Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_DVImean,_DVImedian,_DVIstdev,_EVImean,_EVImedian,_EVIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,_GVImean,_GVImedian,_GVIstdev,_RVImean,_RVImedian,_RVIstdev,_VARImean,_VARImedia,_VARIstdev
101,0.038695649073289,0.038031160831451,0.008541202661972,0.09118114513375,0.089507952332497,0.019837881705112,0.111218777518538,0.111087560653687,0.026360936440283,0.209277887164954,0.207938551902771,0.041402389416483,0.337021582050614,0.338306844234467,0.052578460951797,0.507547848017834,0.500426232814789,0.056964926056764,1.338332724147153,1.327971816062927,0.186975555990473,0.225802804528634,0.224284321069717,0.0362301971704,0.722908267236301,0.72426450252533,0.123818789957113,0.032447863661904,0.029256720095873,0.017593291524284,-0.032077279730746,-0.039673410356045,0.034387407145377,0.09796836258659,0.086584240198135,0.053973988088767,-0.095138645916813,-0.113225400447845,0.078308183700962,0.158590896992508,0.167222082614899,0.067207196411242,3.151918163198223,3.003412961959839,0.846338712535985,3.151918163198223,3.003412961959839,0.846338712535985
102,0.036227205158674,0.036037478595972,0.007622769748096,0.089654453081567,0.088637087494135,0.018651796065026,0.099005487556924,0.097950987517834,0.019068321760948,0.20412139282422,0.203190475702286,0.041225571012575,0.333659618728155,0.336898952722549,0.055142789093451,0.542833697933523,0.542564034461975,0.039876435802122,1.274327170091744,1.258934497833252,0.199174140685133,0.234654131197902,0.237733028829098,0.040911201505623,0.726364421624234,0.735000401735306,0.134661552031392,0.044076213476358,0.040814189240336,0.017592934310246,-0.004877016059515,-0.008035498671234,0.023471171091037,0.137136049750186,0.132020734250546,0.03771292149854,-0.051034588696617,-0.055490782484412,0.050626470887282,0.154567028769466,0.168893873691559,0.075020209590419,3.409067505061214,3.372196674346924,0.396932485196775,3.409067505061214,3.372196674346924,0.396932485196775
103,0.033816799854399,0.033297451213002,0.007383760676932,0.0805734199917,0.08074614033103,0.015126049492566,0.102358347565521,0.101810913532972,0.023318591308854,0.190224338567216,0.185837171971798,0.031352218602173,0.312738144273846,0.310334533452988,0.039376923995578,0.511296560775325,0.501660615205765,0.055684890534764,1.427472169115692,1.428450465202332,0.20738816089871,0.210379796700582,0.208073072135448,0.024988376150908,0.666589225315882,0.661372452974319,0.089295681404805,0.024971692566061,0.018975110724568,0.018855643181608,-0.037756574033818,-0.047765277326107,0.041688804068878,0.084481500239961,0.066291142255068,0.065446356457145,-0.113986679255907,-0.14580762386322,0.099424559689078,0.136257073818392,0.140686064958572,0.052048185370464,3.162752986394781,3.013329267501831,0.640681540681691,3.162752986394781,3.013329267501831,0.640681540681691
104,0.033936168945114,0.0336047783494,0.007123710445543,0.078721592226023,0.07923398911953,0.01569631706762,0.098793493698277,0.096770439296961,0.02654022574427,0.184985444116683,0.184091061353683,0.037396979661117,0.308282816145645,0.310255900025368,0.050204718366733,0.519131711871809,0.506602555513382,0.066131899519063,1.484863323033847,1.469237685203552,0.244544567407012,0.209489322499873,0.210319563746452,0.036005173324786,0.657831163033705,0.664554119110107,0.117801184258275,0.024713521816831,0.016462902538478,0.021738746573409,-0.034875777123706,-0.047664243727922,0.049006758397031,0.086520527833464,0.060867531225085,0.0770817072337,-0.104404603952055,-0.14597312361002,0.116682049346224,0.131588805380623,0.145148828625679,0.067171546528296,3.275627171541538,3.053527116775513,0.88696458614621,3.275627171541538,3.053527116775513,0.88696458614621
105,0.037243185028881,0.036525329574943,0.008074084210619,0.086956932374188,0.087151706218719,0.017836957681169,0.102438590462227,0.101194981485605,0.032347603933652,0.19831541478806,0.197895966470242,0.037022191308791,0.3226958778005,0.324387207627296,0.047213641238726,0.524466664948034,0.499435484409332,0.09635678472745,1.363860550075425,1.370565295219421,0.256033202013931,0.220257287467324,0.213791847229004,0.041770815391493,0.693097815089633,0.693121284246445,0.114818407708802,0.034232089236189,0.022229734808207,0.029100224667608,-0.022225005012879,-0.043402140960097,0.064492811523697,0.114309921752937,0.073541406542063,0.104024955607216,-0.066182170455735,-0.125455409288406,0.148721225747662,0.141326918942918,0.148525774478912,0.058136948968115,3.465786363401259,2.995488882064819,1.333361090878807,3.465786363401259,2.995488882064819,1.333361090878807
106,0.039691567858875,0.0384009052068,0.008001194464014,0.097876162300484,0.094056744128466,0.02248743426044,0.096469658439415,0.096011590212584,0.027569083827274,0.213813614337673,0.20777840167284,0.04740482599475,0.350178692873576,0.351089760661125,0.062130714719628,0.571945316108765,0.548757374286652,0.070288459629989,1.216044762792543,1.158280193805695,0.238016021842533,0.253709034535681,0.258439928293228,0.046146870410151,0.773266856850708,0.782763063907623,0.149126491483347,0.059591098302678,0.059532511979342,0.023240337093726,0.022409738793375,0.011188424192369,0.04060176608472,0.180869195556943,0.163886584341526,0.072810713024645,0.015204817111664,-0.018561189994216,0.104635488000745,0.170028966318307,0.179053232073784,0.076238038766175,3.848200560497081,3.432205319404602,1.099938242345847,3.848200560497081,3.432205319404602,1.099938242345847
107,0.039669084094842,0.039083514362574,0.008910842124836,0.09217597104714,0.090224765241146,0.018230429442481,0.098469775642526,0.098107360303402,0.026873703372837,0.203828533855369,0.19986130297184,0.036522866707931,0.33489600515484,0.335716426372528,0.047290784429535,0.550740083568117,0.533575117588043,0.072537748229094,1.276300775107073,1.258446931838989,0.193075730715736,0.2364262295846,0.236213505268097,0.034824566760131,0.729361954903487,0.733818054199219,0.110828689184059,0.046213082365088,0.042011193931103,0.020375316901646,0.000531367497464,-0.014912331476808,0.043675997415406,0.147170705833944,0.121726475656033,0.074376467989206,-0.023228232376356,-0.065186589956284,0.110317952097064,0.152485704185941,0.162825241684914,0.06181639817786,3.616675077891289,3.287935972213745,1.057993609837055,3.616675077891289,3.287935972213745,1.057993609837055
108,0.038867935544747,0.038630919530988,0.007434655382669,0.100744266096544,0.097946483641863,0.021673302686839,0.087348412150817,0.087542351335287,0.016986363555171,0.221819340497558,0.222238510847092,0.046424807896187,0.38184920268722,0.390761464834213,0.073531751787778,0.624344835570857,0.631587117910385,0.057460895602839,1.230098956944542,1.204666435718536,0.189975936307743,0.294500790591491,0.303909510374069,0.064523671055153,0.864198645146464,0.888493925333023,0.186308710238681,0.075272184525067,0.075401093810797,0.026997797791219,0.053728673603632,0.052487524226308,0.037483245618643,0.225714122508127,0.228762768208981,0.058584157081836,0.068723347155651,0.064206816256046,0.072421677131497,0.217794630658856,0.238221816718578,0.099517287244136,4.445492035304773,4.428691864013672,0.825411104804143,4.445492035304773,4.428691864013672,0.825411104804143
109,0.035951127135786,0.035938013345003,0.008875195166957,0.081934199110534,0.082841869443655,0.017409798252648,0.09022930027104,0.08817296475172,0.020024549407644,0.181118836832033,0.178704977035522,0.032328687326255,0.30891418988724,0.307603731751442,0.043344685701937,0.550903722031287,0.547795355319977,0.04881637293467,1.445259571667356,1.445603251457214,0.234639920028818,0.218684889613618,0.218998171389103,0.030223399101433,0.666967756843181,0.666860163211823,0.100978341889624,0.037687970820909,0.034183403477073,0.017944774895195,-0.006698850428986,-0.014369043987244,0.033394472875991,0.128457741226837,0.116391751915216,0.054007607864348,-0.047792193281023,-0.069886658340693,0.083704297998156,0.126506862764216,0.134921580553055,0.05756672947326,3.514363300717731,3.422776460647583,0.573366215858208,3.514363300717731,3.422776460647583,0.573366215858208
110,0.038629156403877,0.037956226617098,0.008139180419876,0.087105331724571,0.0867725238204,0.018688837752951,0.090441510363745,0.088590580970049,0.020620015091524,0.189199002303779,0.186947263777256,0.041503484450107,0.323229326826524,0.327951014041901,0.062770830714401,0.560986634383475,0.55155685544014,0.06531538734208,1.4222828408413,1.386673927307129,0.253545926182274,0.23278781633533,0.241682276129723,0.052811689968056,0.703926275614727,0.722796738147736,0.157560641349914,0.045139996676352,0.041571917012334,0.020561545045851,0.005627213896795,-0.005299381678924,0.034300078803048,0.147050562771524,0.133775651454926,0.06101691243938,-0.017597847214383,-0.044866822659969,0.085533523499362,0.139464333824192,0.162784598767757,0.088597144725739,3.684145795543933,3.459874391555786,0.901871889891167,3.684145795543933,3.459874391555786,0.901871889891167
111,0.037423729639303,0.037199689075351,0.008435561822173,0.090446533134538,0.089632038027048,0.019319008349858,0.099655754126041,0.098285041749477,0.025943959261034,0.199574589178689,0.197143584489822,0.038655927518749,0.33131595252912,0.33261576294899,0.050939355520952,0.542159642619844,0.531016230583191,0.062940905601296,1.3578226574574,1.355220377445221,0.217273933603117,0.231660198514924,0.232443034648895,0.035569547534357,0.718591881741277,0.72384712100029,0.119087507349725,0.043813582481795,0.039818258956075,0.020184177129998,-0.005257940114992,-0.015983749181032,0.040035726632654,0.138870170904328,0.121503680944443,0.065090859549667,-0.042569380751733,-0.072675239294767,0.097893823078059,0.149667398712215,0.160800352692604,0.065730799444697,3.47817821326487,3.26453971862793,0.830059459061048,3.47817821326487,3.26453971862793,0.830059459061048
112,0.037787243698274,0.038570215925574,0.008831136446512,0.089456070268712,0.088683057576418,0.020041428276959,0.095048818769101,0.092449977993965,0.020505431296318,0.198814159081109,0.194133311510086,0.041990294940871,0.338232819460694,0.340368017554283,0.062929022960293,0.562011391192881,0.561155021190643,0.036464737467014,1.375959993399869,1.346421718597412,0.225803725359606,0.243184000904098,0.248367749154568,0.045940613125316,0.740716585503164,0.749065577983856,0.150864230391302,0.046076078074135,0.044946368783712,0.016567628269018,0.002463802055205,-0.002677112468518,0.023495672356631,0.145317159421897,0.141472086310387,0.035904131981232,-0.031708007669887,-0.0442367605865,0.057627064776286,0.162261626713154,0.181795582175255,0.088269546552994,3.598891957692682,3.557417869567871,0.394489803902177,3.598891957692682,3.557417869567871,0.394489803902177
