Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_MTCImea_1,_MTCImed_1,_MTCIstd_1,_NDVImea_1,_NDVImed_1,_NDVIstd_1
1207,0.028369896771745,0.026975092478096,0.005855288969436,0.073923638518455,0.070600584149361,0.015284014772208,0.044947456984499,0.044225908815861,0.007123909945154,0.150635776313058,0.146277241408825,0.024737522780442,0.372026591784065,0.367879599332809,0.047091594254406,2.127369898325032,2.107250213623047,0.267987906770954,0.783898717636833,0.780749917030334,0.025121434975766
1208,0.027300260058695,0.026261158287525,0.005053364942858,0.083536232449823,0.079872380942106,0.016849127053857,0.051947530730851,0.051713883876801,0.008273578178458,0.167121578507745,0.162255868315697,0.026026416578605,0.373989148966924,0.369281634688377,0.042616653252246,1.827451448047828,1.814271569252014,0.249424975335619,0.755527644730307,0.753379136323929,0.03241047831172
1209,0.028707199801512,0.028303176164627,0.005265922213428,0.086063739476244,0.084432624280453,0.016361974454911,0.059386737295434,0.059274207800627,0.011030665938312,0.16812613119902,0.165882140398026,0.02671274219339,0.373939293023031,0.37140092253685,0.048293370210021,1.924379036445846,1.89385187625885,0.258760676479871,0.724684243109269,0.723304212093353,0.046018552527478
1210,0.027252417865656,0.026648965664208,0.005378462464676,0.077792262324533,0.076360087841749,0.015256734618218,0.044464626425757,0.044104244560003,0.007553775835883,0.160494907002267,0.15826154500246,0.025493005849199,0.392572201060639,0.390964820981026,0.049430652528314,2.028285182634116,2.000450730323792,0.250593510707744,0.795666457156977,0.798729062080383,0.030162572099233
1211,0.028030681253541,0.027380072511733,0.005690493531049,0.084856026582649,0.083136044442654,0.017115681130528,0.050840371357382,0.050393657758832,0.008365377359518,0.170314207044305,0.167735584080219,0.028459140936366,0.387894110749986,0.385854884982109,0.054200139643266,1.85215659079571,1.823602795600891,0.245174217287618,0.766549815112451,0.769679933786392,0.036114567650545
1212,0.027987445838174,0.027568455785513,0.004930376590163,0.079344398662812,0.078239060938358,0.014545398984028,0.052976505897438,0.052063997834921,0.008941396728744,0.160541781545905,0.159032225608826,0.024503032547629,0.380530350061195,0.379744708538055,0.049608706712255,2.074880198932809,2.048633098602295,0.247286725522643,0.754028095082518,0.758868217468262,0.038902877733589
1301,0.020477754447372,0.019767919555306,0.004284191893222,0.059013826162652,0.05655687302351,0.013448166455484,0.035256282699096,0.034054968506098,0.007239949255448,0.130634191478104,0.127105295658112,0.024951739997937,0.401832528432319,0.39873993396759,0.045915409836597,2.912086978021671,2.911667346954346,0.393590795652914,0.839456517243742,0.840695798397064,0.020927302532054
1302,0.02016623034368,0.019240902736783,0.00423378849143,0.057164326764848,0.054133040830493,0.01329850405153,0.034429522863614,0.033011162653565,0.007041244121381,0.126499908204411,0.122200068086386,0.024092884206865,0.392873080086874,0.388247132301331,0.043619806191746,2.964504125335586,2.977604389190674,0.417741042673195,0.839627679697838,0.840257465839386,0.020986645173345
1303,0.021822729987814,0.020573308691382,0.005502646464569,0.062680467879058,0.058286357671022,0.018403873937984,0.031901253000191,0.030155248939991,0.00799200382255,0.132037133982519,0.127213984727859,0.02767078380385,0.418075924775711,0.415891230106354,0.04262661350661,2.943433164808638,2.969451665878296,0.4640828813884,0.859811155514714,0.863023102283478,0.022044788661901
1304,0.025929857566706,0.024569563567638,0.006886900152409,0.06516668488819,0.061886053532362,0.016592543654516,0.035387376269266,0.034007433801889,0.008190193222438,0.134142788006095,0.130486413836479,0.025098862315351,0.420972946677016,0.420434385538101,0.045539092741843,2.96356234919846,2.963094711303711,0.397179082789723,0.846086948772145,0.848141849040985,0.023701004067586
