Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,ndvi_mean,ndvi_media,ndvi_stdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value
1580,0.015277552986592,0.014575064647943,0.004894890895505,0.042536135974623,0.041379451751709,0.010859723603798,0.933170469804453,0.933726012706757,0.011667125170491,0.473658766924819,0.47235631942749,0.061498929412854,0.016531388718644,0.016037040390074,0.004290102285082,0.11768988556745,0.115966584533453,0.022826577255057
1581,0.013824763686399,0.013087366707623,0.004485031941875,0.042930315010143,0.041550934314728,0.011596358210664,0.946720532674551,0.947998642921448,0.010427032327946,0.528171091668553,0.525712490081787,0.05996147352282,0.014651547848973,0.013988493010402,0.004179282139009,0.123964353395892,0.12207717448473,0.025108191951908
1582,0.014670048017842,0.014133109711111,0.004208540917025,0.043145062554108,0.042086582630873,0.01038855039496,0.938837826235222,0.939316719770432,0.00955913304219,0.49321514896554,0.491855472326279,0.059046329119081,0.015686440831485,0.015305477660149,0.003712541055536,0.121282160291563,0.119967814534903,0.021584096023706
1583,0.013323862859341,0.012650386430323,0.004228956609102,0.036017027330735,0.034624787047505,0.009637540610874,0.936753177866784,0.937562853097916,0.011728605694941,0.443687479635006,0.441149324178696,0.061109166027014,0.014569478646124,0.014120932202786,0.003718130253613,0.101884039374321,0.099939364939928,0.020196196016233
1584,0.018601460805466,0.018037117086351,0.005648877627377,0.050220230342195,0.049238422885537,0.013078986641058,0.931798264352419,0.932507276535034,0.01273491945027,0.541806631979611,0.544643014669418,0.055753065177807,0.019374154569039,0.01886560767889,0.005180710334035,0.136796330076538,0.136100061237812,0.025573336477571
1585,0.01476542775518,0.014313099905849,0.004554387891052,0.043088930685342,0.042307913303375,0.010640190669817,0.93532669296831,0.935903549194336,0.010520709981469,0.475692427426193,0.475868135690689,0.063711448797001,0.016038583938554,0.015623292885721,0.004036898921498,0.119985137049101,0.119051471352577,0.022801748272755
1586,0.015873628809848,0.015322403982282,0.00494177420817,0.044416893518035,0.043607551604509,0.010925638780554,0.933538638875161,0.934007525444031,0.011874476494213,0.480319157049232,0.481310099363327,0.05694914900154,0.016680757293835,0.016267366707325,0.004331037355349,0.12199572743217,0.121015146374702,0.02236880296702
1588,0.017588106143146,0.016960641369224,0.005133765299213,0.042941777433745,0.041922384873033,0.010633694126777,0.935657708647012,0.936857491731644,0.011963736378174,0.520416471460662,0.521344274282455,0.053035506225947,0.017497477579063,0.016953040845692,0.0045876724704,0.120749485216923,0.119325533509254,0.022014578353939
1589,0.016487217611379,0.015871215611696,0.004869538348623,0.046200302270976,0.045509021729231,0.011136467827133,0.938164224247386,0.939154893159866,0.012048435233801,0.528406572395227,0.529880285263062,0.047778085495929,0.017046294252961,0.016543262638152,0.004491811378559,0.128142961310025,0.127052396535873,0.022904048560012
1590,0.011432759463027,0.010735052637756,0.003918822380711,0.033448330528505,0.03231786377728,0.008552719433566,0.944906758888592,0.946095079183578,0.011216746070887,0.434920725489255,0.432462617754936,0.060080823174545,0.012375336998848,0.011914437171072,0.003332880832617,0.097254378317744,0.095144119113684,0.019483447258806
1591,0.011703904872657,0.011066451668739,0.004095207089557,0.035795761842532,0.034672990441322,0.009619103751243,0.947010713001542,0.948832869529724,0.011387542893247,0.453317551910023,0.45340684056282,0.0600061994564,0.012441719334096,0.011866479180753,0.003633315257375,0.105727880764343,0.104224130511284,0.021283867911731
1592,0.01163576314264,0.01111576706171,0.003296764781921,0.033514422101898,0.032490584999323,0.007827361192911,0.937151360300582,0.938059657812119,0.010470570675302,0.4115133456978,0.411305502057076,0.052096891755509,0.013364975663354,0.013029826339334,0.002936223315363,0.098105679972661,0.096677925437689,0.017539211784212
1505,0.018215500050737,0.016636744141579,0.007274278664744,0.049531690495066,0.046952834352851,0.015862934198292,0.928250172620281,0.930550783872604,0.016303396280329,0.521932554573525,0.521213352680206,0.063069400668941,0.019834691216316,0.018549063242972,0.006658574814112,0.129908041402287,0.126388475298882,0.029684729047637
1504,0.015715739677221,0.014749598689377,0.005427887351654,0.0422342509791,0.040546100586653,0.01256879024934,0.936673225903487,0.938080340623856,0.012710835366702,0.506442184702177,0.504380136728287,0.061581752590326,0.016807033557167,0.015991179272532,0.004995843662929,0.116054921209291,0.113402437418699,0.02617663239735
1503,0.017972475027539,0.016784446313977,0.006123690871952,0.053089658435181,0.051238719373941,0.014932139259302,0.922272751899114,0.923489511013031,0.013833286001933,0.505058879918742,0.503629922866821,0.064713673259876,0.020639604323798,0.019802296534181,0.005547726886176,0.142651843752433,0.140006616711617,0.029962799662196
1502,0.01894775513647,0.0181540902704,0.006240805421564,0.052731692787213,0.05138036981225,0.014279232400635,0.924990217406201,0.925908029079437,0.013840829970176,0.541069410870835,0.540907323360443,0.064878585581017,0.021334017941172,0.020678244531155,0.005803785642484,0.141830343407959,0.139871567487717,0.028466898382576
1501,0.015534363141318,0.014731867238879,0.005481853802239,0.043865629714503,0.042307157069445,0.013190809449616,0.939350113146123,0.940388202667236,0.012373333120549,0.518141667083334,0.517862379550934,0.068038653380563,0.016458100021178,0.015764955431223,0.005034491354552,0.122005727538278,0.119604453444481,0.027723628397666
1607,0.013273032063725,0.012495952658355,0.004780784544154,0.0391585854969,0.03779511526227,0.011786065380832,0.945208235910637,0.946472704410553,0.011074459664227,0.485245863349125,0.483512818813324,0.064048759571611,0.013861023502492,0.013210479170084,0.004184742868293,0.110999156065088,0.109215572476387,0.024898483635881
1608,0.017595688399422,0.016606497578323,0.006833681854694,0.047243743049512,0.04538338072598,0.015319024857398,0.925207174106609,0.926215529441833,0.014619780759574,0.485002106531075,0.484691381454468,0.079398074297901,0.019146468388078,0.018283292651176,0.006082310687417,0.126004359731718,0.123653132468462,0.031487528303527
1609,0.014666349026859,0.013947050087154,0.004824737306005,0.04122950231297,0.039929684251547,0.010798635809213,0.939367414221413,0.940553963184357,0.011672101588525,0.496642288316068,0.494388937950134,0.055288445207794,0.015750719317418,0.015081562101841,0.004481355811134,0.114941484302426,0.112946309149265,0.02204320056131
1610,0.015807734313632,0.014810116030276,0.005901691035481,0.046409934327445,0.044389620423317,0.014233762675405,0.940279071074651,0.941664516925812,0.013330322525616,0.528957527390844,0.526050329208374,0.062958648222838,0.0165854637863,0.015749882906675,0.005361447264863,0.12625897142865,0.123216450214386,0.028435718738424
1611,0.014963142164802,0.014142320025712,0.005241863173551,0.044620477539115,0.043352007865906,0.012688245894371,0.938633887742848,0.940367549657822,0.012763198233434,0.521590584190641,0.522168070077896,0.06592478051771,0.016749604310413,0.015965588390827,0.005094391006986,0.125645369729883,0.123990219086409,0.026892419816209
1612,0.016499599244667,0.015356902033091,0.005906363084693,0.047484639694352,0.045518673956394,0.013166327721733,0.939957671501562,0.942106485366821,0.01324063549997,0.548056606509899,0.547046601772308,0.059169894211187,0.017254902668196,0.016246443614364,0.005424817912888,0.131065371074401,0.128311350941658,0.026411448669822
1613,0.014952948085594,0.014314610511065,0.004882376064638,0.039989618844064,0.038966730237007,0.01035277697645,0.936903344140355,0.937885016202927,0.010527791651361,0.496546607726093,0.496470272541046,0.064540813250907,0.016330486519999,0.015801596455276,0.004192496200142,0.11080714746971,0.109386265277863,0.022015028228278
1614,0.016971534600114,0.015898559242487,0.006494437040287,0.048622841183399,0.046969301998615,0.015173819861115,0.935357968177883,0.93676620721817,0.014158296253987,0.543160913143647,0.542604625225067,0.067510538270598,0.018505958634542,0.017687479034066,0.005991022607099,0.132106890947497,0.12986721098423,0.031318542463367
