Plot_ID,_Bluecount,_Bluesum,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,_DVImean,_DVImedian,_DVIstdev,_EVImean,_EVImedian,_EVIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_GVImean,_GVImedian,_GVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_RVImean,_RVImedian,_RVIstdev,_VARImean,_VARImedia,_VARIstdev
175,12141.0,664.6205315962434,0.054741827822769,0.053749315440655,0.009604980700047,0.974905540022934,0.974871456623077,0.124265395137705,2.576201640237017,2.571621179580688,0.323092356836644,0.133547753221429,0.131147459149361,0.028135434422749,0.157156471904963,0.15405960381031,0.03978517907008,0.332507358553892,0.334701329469681,0.028930642724691,0.257942456242408,0.262874841690063,0.04584569694299,0.133331497079477,0.13154225051403,0.023069067343098,1.060109663540837,1.057064533233643,0.145244832971611,3.451299052234144,3.439500570297241,0.332227137639173,0.860661399402765,0.86353325843811,0.021438192327107,1.053278952976907,1.050787806510925,0.128496257534779,0.078373413147894,0.077716208994389,0.01235422792527,0.299205720432016,0.294687479734421,0.045271632530216,13.67724263818287,13.65558338165283,2.143667667230062,-0.36706744992952,-0.367791473865509,0.042636147285788
176,12139.0,560.8208361435682,0.046199920598366,0.045337710529566,0.009325828278382,0.993840517587447,0.989739418029785,0.154228687590355,2.605268162502195,2.595421314239502,0.397428820778449,0.13893911039173,0.136469230055809,0.032112102555882,0.170653931617943,0.167029112577438,0.04548721829322,0.376929329674615,0.379705339670181,0.032331566004527,0.300072840579049,0.305946797132492,0.048229180279211,0.126377678974887,0.124983355402946,0.024728100672684,1.068606809686324,1.063556909561157,0.177258834068725,3.359442367576494,3.339458465576172,0.36117485524037,0.878879566347396,0.882480442523956,0.021681728804103,1.061456845009756,1.05719268321991,0.158068645861859,0.067616326945408,0.066713429987431,0.011461853187748,0.297518137158981,0.293682634830475,0.050545128038588,16.01190925785595,16.01844596862793,2.888862795236451,-0.332798586200377,-0.333085894584656,0.046894121049571
177,12143.0,707.0832594782114,0.05822970101937,0.057016901671886,0.010702665239251,0.992953890651884,0.987777531147003,0.13508332712933,2.629152821304672,2.611917018890381,0.349660965153731,0.163074091187907,0.160667777061462,0.032349213235011,0.20084997526746,0.197381228208542,0.045190344861115,0.368108093014543,0.369692146778107,0.024069106397616,0.300495986928954,0.305982112884521,0.038904017801456,0.151138569424924,0.149351298809052,0.026304005086241,1.084155657897521,1.075674176216125,0.158843340092172,2.961283853878096,2.962007284164429,0.312251473221525,0.858726852966829,0.862910628318787,0.022238721023621,1.073927237215304,1.066286325454712,0.139112333166055,0.080973346655762,0.080224208533764,0.012613787697523,0.333169078297762,0.329978942871094,0.048490296269489,13.49116731516604,13.58902168273926,2.166105441391184,-0.31553362219922,-0.315855801105499,0.041412575008106
178,12143.0,629.8888308294117,0.051872587567274,0.050813253968954,0.011968211542055,1.007892910720273,0.995564818382263,0.158948046180659,2.645419785299618,2.610945463180542,0.414318006315102,0.136141648475103,0.132147461175919,0.033066182717889,0.166578690267018,0.161072686314583,0.046539173227662,0.355234734140343,0.35585743188858,0.026762124125356,0.289648970563732,0.293355792760849,0.042964679934396,0.129323827077471,0.126524537801743,0.027402650041782,1.088261848500128,1.071905374526978,0.185627752446949,3.50721081685639,3.514878273010254,0.345941514119484,0.876179789530822,0.87790322303772,0.018705958854252,1.07852632865122,1.064400911331177,0.165390539793415,0.070633418090782,0.070195525884628,0.012158893470179,0.296389491157487,0.289914458990097,0.053705791603033,15.5081520692762,15.380446434021,2.409709225354264,-0.349320640338809,-0.351603001356125,0.045197222189705
179,12146.0,680.495705999434,0.056026321916634,0.054167699068785,0.011720076834942,0.986159433417357,0.988887786865234,0.14511658901534,2.610284630076096,2.609376668930054,0.376602831261071,0.148509563894434,0.141693368554115,0.039509990646586,0.178128528676003,0.169388107955456,0.055529148468447,0.348695309090149,0.349591553211212,0.03204285568973,0.273491715048372,0.27989087998867,0.051326326850499,0.142628486265922,0.137548111379147,0.03103104585628,1.075912108349482,1.07355409860611,0.171013566524901,3.24989574270195,3.238946914672852,0.476528001183116,0.858028890380706,0.862642347812653,0.025757751235394,1.066880519893993,1.065411806106567,0.149696390477317,0.080721086753287,0.07895415648818,0.014584086068513,0.31610447241347,0.307648241519928,0.05814171473102,13.52758051185853,13.56053018569946,2.479946733699099,-0.342346777634322,-0.347705453634262,0.054133561554983
180,12144.0,680.2804579045624,0.056017824267503,0.053990960121155,0.015658058735616,1.057736547769333,1.045993030071259,0.178723339888603,2.778469594502245,2.744050264358521,0.472912117485792,0.146945605827532,0.140683107078075,0.043761459237786,0.181816478036847,0.173239827156067,0.061125721110041,0.357457027512901,0.357614889740944,0.027701292553194,0.296447454108114,0.299889549612999,0.044210692425771,0.138487738768211,0.133244201540947,0.036119950588954,1.148979673375607,1.131674766540527,0.214020814615448,3.420892848494574,3.404216289520264,0.473191502635637,0.876918880821099,0.878207236528397,0.015871523387466,1.131748595217314,1.118141710758209,0.189548742773009,0.074012047501357,0.072374559938908,0.014729704312485,0.317714656190272,0.308959603309631,0.07027672569434,15.51072707198982,15.42133760452271,2.075184971047562,-0.337905053067732,-0.34182807803154,0.056270930189086
181,12140.0,718.4435749966651,0.059179866144701,0.057366352528334,0.014009954950232,1.031312792069437,1.024670720100403,0.169634649025074,2.727315124108332,2.706767201423645,0.445271444892085,0.15042103238502,0.144775472581387,0.038496713212152,0.181134203675969,0.173817098140717,0.054573672577971,0.344728419653568,0.347095996141434,0.029543692547018,0.274507587708079,0.280590161681175,0.047841682191245,0.145960048204395,0.14155862480402,0.031813623457702,1.128960807034761,1.117904305458069,0.202075975525923,3.282295895860066,3.27168881893158,0.363269192482847,0.861178760679785,0.863591104745865,0.021474824856656,1.113631989849851,1.104802846908569,0.177559881000127,0.082319197848231,0.081680286675692,0.014241388354627,0.32616577982117,0.318896025419235,0.063520724738604,13.73457236317473,13.6618013381958,2.174986147954557,-0.342695642327752,-0.345542699098587,0.051297395877549
182,12142.0,683.166090330109,0.056264708477196,0.054548794403672,0.013720736052981,1.012481543853243,1.005671262741089,0.166761461996934,2.671013674259264,2.648980855941772,0.4400793113536,0.146438870545255,0.141249820590019,0.040097540765916,0.177682380883992,0.170964859426022,0.056338774041742,0.349960469335362,0.352550938725471,0.029087706467619,0.280808268707375,0.287554040551186,0.048078167634803,0.14030083349756,0.136013358831406,0.032779919175614,1.102798050155044,1.091224730014801,0.199577938852948,3.398930616167502,3.412444949150085,0.399101820805465,0.865936487962221,0.868455052375793,0.018370228059051,1.090379631798147,1.081023335456848,0.176030956464045,0.077898087999516,0.076617658138275,0.014344676327463,0.311229782624793,0.304126232862473,0.063086084839906,14.18875256434557,14.20392990112305,2.012392188157393,-0.343293735754095,-0.345703572034836,0.053345128679839
183,12147.0,696.3262781985104,0.05732495910089,0.055827125906944,0.013525930250195,1.079286267283994,1.071738839149475,0.175134314744459,2.85323242511319,2.826569318771362,0.453648977594972,0.178079375786954,0.173150628805161,0.045338595182355,0.22061794548388,0.214509904384613,0.064855963734482,0.385447969722573,0.39021897315979,0.034479894133534,0.309758292896147,0.320579946041107,0.055725113893806,0.159459721591136,0.155462250113487,0.03544438546004,1.18533039643086,1.172092914581299,0.206296323937544,2.959088877943834,2.943505764007568,0.346353563102589,0.864550583532556,0.870123326778412,0.029374390669552,1.162801375445627,1.15165102481842,0.180380596582689,0.083515108394713,0.081361956894398,0.017176657297879,0.358951399497969,0.352144658565521,0.066317636096785,14.30689413262717,14.39922714233398,2.642857022163599,-0.291528203556314,-0.292573392391205,0.055989045003195
184,12144.0,665.6108000222594,0.054809848486681,0.053396370261908,0.012968063011221,1.077593888007644,1.071512937545776,0.171829964592079,2.830644707964814,2.812760949134827,0.451044403926197,0.161823552181301,0.158668830990791,0.040726191649068,0.203146782072693,0.198990397155285,0.057613643192473,0.382287381953107,0.383621513843536,0.02806429004046,0.318396534224081,0.324071496725082,0.04517504109043,0.145535295070253,0.14287206530571,0.032179275260271,1.171940697226992,1.162896633148193,0.203921147264975,3.163384193998709,3.142488241195679,0.350115199102101,0.877964417213311,0.879715532064438,0.016289058929061,1.152031076946866,1.144535899162292,0.180279680842549,0.074437189423902,0.07285938039422,0.01314899150551,0.336484439652634,0.331265568733215,0.065485322472785,15.6593616329163,15.62724876403809,2.070731924979078,-0.307559177484388,-0.308153495192528,0.052028864523879
