Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
Lasso(random_state=1),Simpsons,all_mix,all_mix,['weather_features'],,1.104072,1.104185,-0.001989,0.000000,True,2021-12-01 04:13:12.690186
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,all_mix,all_mix,['weather_features'],,0.888490,0.887690,0.351615,0.353712,True,2021-12-01 04:16:03.484341
LinearRegression(),Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,['weather_features'],,0.505116,0.503042,-0.031093,0.000000,True,2021-12-01 04:16:03.642734
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0.505065,0.503046,-0.030856,-0.000016,True,2021-12-01 04:16:07.985813
GradientBoostingRegressor(random_state=1),Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0.505116,0.503042,-0.031093,0.000000,True,2021-12-01 04:16:11.144331
Lasso(random_state=1),Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,['weather_features'],,0.505116,0.503042,-0.031093,0.000000,True,2021-12-01 04:16:11.342399
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,['weather_features'],,0.505116,0.503042,-0.031093,0.000000,True,2021-12-01 04:16:11.555547
LinearRegression(),Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,['weather_features'],,0.996240,0.997111,-0.008851,0.000000,True,2021-12-01 04:16:11.765864
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0.996359,0.997113,-0.009086,-0.000004,True,2021-12-01 04:16:17.806507
GradientBoostingRegressor(random_state=1),Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0.996240,0.997111,-0.008851,0.000000,True,2021-12-01 04:16:19.167049
Lasso(random_state=1),Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,['weather_features'],,0.996240,0.997111,-0.008851,0.000000,True,2021-12-01 04:16:19.266197
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,['weather_features'],,0.996240,0.997111,-0.008851,0.000000,True,2021-12-01 04:16:19.340665
LinearRegression(),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['weather_features'],,0.840097,0.842984,-0.007798,0.000000,True,2021-12-01 04:16:19.404125
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0.839953,0.842988,-0.007428,-0.000009,True,2021-12-01 04:16:21.195343
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0.840097,0.842984,-0.007798,0.000000,True,2021-12-01 04:16:22.374002
Lasso(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['weather_features'],,0.840097,0.842984,-0.007798,0.000000,True,2021-12-01 04:16:22.445537
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['weather_features'],,0.840097,0.842984,-0.007798,0.000000,True,2021-12-01 04:16:22.519779
LinearRegression(),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['weather_features'],,0.964539,0.960247,-0.065594,0.000000,True,2021-12-01 04:16:22.582948
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0.964375,0.960256,-0.065191,-0.000019,True,2021-12-01 04:16:24.328861
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0.964539,0.960247,-0.065594,0.000000,True,2021-12-01 04:16:25.462002
Lasso(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['weather_features'],,0.964539,0.960247,-0.065594,0.000000,True,2021-12-01 04:16:25.533670
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['weather_features'],,0.964539,0.960247,-0.065594,0.000000,True,2021-12-01 04:16:25.603018
LinearRegression(),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['weather_features'],,0.994177,0.994411,-0.032497,0.000000,True,2021-12-01 04:16:25.663798
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Robot_2020_Simps,Robot_2020_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0.994616,0.994551,-0.033363,-0.000284,True,2021-12-01 04:16:27.340258
GradientBoostingRegressor(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0.994177,0.994411,-0.032497,0.000000,True,2021-12-01 04:16:28.386226
Lasso(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['weather_features'],,0.994177,0.994411,-0.032497,0.000000,True,2021-12-01 04:16:28.448061
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Robot_2020_Simps,Robot_2020_Simps,['weather_features'],,0.994177,0.994411,-0.032497,0.000000,True,2021-12-01 04:16:28.514330
LinearRegression(),Simpsons,Staur_2019_Simps,Staur_2019_Simps,['weather_features'],,0.949590,0.949597,-0.007635,0.000000,True,2021-12-01 04:16:28.586351
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2019_Simps,Staur_2019_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0.949614,0.949601,-0.007675,-0.000008,True,2021-12-01 04:16:30.432336
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0.949590,0.949597,-0.007635,0.000000,True,2021-12-01 04:16:31.739630
Lasso(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,['weather_features'],,0.949590,0.949597,-0.007635,0.000000,True,2021-12-01 04:16:31.823233
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2019_Simps,Staur_2019_Simps,['weather_features'],,0.949590,0.949597,-0.007635,0.000000,True,2021-12-01 04:16:31.903855
LinearRegression(),Simpsons,Staur_2020_Simps,Staur_2020_Simps,['weather_features'],,0.875484,0.872997,-0.023537,0.000000,True,2021-12-01 04:16:31.982478
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2020_Simps,Staur_2020_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0.875615,0.873002,-0.023888,-0.000012,True,2021-12-01 04:16:33.844841
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2020_Simps,Staur_2020_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0.875484,0.872997,-0.023537,0.000000,True,2021-12-01 04:16:35.021811
Lasso(random_state=1),Simpsons,Staur_2020_Simps,Staur_2020_Simps,['weather_features'],,0.875484,0.872997,-0.023537,0.000000,True,2021-12-01 04:16:35.096938
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2020_Simps,Staur_2020_Simps,['weather_features'],,0.875484,0.872997,-0.023537,0.000000,True,2021-12-01 04:16:35.173408
LinearRegression(),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.587405,0.579567,0.716519,0.724502,True,2021-12-01 04:16:36.414125
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features', 'base_indices']","[2.48291105e-02 1.13963573e-02 1.26349339e-02 9.42987927e-03
 4.61421281e-03 1.67707933e-02 1.07394636e-01 3.01050773e-03
 4.63356786e-03 9.97156675e-03 9.97146425e-03 3.29601126e-03
 2.59874248e-03 1.37234395e-02 1.67704487e-02 3.54368439e-02
 2.41273568e-02 3.89566212e-03 1.72940489e-02 2.06958870e-02
 1.46657565e-01 1.47117239e-02 1.27450815e-02 4.52588450e-03
 3.07163202e-03 4.62215135e-03 8.52553083e-03 9.34630127e-03
 4.16055344e-03 7.25661175e-03 9.38456379e-03 3.57437417e-02
 1.51389154e-02 3.79876799e-05 8.85083889e-05 4.30708772e-04
 1.59240796e-04 5.31823367e-04 1.45513778e-04 1.43098455e-02
 4.20413385e-04 1.16350771e-04 1.18159272e-04 8.42084628e-04
 7.21592987e-05 8.46801074e-04 1.01140988e-03 5.77507234e-03
 2.93767390e-03 2.90674939e-03 8.04436891e-05 5.06925162e-02
 0.00000000e+00 5.09612181e-04 9.91613424e-03 1.47159838e-03
 1.07460478e-02 1.26147298e-04 1.94917968e-04 3.74693338e-04
 2.50733873e-05 2.18013936e-04 6.59298050e-04 1.38025713e-02
 3.03980448e-03 6.97976579e-04 6.79091672e-04 5.97148877e-03
 0.00000000e+00 2.01803778e-02 3.42439510e-02 5.00430816e-04
 4.90939865e-04 2.27623579e-02 5.70988923e-04 1.53159198e-02
 8.70793307e-03 1.50037847e-04 6.31400439e-04 3.65088577e-02
 1.07466756e-02 2.13851579e-04 5.57351230e-04 7.52868751e-04
 4.62944922e-03 9.05399608e-04 3.15793495e-04 7.71223391e-04
 3.29211751e-03 6.27926818e-05 3.36287332e-05 4.87781885e-04
 0.00000000e+00 2.94804523e-04 2.22038237e-03 1.15943290e-02
 1.14835938e-04 8.58097275e-05 1.51719150e-04 7.64458566e-04
 6.25569736e-04 4.23018683e-04 1.89255253e-03 1.41101444e-02
 2.56186160e-04 3.82557312e-04 2.63670522e-04 6.75827082e-05
 2.55646996e-02 1.79701335e-04 2.68261932e-03 1.67349446e-02
 4.16626506e-04]",0.571847,0.211975,0.730785,0.963140,True,2021-12-01 04:17:25.824417
GradientBoostingRegressor(random_state=1),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features', 'base_indices']","[1.09286234e-02 2.73653218e-03 1.87893179e-03 4.15984581e-03
 3.19952793e-03 3.91623674e-03 1.35130221e-01 2.80829218e-04
 1.28368092e-03 4.81910032e-03 8.12402530e-04 5.41976875e-04
 5.02526370e-06 1.02801557e-02 9.52940510e-03 4.01045498e-02
 3.22775850e-02 8.10613218e-04 9.85416847e-03 2.69230329e-03
 1.31454444e-01 1.59560027e-02 1.08367500e-03 1.07321651e-03
 4.14325715e-04 1.24942572e-03 2.43223052e-03 3.97458395e-03
 2.25741654e-03 1.66959969e-03 4.93366648e-04 7.64684103e-02
 1.69432447e-02 2.38291641e-05 1.56260505e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.42920031e-04 0.00000000e+00 3.28399169e-05 1.21528618e-03
 0.00000000e+00 1.85799070e-03 0.00000000e+00 1.45988164e-03
 0.00000000e+00 1.79438787e-04 1.34878177e-04 2.57938063e-03
 0.00000000e+00 8.81232891e-04 9.64109858e-02 4.74007521e-03
 3.30496191e-03 0.00000000e+00 9.34838937e-05 0.00000000e+00
 1.11764064e-02 1.07733678e-02 2.03928542e-04 0.00000000e+00
 3.15447904e-02 3.18379266e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.59259318e-02 0.00000000e+00 6.40323120e-04
 1.34786129e-03 4.13303620e-04 0.00000000e+00 1.03365938e-01
 6.91237711e-03 0.00000000e+00 3.00595861e-04 6.81787347e-02
 0.00000000e+00 3.66928190e-04 7.35176108e-05 2.83524455e-03
 2.66729468e-03 7.25241640e-04 0.00000000e+00 4.56906208e-03
 2.80974902e-04 0.00000000e+00 0.00000000e+00 7.76569792e-03
 0.00000000e+00 2.34260249e-03 0.00000000e+00 1.14535888e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.56456080e-03
 2.63422690e-03 2.16107003e-03 3.02517114e-04 0.00000000e+00
 9.32853718e-03 1.06442713e-04 0.00000000e+00 1.71115015e-03
 1.57693120e-02 6.13437445e-05 2.19777668e-04 1.39222389e-02
 4.01163068e-03]",0.582695,0.508828,0.720649,0.787621,True,2021-12-01 04:18:05.914790
Lasso(random_state=1),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features', 'base_indices']",,1.104072,1.104185,-0.001989,0.000000,True,2021-12-01 04:18:06.409890
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.592221,0.584002,0.711855,0.720270,True,2021-12-01 04:22:06.190693
LinearRegression(),Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.376980,0.353457,0.425828,0.506298,True,2021-12-01 04:22:06.300793
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.02683493 0.02547102 0.02405308 0.02564513 0.02438195 0.01102742
 0.37096559 0.00950948 0.03018713 0.02138667 0.01727524 0.00678288
 0.00764772 0.0184962  0.02428358 0.03589363 0.06497407 0.00963909
 0.01755919 0.01802233 0.01025672 0.0199621  0.01974141 0.00945409
 0.00697244 0.04251119 0.01499524 0.02624914 0.00674275 0.01013529
 0.01135781 0.01255399 0.01903145 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.408003,0.152196,0.325414,0.908426,True,2021-12-01 04:22:08.855850
GradientBoostingRegressor(random_state=1),Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.0211196  0.02051646 0.04184074 0.01649151 0.00808972 0.01130468
 0.44135237 0.02264571 0.03557372 0.01126564 0.02136029 0.00507935
 0.00699127 0.01476904 0.02207521 0.00442101 0.07866873 0.01948883
 0.02040235 0.01615257 0.00207318 0.0165857  0.01220808 0.01521317
 0.0120675  0.05457899 0.0123775  0.0104061  0.0052675  0.00360154
 0.00370779 0.00371937 0.00858479 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.412041,0.220846,0.312421,0.807171,True,2021-12-01 04:22:11.946377
Lasso(random_state=1),Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.505116,0.503042,-0.031093,0.000000,True,2021-12-01 04:22:12.020627
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.379753,0.364140,0.417826,0.476021,True,2021-12-01 04:22:43.466290
LinearRegression(),Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.431827,0.412676,0.808754,0.828642,True,2021-12-01 04:22:43.976841
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.01773486 0.01035834 0.66785643 0.00951828 0.00817065 0.00553685
 0.00965545 0.00394862 0.00685691 0.0066866  0.00589    0.00781033
 0.00537736 0.00702225 0.00842643 0.00884653 0.01184279 0.00663531
 0.00709241 0.00747871 0.00783087 0.00822444 0.01598409 0.00418751
 0.00486768 0.00630071 0.00887312 0.01003133 0.00616635 0.00932081
 0.00531876 0.00641179 0.08373744 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.444711,0.165834,0.797435,0.972328,True,2021-12-01 04:22:51.351738
GradientBoostingRegressor(random_state=1),Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[1.72404860e-02 6.56739803e-03 6.70755188e-01 3.61260467e-03
 1.78864066e-02 6.18370645e-03 1.04604283e-02 3.32514963e-03
 5.80451616e-03 7.45529809e-03 1.93467739e-03 2.70562147e-03
 4.67140445e-04 4.67123427e-03 2.80956096e-03 7.57460688e-03
 1.42392130e-02 4.37359844e-03 3.72082357e-03 4.42428508e-03
 9.50615902e-03 9.13024372e-03 1.33641022e-02 5.20308461e-03
 6.80568321e-04 2.04511941e-03 4.58974960e-03 6.31668034e-03
 1.40938853e-04 7.36511046e-03 2.62700846e-03 1.37963404e-02
 1.29022951e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.446980,0.278422,0.794991,0.921939,True,2021-12-01 04:22:55.492375
Lasso(random_state=1),Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.996240,0.997111,-0.008851,0.000000,True,2021-12-01 04:22:55.573066
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.433114,0.418878,0.807519,0.823449,True,2021-12-01 04:23:18.576265
LinearRegression(),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.450266,0.411417,0.703675,0.761535,True,2021-12-01 04:23:18.831676
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.06533123 0.01145239 0.01217144 0.00959761 0.00269055 0.00965297
 0.08132414 0.00241547 0.00464042 0.01221837 0.00893535 0.00290952
 0.00337267 0.00879713 0.39331347 0.20333119 0.02241278 0.00260289
 0.00958249 0.01707931 0.00917699 0.01819411 0.01425683 0.00330018
 0.00351839 0.00807373 0.01258285 0.00818449 0.00250869 0.00757261
 0.00864204 0.00714516 0.01301251 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.503858,0.182163,0.627746,0.953279,True,2021-12-01 04:23:24.489971
