Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['spectral_indices_all'],"[0.07148948 0.0077383  0.00352922 0.00316223 0.01709515 0.01002804
 0.00213881 0.00208254 0.24889936 0.00692427 0.39656973 0.0167821
 0.00305002 0.00889855 0.0073599  0.00439853 0.01196862 0.00287787
 0.00343864 0.00472644 0.03379173 0.01447034 0.05948415 0.03940134
 0.00260731 0.00436782 0.00686729 0.00585223]",1.402628,0.520230,0.805783,0.974991,True,2021-12-03 23:26:19.847970
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['spectral_indices_all'],"[0.06304915 0.00778196 0.00314946 0.00166771 0.02567337 0.00307341
 0.00074185 0.00204256 0.26533947 0.00599055 0.36792453 0.01725159
 0.00185053 0.00586516 0.00572253 0.00339021 0.00837154 0.00263011
 0.00670826 0.00996243 0.00095001 0.00702385 0.10347776 0.06235564
 0.00241185 0.0023     0.00709837 0.00619612]",1.444954,0.575970,0.793805,0.969338,True,2021-12-03 23:26:26.242957
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['spectral_indices_all'],,1.320229,1.223590,0.824101,0.861584,True,2021-12-03 23:26:33.201095
LinearRegression(),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['spectral_indices_all'],,5.016048,1.606338,-4.005689,0.766168,True,2021-12-03 23:26:33.395576
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Robot_2020_Simps,Robot_2020_Simps,['spectral_indices_all'],"[0.02069447 0.01735205 0.0103681  0.00750801 0.01898632 0.03045847
 0.00746917 0.01012317 0.17102492 0.02024755 0.31475337 0.14626801
 0.00633016 0.02647404 0.01669814 0.00971136 0.02107082 0.00927084
 0.00298388 0.00383753 0.01415158 0.00646668 0.03083069 0.03384584
 0.00728338 0.01567944 0.00941463 0.01069741]",2.193060,0.897870,0.453661,0.926904,True,2021-12-03 23:26:38.128890
GradientBoostingRegressor(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['spectral_indices_all'],"[0.02413297 0.01157084 0.0051855  0.00154081 0.01784985 0.01181755
 0.02541464 0.00128605 0.18217452 0.00321122 0.29844674 0.23838564
 0.00045397 0.02408727 0.03719564 0.00258171 0.02248435 0.01724161
 0.00201667 0.00132023 0.00398088 0.00387594 0.00856949 0.01633488
 0.00820444 0.00250995 0.02570467 0.00242195]",2.180458,0.133321,0.441643,0.998380,True,2021-12-03 23:26:41.880141
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Robot_2020_Simps,Robot_2020_Simps,['spectral_indices_all'],,2.383646,1.746440,0.338377,0.724149,True,2021-12-03 23:26:45.422501
LinearRegression(),Simpsons,Staur_2019_Simps,Staur_2019_Simps,['spectral_indices_all'],,10.369334,4.433147,-1.604646,0.684445,True,2021-12-03 23:26:45.638475
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2019_Simps,Staur_2019_Simps,['spectral_indices_all'],"[0.37593897 0.03997715 0.00644813 0.01189448 0.01599513 0.02792082
 0.00737665 0.004255   0.01667144 0.01863354 0.01509854 0.10315241
 0.0075773  0.03172329 0.08378146 0.01042824 0.04350784 0.01313008
 0.00533141 0.00564193 0.02864589 0.00989124 0.02968542 0.00989435
 0.01684834 0.01047073 0.01359698 0.03648324]",5.474430,2.040944,0.505675,0.933114,True,2021-12-03 23:26:52.678251
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,['spectral_indices_all'],"[0.39767981 0.02587817 0.00149343 0.00621885 0.02565236 0.05957118
 0.00475361 0.00558692 0.01793525 0.01362757 0.00650176 0.12856578
 0.00352862 0.02544834 0.10305606 0.00336059 0.02164993 0.00471624
 0.00351589 0.00551302 0.02475552 0.00809457 0.03114934 0.00934465
 0.00892887 0.00053857 0.00246732 0.0504678 ]",5.517325,2.229742,0.496344,0.920175,True,2021-12-03 23:26:59.393337
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2019_Simps,Staur_2019_Simps,['spectral_indices_all'],,7.443994,4.641042,-0.140257,0.654185,True,2021-12-03 23:27:07.183197
LinearRegression(),Simpsons,all_mix,all_mix,['base_indices'],,9.815033,9.767700,0.036469,0.046954,True,2021-12-03 23:27:09.555456
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,all_mix,all_mix,['base_indices'],[0.16662227 0.16656848 0.24335695 0.20094956 0.22250273],8.181516,3.056279,0.329032,0.906683,True,2021-12-03 23:27:17.491523
GradientBoostingRegressor(random_state=1),Simpsons,all_mix,all_mix,['base_indices'],[0.11105306 0.14714334 0.33353283 0.18726694 0.22100382],8.662774,6.863366,0.247916,0.529398,True,2021-12-03 23:27:22.992657
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,all_mix,all_mix,['base_indices'],,9.815033,9.767700,0.036469,0.046954,True,2021-12-03 23:27:27.739639
LinearRegression(),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['base_indices'],,1.350060,1.335240,0.500252,0.529863,True,2021-12-03 23:27:27.935118
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['base_indices'],[0.19959326 0.16967199 0.37284938 0.08592345 0.17196192],1.572712,0.575222,0.317538,0.912718,True,2021-12-03 23:27:32.272727
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['base_indices'],[0.16301697 0.13008777 0.4200593  0.09203138 0.19480458],1.608803,0.748171,0.280655,0.852145,True,2021-12-03 23:27:35.008506
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['base_indices'],,1.350060,1.335240,0.500252,0.529863,True,2021-12-03 23:27:37.030016
LinearRegression(),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['base_indices'],,1.718198,1.680812,0.701947,0.738800,True,2021-12-03 23:27:37.203284
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['base_indices'],[0.04748602 0.05011889 0.07946894 0.32027315 0.502653  ],1.802300,0.655609,0.664517,0.960233,True,2021-12-03 23:27:41.295138
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['base_indices'],[0.03120605 0.03988042 0.16264009 0.16011844 0.606155  ],1.780098,0.936979,0.675423,0.918708,True,2021-12-03 23:27:43.850330
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['base_indices'],,1.718198,1.680812,0.701947,0.738800,True,2021-12-03 23:27:45.952169
LinearRegression(),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['base_indices'],,2.153288,2.069872,0.470491,0.612878,True,2021-12-03 23:27:46.153630
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Robot_2020_Simps,Robot_2020_Simps,['base_indices'],[0.16547799 0.06434333 0.24040954 0.13640664 0.39336251],2.454627,0.913714,0.249036,0.924381,True,2021-12-03 23:27:49.876120
GradientBoostingRegressor(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['base_indices'],[0.13321387 0.05763291 0.24578227 0.16839077 0.39498018],2.454799,0.251643,0.272752,0.994265,True,2021-12-03 23:27:51.708917
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Robot_2020_Simps,Robot_2020_Simps,['base_indices'],,2.153288,2.069872,0.470491,0.612878,True,2021-12-03 23:27:52.635035
LinearRegression(),Simpsons,Staur_2019_Simps,Staur_2019_Simps,['base_indices'],,5.568681,5.471042,0.489156,0.519441,True,2021-12-03 23:27:52.831510
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2019_Simps,Staur_2019_Simps,['base_indices'],[0.11899629 0.07943221 0.60010133 0.07790358 0.1235666 ],5.956003,2.253196,0.416586,0.918460,True,2021-12-03 23:27:57.178918
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,['base_indices'],[0.07322495 0.06290627 0.68616655 0.07935198 0.09835025],5.931181,3.033755,0.423216,0.852189,True,2021-12-03 23:27:59.835098
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2019_Simps,Staur_2019_Simps,['base_indices'],,5.568681,5.471042,0.489156,0.519441,True,2021-12-03 23:28:01.822752
LinearRegression(),Simpsons,all_mix,all_mix,['weather_features'],,5.090332,5.088246,0.740913,0.741380,True,2021-12-03 23:28:04.427605
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,all_mix,all_mix,['weather_features'],"[0.         0.01267974 0.01758479 0.0023502  0.02027384 0.
 0.01154565 0.00997248 0.00574113 0.00869999 0.02866915 0.0112028
 0.03660666 0.00119714 0.         0.01952689 0.00124841 0.01264416
 0.00097526 0.         0.0038218  0.00373061 0.01990705 0.00974476
 0.00102013 0.02754673 0.00127239 0.00875587 0.05364595 0.00235984
 0.01904197 0.00875949 0.01088281 0.00887681 0.03603797 0.
 0.03515258 0.00133818 0.01021406 0.         0.01844232 0.
 0.02113407 0.01871594 0.00231599 0.00131391 0.01230429 0.00099199
 0.01781505 0.02970828 0.05384038 0.01123258 0.0279191  0.07233332
 0.         0.01738193 0.00127972 0.00863213 0.01230368 0.
 0.02014694 0.00247311 0.00372815 0.02015557 0.         0.03711054
 0.00869193 0.         0.00882848 0.00128647 0.00115346 0.029081
 0.01783607 0.03855111 0.00349642 0.00135508 0.00286763 0.00117152
 0.00126217 0.01011238]",5.085469,5.083394,0.741403,0.741873,True,2021-12-03 23:28:11.994700
GradientBoostingRegressor(random_state=1),Simpsons,all_mix,all_mix,['weather_features'],"[9.91069124e-04 3.15166661e-10 8.85494427e-02 1.33882866e-09
 3.30015747e-07 0.00000000e+00 1.21697747e-04 5.43832883e-02
 2.28963873e-04 5.38059726e-07 2.90369058e-06 4.80363958e-10
 2.42530121e-04 1.87855439e-10 2.23272012e-05 6.85194924e-05
 9.46475919e-07 2.34150579e-02 7.67549385e-07 0.00000000e+00
 0.00000000e+00 1.86488868e-03 1.69714241e-03 2.17414236e-05
 0.00000000e+00 7.17351592e-02 1.85916490e-01 3.68382360e-05
 1.90093051e-03 2.13225876e-08 4.98543796e-04 3.09980196e-02
 2.02767720e-04 2.18116429e-06 5.87091241e-03 0.00000000e+00
 1.33322109e-06 2.82321807e-05 1.59126513e-04 9.17867485e-09
 3.76202959e-03 0.00000000e+00 3.49845840e-03 1.32985495e-02
 0.00000000e+00 1.66704957e-10 1.36550509e-02 0.00000000e+00
 2.30589688e-03 1.00682695e-02 2.68690892e-02 7.54100974e-03
 1.20490894e-04 4.21080205e-05 3.81450726e-02 1.52167862e-02
 3.45706497e-04 2.30964341e-02 9.35197379e-05 0.00000000e+00
 5.76488172e-04 0.00000000e+00 5.36109194e-03 8.02768090e-04
 0.00000000e+00 1.06015790e-03 0.00000000e+00 2.44287263e-01
 2.50607635e-02 1.11591289e-09 4.21331200e-07 5.13849700e-10
 1.44888290e-03 2.02572059e-02 0.00000000e+00 7.35851382e-02
 0.00000000e+00 0.00000000e+00 5.38562949e-04 6.11525838e-08]",5.085311,5.083334,0.741420,0.741879,True,2021-12-03 23:28:19.776360
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,all_mix,all_mix,['weather_features'],,5.085312,5.083334,0.741420,0.741879,True,2021-12-03 23:29:28.812390
LinearRegression(),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['weather_features'],,1.942316,1.947029,-0.041261,0.000000,True,2021-12-03 23:29:29.101853
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",1.942201,1.947042,-0.041052,-0.000013,True,2021-12-03 23:29:34.332017
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",1.942316,1.947029,-0.041261,0.000000,True,2021-12-03 23:29:38.408314
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['weather_features'],,1.942316,1.947029,-0.041261,0.000000,True,2021-12-03 23:29:38.701744
LinearRegression(),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['weather_features'],,3.274520,3.292289,-0.015653,0.000000,True,2021-12-03 23:29:38.975511
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",3.275270,3.292347,-0.016203,-0.000034,True,2021-12-03 23:29:44.256681
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",3.274520,3.292289,-0.015653,0.000000,True,2021-12-03 23:29:47.891049
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['weather_features'],,3.274520,3.292289,-0.015653,0.000000,True,2021-12-03 23:29:48.141798
LinearRegression(),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['weather_features'],,3.270918,3.330308,-0.182196,0.000000,True,2021-12-03 23:29:48.405719
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Robot_2020_Simps,Robot_2020_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",3.273642,3.332016,-0.181688,-0.001034,True,2021-12-03 23:29:53.461650
GradientBoostingRegressor(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",3.270918,3.330308,-0.182196,0.000000,True,2021-12-03 23:29:56.723601
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Robot_2020_Simps,Robot_2020_Simps,['weather_features'],,3.270918,3.330308,-0.182196,0.000000,True,2021-12-03 23:29:56.911532
LinearRegression(),Simpsons,Staur_2019_Simps,Staur_2019_Simps,['weather_features'],,7.918256,7.892430,-0.031528,0.000000,True,2021-12-03 23:29:57.198289
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2019_Simps,Staur_2019_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",7.919191,7.892502,-0.031807,-0.000018,True,2021-12-03 23:30:02.685450
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,['weather_features'],"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",7.918256,7.892430,-0.031528,0.000000,True,2021-12-03 23:30:06.150351
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2019_Simps,Staur_2019_Simps,['weather_features'],,7.918256,7.892430,-0.031528,0.000000,True,2021-12-03 23:30:06.427734
LinearRegression(),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features', 'base_indices']",,3.254906,3.125308,0.894521,0.903347,True,2021-12-03 23:30:09.258238
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.00765756 0.00444871 0.11303837 0.00384425 0.00125863 0.00876224
 0.0106663  0.00113975 0.00162067 0.00335262 0.00676677 0.00087706
 0.00089528 0.00852315 0.00319717 0.02431694 0.00710923 0.00116846
 0.00511144 0.00365845 0.00246327 0.00414501 0.00642553 0.00095301
 0.00118687 0.00181618 0.0016551  0.00395485 0.00133311 0.00280727
 0.00360876 0.00172297 0.00652871 0.00431798 0.02116063 0.0342209
 0.00723069 0.01490819 0.00173212 0.00743579 0.01299386 0.
 0.00743966 0.00664581 0.01274179 0.00732556 0.00092116 0.00276534
 0.01455029 0.00114482 0.00710875 0.00083403 0.         0.
 0.00083415 0.0222442  0.01795675 0.00071624 0.00846505 0.0195675
 0.         0.01591654 0.         0.00091119 0.02147304 0.01415877
 0.00654774 0.00742093 0.         0.00760242 0.         0.00924849
 0.00104437 0.00761114 0.00479275 0.02292843 0.01367918 0.
 0.00111416 0.02213541 0.00270629 0.01294592 0.03352541 0.02067796
 0.00248707 0.02082503 0.00645055 0.00077564 0.02124931 0.
 0.         0.01584597 0.         0.0270036  0.         0.01408043
 0.02770431 0.00165313 0.01410962 0.00640673 0.0403737  0.01399258
 0.         0.00164003 0.00644693 0.01977951 0.01986959 0.00192876
 0.00783263 0.00084676 0.00087197 0.0027403  0.00737071]",3.266091,1.218562,0.893822,0.985304,True,2021-12-03 23:30:27.572853
GradientBoostingRegressor(random_state=1),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features', 'base_indices']","[4.34735403e-03 3.06266886e-03 9.83380138e-02 1.88551567e-03
 8.49748416e-04 2.02663676e-02 5.73018025e-04 1.88686952e-04
 6.30707341e-04 2.37667779e-03 7.46204300e-03 1.88587334e-04
 0.00000000e+00 3.29748416e-03 2.89078259e-04 1.57566765e-02
 1.36562485e-02 4.39125872e-04 3.08110395e-04 1.52713465e-03
 1.02169161e-04 1.56245279e-03 4.62557703e-03 2.07913053e-04
 1.44242578e-05 1.34493106e-03 6.09731781e-04 5.16223799e-03
 9.17285528e-04 6.41321221e-04 3.81824763e-04 7.24358148e-04
 6.20313231e-03 1.47225969e-02 0.00000000e+00 1.45269942e-01
 3.50308239e-03 3.68313799e-06 2.71981424e-04 6.38102809e-03
 1.89621790e-03 2.90043102e-04 5.60496393e-05 4.50564134e-03
 3.01045780e-02 1.18737358e-01 1.80419979e-02 0.00000000e+00
 0.00000000e+00 4.36306712e-03 2.00603511e-03 4.57768612e-04
 0.00000000e+00 9.16171510e-04 3.35689787e-04 0.00000000e+00
 1.93356978e-04 2.94853245e-03 8.38253275e-04 8.47815907e-03
 0.00000000e+00 0.00000000e+00 5.35900691e-04 2.58067269e-03
 4.33401339e-03 6.97350910e-02 5.64854237e-02 1.67373599e-04
 0.00000000e+00 1.00421864e-04 7.95036994e-04 0.00000000e+00
 3.73056538e-04 4.97325297e-02 2.94541037e-04 1.28472984e-04
 3.90101197e-04 3.63849324e-07 0.00000000e+00 1.00380243e-02
 5.97129456e-05 0.00000000e+00 6.29085567e-03 7.39031152e-04
 2.73153868e-05 0.00000000e+00 2.36792342e-03 4.57531932e-02
 6.89142070e-03 7.82530921e-05 1.61082297e-02 0.00000000e+00
 0.00000000e+00 4.24481384e-04 2.30213186e-04 2.61517856e-02
 9.68893734e-05 7.76648849e-03 0.00000000e+00 0.00000000e+00
 8.66167561e-02 0.00000000e+00 1.98968156e-04 2.09996238e-03
 3.75474297e-05 3.73136142e-03 2.97040277e-02 5.98850363e-04
 2.39014899e-03 2.34861940e-04 1.65448119e-03 5.17538927e-04
 1.27683828e-03]",3.356499,2.254310,0.887843,0.949708,True,2021-12-03 23:30:54.471862
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features', 'base_indices']",,3.261225,3.150943,0.894093,0.901755,True,2021-12-03 23:32:29.045151
LinearRegression(),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,1.067417,0.941409,0.663610,0.763330,True,2021-12-03 23:32:29.396431
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.01371873 0.00605605 0.01713078 0.01206502 0.0285896  0.1267222
 0.03300781 0.00837512 0.02662156 0.00452439 0.01033034 0.00325145
 0.00453585 0.00566853 0.00725564 0.01452387 0.02000433 0.00495351
 0.01014318 0.01400409 0.02908652 0.01182066 0.36446752 0.00468607
 0.00468069 0.03290921 0.01050728 0.02147786 0.0044662  0.02980203
 0.02957616 0.01713986 0.0678979  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",1.218715,0.438775,0.575287,0.948652,True,2021-12-03 23:32:36.803736
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.00612752 0.00156342 0.03333896 0.01731842 0.02688499 0.18596845
 0.02745714 0.00775461 0.06360493 0.0049509  0.01429681 0.00049178
 0.00217649 0.00343819 0.00465907 0.00585303 0.01109354 0.00538188
 0.00400193 0.02393751 0.01670601 0.00785773 0.34693941 0.00228338
 0.002306   0.01265557 0.00162474 0.00980527 0.00338545 0.00776455
 0.03690489 0.01077186 0.09069557 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",1.211822,0.428938,0.569720,0.950874,True,2021-12-03 23:32:44.808622
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,1.059669,0.963690,0.670112,0.751980,True,2021-12-03 23:33:01.885880
LinearRegression(),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,1.398686,1.274010,0.823969,0.857482,True,2021-12-03 23:33:02.149831
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.01051769 0.02911169 0.03329577 0.02213046 0.00364439 0.06039301
 0.00534783 0.00175533 0.00190794 0.01508783 0.00751891 0.00210357
 0.00191849 0.1430253  0.00560241 0.53894607 0.01233328 0.00288338
 0.00800644 0.00524208 0.00243156 0.00948197 0.00264609 0.00174233
 0.00132333 0.00618177 0.00513092 0.02886098 0.01803544 0.00214113
 0.00278205 0.00415882 0.00431174 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",1.387874,0.525681,0.824658,0.975728,True,2021-12-03 23:33:08.969943
