Plot_ID,_Bluemean,_Bluemedia,_Bluestdev,_DVImean,_DVImedian,_DVIstdev,_EVImean,_EVImedian,_EVIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,_Greenmean,_Greenmedi,_Greenstde,_GVImean,_GVImedian,_GVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev,_NIRmean,_NIRmedian,_NIRstdev,_Redmean,_Redmedian,_Redstdev,_RedEdgemean,_RedEdgemedian,_RedEdgestd,_RVImean,_RVImedian,_RVIstdev,_Varimean,_Varimedia,_Varistdev,_Bluemean.1,_Bluemedia.1,_Bluestdev.1,_DVImean.1,_DVImedian.1,_DVIstdev.1,_EVImean.1,_EVImedian.1,_EVIstdev.1,_EXGmean.1,_EXGmedian.1,_EXGstdev.1,_EXGRmean.1,_EXGRmedia.1,_EXGRstdev.1,_GLImean.1,_GLImedian.1,_GLIstdev.1,_GNDVImean.1,_GNDVImedi.1,_GNDVIstde.1,_Greenmean.1,_Greenmedi.1,_Greenstde.1,_GVImean.1,_GVImedian.1,_GVIstdev.1,_MTCImean.1,_MTCImedia.1,_MTCIstdev.1,_NDVImean.1,_NDVImedia.1,_NDVIstdev.1,_NIRmean.1,_NIRmedian.1,_NIRstdev.1,_Redmean.1,_Redmedian.1,_Redstdev.1,_RedEdgemean.1,_RedEdgemedian.1,_RedEdgestd.1,_RVImean.1,_RVImedian.1,_RVIstdev.1,_Varimean.1,_Varimedia.1,_Varistdev.1
101,0.109611945007787,0.107457630336285,0.014623953917566,0.265354534423713,0.262977242469788,0.014562525187345,0.997220049164512,0.992051661014557,0.047658756340699,0.075950657647668,0.074578776955605,0.009633289179643,-0.034586991754721,-0.036825150251389,0.021562209258987,0.102596071163813,0.099778950214386,0.01531698144514,-0.045921407130497,-0.048834640532732,0.016966654814845,0.205736273938959,0.202754870057106,0.022399000351199,0.279212105541518,0.275799155235291,0.026685335848084,2.857207851901199,2.879730224609375,0.322118232021243,0.372067459287065,0.371531039476395,0.03554237124628,0.491264479543223,0.488245636224747,0.024694057150452,0.225909945227883,0.222684666514397,0.027541684694618,0.29545715312163,0.293054014444351,0.024524147840794,2.195640682162661,2.182337045669556,0.188026128077172,-0.494872717243252,-0.497439861297607,0.019290453609798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.101964832334807,0.099499441683292,0.015930809162948,0.283010137709704,0.278402924537659,0.023692139225772,1.02215327352466,1.01403272151947,0.055414724742826,0.079713526507219,0.077729858458042,0.012034668846125,-0.019648469643252,-0.021959651261568,0.030515311618499,0.114921631554763,0.110670082271099,0.02454923425368,-0.034221586072596,-0.03865334764123,0.026695052381515,0.196506499192931,0.192386537790298,0.023621500665756,0.294298009258328,0.290019452571869,0.029745210286365,2.657389521887808,2.665437936782837,0.361683811924526,0.403889559406223,0.402784645557404,0.049844587840278,0.494344777323983,0.4908187687397,0.025807077957496,0.211334639543837,0.207264274358749,0.031836873100026,0.290088840430433,0.285523056983948,0.025284184619771,2.380338076793786,2.348875761032104,0.305764588743934,-0.492547095688907,-0.496107697486877,0.02094185329897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.063286712274407,0.051925573498011,0.027243905855852,0.479873864098029,0.45517885684967,0.156465080811464,1.388987137823394,1.300313234329224,0.326867868199742,0.13462495635495,0.13340437412262,0.040252074263482,0.125421124556162,0.132094159722328,0.094372000697781,0.300958875107043,0.30599257349968,0.132585641745709,0.182604694947129,0.180559799075127,0.159112666393746,0.159044537798925,0.149891957640648,0.035345512827842,0.483416350454995,0.44385427236557,0.164029817354642,2.025345237414042,1.99423611164093,0.399954883405029,0.661293137918819,0.702028155326843,0.167771857113766,0.600051271178506,0.56566458940506,0.112703895701976,0.12017740688902,0.094558194279671,0.061850428100673,0.283927465500254,0.285810500383377,0.040502198101745,6.672075691945625,5.712043285369873,3.909428291840769,-0.368400071295825,-0.380936682224274,0.097454411916641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.047691614931007,0.036828570067883,0.023422646154404,0.573868262593036,0.558661639690399,0.220634466017723,1.567222694536662,1.49422299861908,0.507108012747122,0.119045109383587,0.107028692960739,0.048882224668771,0.124343095360478,0.118892215192318,0.096388974174739,0.336446173976532,0.348194301128387,0.147364551182738,0.228621590581776,0.235059708356857,0.181903558394937,0.126740793369644,0.124853476881981,0.034829986257227,0.580093098590875,0.559016227722168,0.244513378779988,2.676487918191249,2.615023612976074,0.479135394700201,0.747201778942429,0.814240038394928,0.167940347774248,0.660613124859313,0.623791813850403,0.185401155063894,0.086744862346614,0.06130439043045,0.051189687581562,0.24878419103809,0.251734286546707,0.05626940027159,10.56032038107605,9.766583442687988,6.155670102393894,-0.368974631243781,-0.379598647356033,0.125043114332651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.044541619908085,0.034841384738684,0.022022288029153,0.614027353350695,0.620679795742035,0.218743448406311,1.655611457173634,1.639958620071411,0.503182038569335,0.116225270519671,0.104494109749794,0.045862366745888,0.126135958664131,0.119275502860546,0.088151162860142,0.351394254852358,0.375757843255997,0.137270813333016,0.251600738601404,0.270705550909042,0.17413328668673,0.119534976979,0.114026144146919,0.036123374245221,0.625183909795664,0.629867792129517,0.240058819775472,2.90092513212893,2.872509717941284,0.521378460647438,0.778484522458685,0.847094237804413,0.158974617597542,0.692330416601566,0.677264630794525,0.185353028089185,0.078303063492784,0.054314520210028,0.049190312823259,0.239961254968968,0.242876499891281,0.055032338348478,12.38678869919191,12.07995223999023,6.976552175297078,-0.362277594454783,-0.368020564317703,0.116122208071979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.04417564301848,0.034491285681725,0.022758511162974,0.698360175588251,0.722045004367828,0.265034805656601,1.863937720291365,1.89619767665863,0.611986417697766,0.132565062498507,0.125047370791435,0.049294077138404,0.153533890133212,0.157822698354721,0.097210573639545,0.39457932413311,0.443424046039581,0.153983230339493,0.308105869896296,0.36702373623848,0.196295869249018,0.125815644316337,0.124479293823242,0.035341602915391,0.71844317663751,0.744314789772034,0.288398246659234,2.846485280568467,2.797424077987671,0.492924244193438,0.798704337103691,0.880285978317261,0.167228839402783,0.773250759312923,0.774605274200439,0.227245245879758,0.07489058325935,0.048654489219189,0.051984351441189,0.259742316370909,0.26081845164299,0.058260579393459,15.44873814212157,15.70648384094238,8.928690719378396,-0.317197157095792,-0.293781369924545,0.128972076350358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0.047566525454412,0.034718301147223,0.0268255395481,0.66701873152661,0.696770548820496,0.267585075628591,1.795768707795671,1.821721315383911,0.602674412109593,0.125001366200345,0.117984861135483,0.042458756656502,0.136852025981949,0.142823934555054,0.092291343780779,0.378997967806167,0.440494447946548,0.165497454361427,0.290410726135874,0.352909713983536,0.208766121177475,0.127635771394686,0.124273434281349,0.038856299891867,0.683699786774986,0.713131546974182,0.288789264440328,2.885394772144158,2.839473724365234,0.460558053236381,0.773113279581532,0.887471139431,0.191719774409477,0.749722383430745,0.74632316827774,0.219318882690993,0.082703651180651,0.044925540685654,0.06014668716872,0.25569621588189,0.257637649774551,0.050420521542361,15.40481255202944,16.77321434020996,9.762848538633673,-0.329155230075518,-0.310264378786087,0.127585872584096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,0.046736590068809,0.035775192081928,0.024156634869816,0.65824793797535,0.601947724819183,0.282729035731353,1.772498456862315,1.590527236461639,0.65256579098104,0.122440657734532,0.110006354749203,0.046042345975857,0.132774352486205,0.120998632162809,0.094492015412657,0.362670624551053,0.379197180271149,0.161984983615014,0.267244978630441,0.274030536413193,0.205799731556121,0.125841362348599,0.126857846975327,0.035795671200907,0.674123141004942,0.607136070728302,0.3080973677194,3.023200299446435,2.923824548721313,0.582925568224382,0.769162187374435,0.852841764688492,0.178599395909167,0.740753414715792,0.659735292196274,0.241822656973646,0.082505476828881,0.050927437841892,0.054530967720642,0.248736993095643,0.252077296376228,0.056104643961493,14.31355478262254,12.59081077575684,9.669259005490416,-0.345483543331439,-0.364691734313965,0.133527680810786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.045878431077256,0.03433919698,0.024436412010275,0.673030583005963,0.706697523593903,0.260531931600972,1.804409934780814,1.841212511062622,0.59192231467489,0.120300388974674,0.113430716097355,0.040170679119583,0.132464306152016,0.139989897608757,0.086333071598883,0.373552727923249,0.428910285234451,0.155821451282485,0.286351385346343,0.346507966518402,0.200196747697142,0.122492461577509,0.119440823793411,0.036702571479494,0.690572102933219,0.720244705677032,0.280650444707178,3.064705079685558,2.983328580856323,0.525158974221804,0.784214888290925,0.880272328853607,0.179280701113201,0.751836686163238,0.755309104919434,0.216882820380744,0.078806103149147,0.047097913920879,0.055931798266435,0.246263618236238,0.249885082244873,0.049880141086499,15.55677081726537,15.7045783996582,9.861098057647508,-0.338193147563573,-0.315051794052124,0.122510595883017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.046752108671448,0.03807532787323,0.022808631866955,0.679964327169187,0.651723682880402,0.285340810578122,1.822699896436749,1.710317134857178,0.664012557625321,0.125843071467046,0.110949605703354,0.051565538393503,0.140608878722681,0.131277069449425,0.101559991138715,0.368712860595096,0.401127904653549,0.158317612766168,0.280988476602619,0.311296612024307,0.20457748303387,0.126037469151345,0.129084944725037,0.036080558057492,0.699069529555061,0.660881042480469,0.312058734111122,3.03530243992083,2.917466163635254,0.547118964674307,0.781072362097827,0.869229912757874,0.174808984951995,0.75944408568469,0.704056680202484,0.247040366327692,0.07947975830508,0.049604672938585,0.052937489863799,0.252723054389159,0.250231802463531,0.062291490875316,14.71008729839325,14.29401588439941,9.315094224295235,-0.338687366689696,-0.34055507183075,0.135575778977221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
