Plot_ID,_Bluemean,_Bluemedia,_Bluestdev,_Greenmean,_Greenmedi,_Greenstde,_Redmean,_Redmedian,_Redstdev,_RedEdgeme,_RedEdge_1,_RedEdgest,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImea_1,_NDVImed_1,_NDVIstd_1,_MTCImean,_MTCImedia,_MTCIstdev,_Bluemea_1,_Bluemed_1,_Bluestd_1,_Greenme_1,_Greenme_2,_Greenst_1,_Redmean_1,_Redmedi_1,_Redstde_1,_RedEdge_2,_RedEdge_3,_RedEdge_4,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImea_1,_MTCImed_1,_MTCIstd_1
1512,0.015024975824817,0.014410858508199,0.003904667355269,0.034423266841433,0.03314639814198,0.008833505501656,0.020219698466652,0.019657518714666,0.004774180782121,0.08974079293326,0.087985593825579,0.017320745899052,0.341108093743147,0.340099215507507,0.03633466820431,0.889166310755238,0.890089780092239,0.016551109558786,3.697113370781006,3.686435699462891,0.501355791644088,0.036157112603116,0.031771127134562,0.0161419726578,0.061424179574031,0.056396666914225,0.022788085708393,0.10669526576938,0.099476292729378,0.048104365147212,0.10669526576938,0.099476292729378,0.048104365147212,0.467403593631745,0.444880843162537,0.124526990828812,3.121426194677282,2.774297952651978,13.35011699990238
1601,0.014673652383349,0.014041199348867,0.003795227549328,0.034450785530647,0.032709212973714,0.00985290438452,0.018344507941077,0.01748603861779,0.004883914475544,0.089536531435077,0.086969278752804,0.019009896217086,0.33816412900476,0.336147546768188,0.037102492381159,0.898445055706025,0.899997293949127,0.016839179549008,3.586473079140168,3.559585332870483,0.517248264291104,0.03233999758798,0.029872035607696,0.012700674994194,0.053678825300706,0.051003009080887,0.018126609066016,0.107258202415194,0.102797746658325,0.03565798885879,0.107258202415194,0.102797746658325,0.03565798885879,0.445114393614316,0.444829225540161,0.071327491031745,4.772084760279825,4.449520111083984,2.618630305542847
1602,0.014659665451743,0.014139245264232,0.00359985961096,0.034901113785151,0.033597763627768,0.008850125923576,0.019359585871577,0.018749428912997,0.004422351174951,0.091385644994008,0.089304715394974,0.018190231409329,0.34040045637518,0.33906215429306,0.039852327238425,0.893160711995386,0.894216239452362,0.015584794081449,3.53735068525988,3.507867813110352,0.474865365499286,0.043947971053817,0.039559900760651,0.018112269894062,0.071375363586487,0.065933547914028,0.026876584293443,0.131147222196766,0.125106364488602,0.055306815876435,0.131147222196766,0.125106364488602,0.055306815876435,0.402868658343248,0.385925859212875,0.106021550842076,4.464666569743536,3.903663873672485,7.866652625015895
1603,0.015085608799409,0.014501832891256,0.004002802130116,0.033120964403153,0.031525043770671,0.009686428796875,0.01835842130117,0.017642760649323,0.004872473130956,0.084875484944421,0.082128006964922,0.019065050903285,0.33500805127452,0.333072915673256,0.038023903620838,0.897395355660211,0.898429095745087,0.017194996238195,3.880611970604591,3.866586208343506,0.616111060346281,0.052964232488624,0.048154387623072,0.024724899733815,0.082570508123113,0.078425079584122,0.034734066718301,0.142658290848897,0.139149986207485,0.069267014736473,0.142658290848897,0.139149986207485,0.069267014736473,0.400175857446359,0.363109618425369,0.136128392408026,4.808120352225829,3.387061357498169,38.32015829484065
1604,0.013071392179729,0.012269954197109,0.003644633619727,0.029339948701836,0.027090133167803,0.009367873928488,0.016083177871565,0.015161674469709,0.004631382272668,0.078995926662737,0.075151618570089,0.019035106601471,0.322483710121906,0.318258792161942,0.037173646510401,0.90640866954123,0.908215761184692,0.016860051370376,4.005176465640116,4.032321453094482,0.624569077454388,0.046295163709696,0.041371429339051,0.019651649339454,0.071911209022295,0.06619131565094,0.026992222530757,0.12704406728242,0.122215028852224,0.053031272624273,0.12704406728242,0.122215028852224,0.053031272624273,0.399764521725892,0.380269899964333,0.111409868401279,4.197524874158371,3.505714058876038,12.44562978452341
1605,0.014182204549734,0.013642623554915,0.003728478782844,0.035401632444411,0.03407185152173,0.009658315663455,0.018182176272352,0.017447074875236,0.004825309959716,0.095061498259536,0.092934083193541,0.019623404669782,0.354532519716169,0.352803975343704,0.040525799956511,0.90368047946521,0.905416935682297,0.016257271372501,3.457581902591056,3.427700042724609,0.47167315952891,0.04421805251672,0.039641629904509,0.021025551745069,0.067212796307743,0.062314100563526,0.027758554358192,0.113886368130992,0.107216484844685,0.053034466241362,0.113886368130992,0.107216484844685,0.053034466241362,0.427076876057831,0.415274411439896,0.125525909372629,4.361333240079972,3.228185653686523,17.29230607736791
1606,0.015247602588428,0.014880645088851,0.003609102974432,0.036122042701848,0.03534628637135,0.008274927490306,0.019759972814867,0.019293259829283,0.004400258400622,0.094416254543148,0.093033254146576,0.017298436453922,0.338891358262123,0.338881880044937,0.039588285566975,0.890682528950089,0.891317099332809,0.014706555813886,3.329625484732846,3.318100810050964,0.364864979308419,0.041179477788156,0.036799963563681,0.018255825603127,0.06434742844365,0.058990146964788,0.025925874532368,0.116571351520408,0.10919177532196,0.050343325479674,0.116571351520408,0.10919177532196,0.050343325479674,0.407180778065979,0.399566471576691,0.096200627185791,4.583106906286232,3.485960721969604,42.06708548461422
1607,0.015682937398794,0.01480164937675,0.004731304714068,0.035461292882527,0.033351462334394,0.010766471420429,0.020341505277612,0.019245341420174,0.005851221282371,0.090818434991881,0.087281621992588,0.021171570135795,0.337847094512875,0.333803653717041,0.043931147172122,0.888213481860761,0.889809429645538,0.018989625020569,3.606479900272971,3.599520921707153,0.511405523139798,0.054273624875499,0.0501878708601,0.022680445623714,0.082442691575003,0.078885912895203,0.032338103735662,0.147643077006562,0.146654650568962,0.068202786630523,0.147643077006562,0.146654650568962,0.068202786630523,0.37456712076589,0.349682092666626,0.11615099751221,4.455730004631523,3.618567109107971,16.74372315210923
1608,0.013697478792113,0.013151358347386,0.003258318202847,0.031410582205724,0.030023759230971,0.008248009551432,0.017224543599678,0.016622139140964,0.004093493886965,0.083683954947761,0.081471171230078,0.016593099672343,0.335718830814437,0.333639472723007,0.03520884102476,0.903157947869528,0.904465317726135,0.016074001501868,3.890096995595902,3.849020004272461,0.59350138586262,0.045456490179253,0.039462640881538,0.021414601611028,0.072092824664349,0.066612668335438,0.029076792722532,0.124503541530129,0.119836069643497,0.05848445309369,0.124503541530129,0.119836069643497,0.05848445309369,0.40669600320234,0.368152916431427,0.145287761886858,11.0121367913046,3.408543348312378,671.8242481956231
1609,0.014984168866682,0.01429377682507,0.003775329681723,0.031677862515595,0.029806643724442,0.009096663315337,0.017383636324079,0.01654795743525,0.004418606251106,0.082281595488999,0.079254105687141,0.018283220547759,0.333146482196506,0.329909384250641,0.037683542113511,0.901997981691711,0.903710901737213,0.014928230058949,3.985378714695873,3.997032642364502,0.594036517081264,0.037801913493786,0.034374214708805,0.01559005954152,0.062574574142791,0.057898748666048,0.023309255731551,0.110961950650066,0.102387703955173,0.046834201800851,0.110961950650066,0.102387703955173,0.046834201800851,0.435563726827712,0.421915978193283,0.111457141145725,1.01801802808199,3.194576025009155,346.7308256328444
1610,0.014240225374247,0.013552217744291,0.00424066217189,0.033249099714889,0.03145694360137,0.010162832546781,0.01798287112279,0.017133703455329,0.00517620949699,0.08805733056728,0.085283391177654,0.021051725442543,0.33744861539747,0.335698068141937,0.048288801503294,0.900179090501539,0.901599586009979,0.01726048624671,3.666681826548788,3.643388271331787,0.541894455795059,0.044583982677294,0.040231972932816,0.018173619064838,0.07115266287561,0.06647202372551,0.024634992544995,0.117503881728335,0.111026860773563,0.04891310338334,0.117503881728335,0.111026860773563,0.04891310338334,0.446649155964982,0.440747857093811,0.114333410314181,3.289528389569174,2.739168882369995,9.716390109956423
1611,0.014506134212427,0.014033485203981,0.003541459607344,0.031855829669782,0.030561258085072,0.008698582385511,0.017805179293075,0.017144332639873,0.004406671399125,0.085340293669862,0.083391048014164,0.018129302206341,0.345910924004041,0.344232469797134,0.039749990602675,0.903174891197267,0.904242753982544,0.01453341643974,3.965923907689382,3.920516967773438,0.584635400788317,0.041863831306688,0.036961816251278,0.019516649995286,0.06648762630315,0.06094903498888,0.026097400056134,0.115518297949759,0.107490926980972,0.050040799846278,0.115518297949759,0.107490926980972,0.050040799846278,0.422941802263082,0.407635152339935,0.121134484539707,4.301078722085445,3.271498203277588,189.2477935270643
1612,0.012650547063147,0.012218899093568,0.002973728064861,0.032018494546927,0.030851061455905,0.008019432996348,0.016462616444913,0.015763200819492,0.004209490050948,0.090105844904263,0.088238768279552,0.016964233531745,0.365116590855637,0.36407083272934,0.036950909388415,0.914680525748334,0.916504859924316,0.014559855319628,3.810271599300229,3.794504404067993,0.492790337924073,0.047177924804385,0.039313226938248,0.024193669874791,0.069739675906592,0.060748092830181,0.030408276833658,0.123050815609731,0.111370198428631,0.056372037158217,0.123050815609731,0.111370198428631,0.056372037158217,0.37709350820286,0.361950099468231,0.113881300798308,3.048337660823211,3.623336315155029,263.1624797816289
1701,0.018499183075528,0.017945468425751,0.00491353381177,0.047334298817429,0.046149715781212,0.011857187320402,0.029213389180672,0.028698005713522,0.00627643453047,0.11562537367985,0.113624971359968,0.024120267583918,0.314924571420854,0.312828093767166,0.051230737950198,0.829979218718954,0.833512455224991,0.025746113376736,2.355388558062419,2.350989699363708,0.282303191516132,0.033995800070626,0.031463356688619,0.012184935432145,0.054679709315104,0.051307005807757,0.01699768625246,0.100396912646179,0.098333638161421,0.037195882987,0.100396912646179,0.098333638161421,0.037195882987,0.444717122990622,0.415316447615623,0.10291167329148,4.273779797045299,4.29196572303772,1.600690083043974
1702,0.01837738154379,0.017887383699417,0.004930793439053,0.044696490051335,0.043700702488422,0.011412766764156,0.027651708941232,0.027007142081857,0.006720953924406,0.110524428225208,0.109005324542522,0.02362970602407,0.306122083740091,0.30259695649147,0.05148020896327,0.834504691013684,0.838196933269501,0.027953173979397,2.409061497125634,2.396796703338623,0.295945567353298,0.041043843318691,0.039581287652254,0.017603398648975,0.061928425364653,0.060292411595583,0.024444354538491,0.105766694416506,0.105053305625916,0.051327326806226,0.105766694416506,0.105053305625916,0.051327326806226,0.424131180501307,0.383937537670135,0.132811685330039,4.402337198626093,3.979315638542175,4.592556495152828
1703,0.017499728805425,0.017070146277547,0.00404956582,0.0402696740749,0.039404317736626,0.009126310774877,0.024180690163455,0.023761044256389,0.00485969581319,0.102386033096271,0.100604437291622,0.019985423749534,0.302284473254089,0.299147710204124,0.045488981577481,0.851879084793308,0.853326946496964,0.019485614126187,2.602923812728696,2.587488532066345,0.300180620304787,0.041430947704965,0.039732310920954,0.017567960294171,0.061907454855665,0.059295907616615,0.025556245168382,0.102757794218762,0.098081178963184,0.054743362796961,0.102757794218762,0.098081178963184,0.054743362796961,0.431734027804954,0.397550106048584,0.132626309070961,3.563117779746696,3.364223003387451,19.40613121405265
1704,0.01705476260728,0.016520254313946,0.004363758643132,0.039089104413758,0.038106955587864,0.009179815607097,0.023498023540308,0.022723715752363,0.005442283046414,0.10067968926893,0.098775789141655,0.020465894720489,0.308670683148819,0.30480495095253,0.04987925600244,0.858897519864387,0.861450016498566,0.020349462590778,2.734813938992269,2.734131336212158,0.263433270753574,0.044894972405331,0.042944479733706,0.018504753779081,0.067428637247689,0.065035291016102,0.02563857661101,0.11252917526422,0.110368400812149,0.051467087739609,0.11252917526422,0.110368400812149,0.051467087739609,0.40600678099935,0.381283223628998,0.117092104084196,3.614710952802765,3.135431289672852,8.366550290749396
1705,0.015948667314063,0.015593553893268,0.003414157612649,0.04462066756647,0.043876456096768,0.009763606012594,0.027034125576347,0.026844148524106,0.00551247039579,0.110257838277248,0.10889608412981,0.019881836409965,0.297410978960468,0.29436007142067,0.042656415588911,0.833061643665777,0.834977090358734,0.026575744089328,2.28197108197871,2.25585150718689,0.242275797271424,0.046901638578107,0.046044457703829,0.01508931145621,0.072796151676654,0.071586363017559,0.023365976721895,0.123733594307025,0.122804578393698,0.04996901374633,0.123733594307025,0.122804578393698,0.04996901374633,0.394866075804075,0.367562115192413,0.106114551690227,3.219624235243912,3.014973402023315,1.291716698003886
1706,0.017960081216198,0.017496231012046,0.004053781959487,0.045421587044153,0.044643148779869,0.010424530624164,0.026393483500549,0.025898786261678,0.0055312360647,0.113990904278122,0.11267464607954,0.021274651692031,0.313016819950615,0.31134894490242,0.044786908645673,0.844513637247396,0.84629014134407,0.023403158117208,2.308921828794427,2.292840242385864,0.268028750279429,0.041251593274057,0.038436699658632,0.016489256134172,0.062905458575109,0.059863977134228,0.022917683580814,0.112622822174355,0.107416249811649,0.0463748642515,0.112622822174355,0.107416249811649,0.0463748642515,0.377929998069199,0.365691244602203,0.093702142331359,4.555193888087535,3.591837406158447,21.99526343409273
1707,0.019110457029925,0.01876971218735,0.004243460579066,0.049643624235072,0.048786735162139,0.011246444492399,0.03218655113435,0.031454551964998,0.006705108037253,0.121125929404618,0.120036616921425,0.023298654285415,0.313524404041889,0.311564221978188,0.050556824418054,0.813323496048054,0.816144615411758,0.027601807240114,2.195355158730714,2.180930256843567,0.227515991713939,0.04375219081114,0.040404103696346,0.015468507470626,0.06763729014329,0.063514471054077,0.022652819501652,0.121908351427446,0.115680813789368,0.045916527134473,0.121908351427446,0.115680813789368,0.045916527134473,0.360322666186281,0.349856436252594,0.080543882834219,4.092307462408267,3.480737328529358,43.38421693753671
1708,0.016549826644246,0.016111640259624,0.003623306709708,0.044567584681246,0.043372865766287,0.009946205950428,0.026118079725788,0.025781622156501,0.005238967701878,0.111586857495725,0.10940071567893,0.020958862757131,0.299060862454027,0.295829817652702,0.043655440406573,0.83919022974021,0.839002698659897,0.023326970593117,2.229898566334803,2.212506175041199,0.242046283074677,0.057618021692992,0.052024941891432,0.022138948516352,0.08546977238,0.079141430556774,0.030329039988308,0.152947251540165,0.145973086357117,0.057889777271068,0.152947251540165,0.145973086357117,0.057889777271068,0.308126147585277,0.289983123540878,0.086317141745819,6.162885248082109,4.151059627532959,128.3432430837336
