Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev
1604,0.021832370452962,0.020385786890984,0.005408433821673,0.043395103644859,0.039807166904211,0.013101107079827,0.02908551252723,0.027606157585979,0.006730862338622,0.103438606884313,0.097947590053082,0.024490840607419,0.859432700980299,0.861279249191284,0.018489702577928,3.879497459555281,3.901492834091187,0.634627804202804
1605,0.022528465245003,0.021223513409495,0.005506571159736,0.049305651161601,0.046211183071136,0.013398304179353,0.030102289734798,0.028516288846731,0.007401376556427,0.118119954727395,0.114236488938332,0.023921151196881,0.865982345804861,0.8685422539711,0.020732462072955,3.451060515019869,3.44849681854248,0.484123078673156
1606,0.024090927316617,0.023153215646744,0.005046061598035,0.0506014083217,0.048402352258563,0.011238642998471,0.033188212682042,0.032051362097263,0.006181098206967,0.118298118352428,0.115386359393597,0.020763934593338,0.845577374502829,0.847584456205368,0.016444068023333,3.304697818540074,3.310497999191284,0.378259696215635
1607,0.024981195800072,0.023356307297945,0.0065138953856,0.049840898135664,0.046743631362915,0.013691651064043,0.033954831594897,0.032172568142414,0.008170499239776,0.113303393453181,0.108772136271,0.024345025096822,0.840816279198622,0.84330803155899,0.021346200209415,3.557596767874925,3.564810276031494,0.478820424949991
1608,0.02255138487207,0.021417322568595,0.004688212678371,0.045294561259918,0.042779486626387,0.011442162105215,0.030485517280828,0.029498369432986,0.006621892690822,0.106683227211649,0.102942399680614,0.021084164445551,0.854806547771587,0.855395138263702,0.023240853481518,3.786146329404053,3.774797081947327,0.567920649950207
1609,0.02418043490467,0.022732440382242,0.005580384029897,0.044033980428741,0.040729314088821,0.012073500893719,0.029116955319485,0.027345042675734,0.006652542460944,0.103098346398554,0.098079420626163,0.022290081758248,0.863441634196117,0.866017311811447,0.017535884385796,4.042010295640963,4.084719657897949,0.596945796169003
1610,0.023468471969946,0.022509498521686,0.005785532113757,0.047226866389351,0.044981259852648,0.012711630568964,0.031041951914693,0.029795814305544,0.007187039283467,0.110817279403483,0.107372455298901,0.024465950795963,0.854198740259628,0.855408817529678,0.020816576401634,3.629465738917465,3.622147679328918,0.515556415712559
1611,0.023603320754873,0.022402033209801,0.005451728935055,0.045748023831134,0.043059390038252,0.012463972058932,0.029737267108067,0.028432838618755,0.006976539876345,0.108646385446182,0.104879561811686,0.023331544167644,0.865819462015496,0.867476671934128,0.019339548335636,3.930248627019955,3.913827419281006,0.628661225512963
1612,0.020071654596701,0.018984502181411,0.004377817133004,0.044983597683628,0.042420908808708,0.011049964570617,0.02723237647345,0.025690771639347,0.006718837243939,0.112542227686149,0.108498118817806,0.021055147639484,0.8820040804821,0.884343683719635,0.019696202087296,3.795927437462048,3.799760580062866,0.505026854834384
1701,0.029305185557483,0.028568247333169,0.006532699192566,0.063193914651392,0.06158684566617,0.014488793085048,0.049771548833709,0.049433222040534,0.008141678711871,0.137129663571214,0.134833283722401,0.027762603563611,0.749981540394121,0.754304379224777,0.030079235442151,2.517614483271899,2.481366634368896,0.328776311274192
1702,0.029368999384474,0.028760818764567,0.006211421432857,0.061277781290073,0.059999737888575,0.013516840428711,0.048173881617913,0.047225190326571,0.009199342725917,0.134049952388523,0.132254660129547,0.026081192390118,0.753344429263962,0.758857399225235,0.031569122494915,2.488954081876727,2.45697283744812,0.299406513616466
1703,0.027555900247815,0.02628312073648,0.005524784862843,0.054739820991677,0.052015829831362,0.012157821687904,0.040086629083051,0.038931015878916,0.006415661409321,0.12317356779234,0.119037829339504,0.023177652507996,0.789198704967512,0.789888381958008,0.017354164424367,2.672066512718146,2.660854339599609,0.335259356380944
1704,0.026926091086637,0.025879360735416,0.004892690374241,0.053015200072937,0.050584990531206,0.011296651423235,0.038381108463289,0.037167631089687,0.00606008108207,0.121127440900619,0.11756207793951,0.022023815319428,0.801221056226144,0.80187064409256,0.014542568988795,2.788543640513915,2.79060959815979,0.303108976814673
1705,0.026671520691447,0.025832680054009,0.004413771887354,0.061626344290092,0.059773579239845,0.012154603892532,0.049823477734229,0.049575563520193,0.00731247100641,0.133945792313548,0.130868814885616,0.023450500522591,0.737358751080385,0.739530384540558,0.028033321327898,2.393865716367474,2.380335927009583,0.276345558172909
1706,0.027712816830798,0.026594494469464,0.005510138178196,0.060927206985558,0.058582415804267,0.013109762024644,0.042129345781077,0.040802897885442,0.007276204267197,0.134869320410233,0.131570152938366,0.024050275950977,0.785306908452449,0.787385821342468,0.022605393544792,2.364411835882969,2.349300146102905,0.266834496917562
1707,0.029963841604,0.029593482613564,0.00524852619452,0.065861343078181,0.06488161534071,0.013426980967753,0.054595388211815,0.053610153496265,0.009038627696687,0.143558214777055,0.142090439796448,0.026481651763111,0.725872380729249,0.729155540466309,0.036046801863244,2.333048346203061,2.307648897171021,0.258046060591658
1708,0.026282328539257,0.024984780699015,0.004701834650378,0.060237571126044,0.056652437895536,0.01331185707375,0.04462673597959,0.043264321982861,0.00675645887167,0.13274408595262,0.12738486379385,0.024921683072568,0.761914961237164,0.761971980333328,0.020756389834779,2.300674909979029,2.315839767456055,0.256268379581344
