Plot_ID,_Bluemea_1,_Bluemedia,_Bluestdev,_DVImean,_DVImedian,_DVIstdev,_EVImean,_EVImedian,_EVIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,_Greenmean,_Greenmedi,_Greenstde,_GVImean,_GVImedian,_GVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev,_NIRmean,_NIRmedian,_NIRstdev,_Redmean,_Redmedian,_Redstdev,_RedEdgemean,_RedEdge_median,_RedEdgest,_RVImean,_RVImedian,_RVIstdev,_VARImean,_VARImedia,_VARIstdev,_Bluemea_1.1,_Bluemedia.1,_Bluestdev.1,_DVImean.1,_DVImedian.1,_DVIstdev.1,_EVImean.1,_EVImedian.1,_EVIstdev.1,_EXGmean.1,_EXGmedian.1,_EXGstdev.1,_EXGRmean.1,_EXGRmedia.1,_EXGRstdev.1,_GLImean.1,_GLImedian.1,_GLIstdev.1,_GNDVImean.1,_GNDVImedi.1,_GNDVIstde.1,_Greenmean.1,_Greenmedi.1,_Greenstde.1,_GVImean.1,_GVImedian.1,_GVIstdev.1,_MTCImean.1,_MTCImedia.1,_MTCIstdev.1,_NDVImean.1,_NDVImedia.1,_NDVIstdev.1,_NIRmean.1,_NIRmedian.1,_NIRstdev.1,_Redmean.1,_Redmedian.1,_Redstdev.1,_RedEdgemean.1,_RedEdge_median.1,_RedEdgest.1,_RVImean.1,_RVImedian.1,_RVIstdev.1,_VARImean.1,_VARImedia.1,_VARIstdev.1,_Bluecount,_Bluesum
235,0.019064127722125,0.015549408271909,0.009541960988601,0.353180084483196,0.409883990883827,0.133828397968779,0.908762032701493,1.040524244308472,0.325309758822294,0.040412696593327,0.040863221511245,0.015992869400079,0.047328669777076,0.054533485323191,0.031580222583069,0.35467091345725,0.429134145379066,0.143188345074575,0.317144015164643,0.417452722787857,0.18618541822887,0.042417544912722,0.040459824725986,0.013870412713967,0.287174888723692,0.377179592847824,0.189457828688272,3.929083898392324,3.930992484092712,0.880969646776171,0.841527140730325,0.929157733917236,0.159741662840615,0.378538350026018,0.423571437597275,0.119673101619925,0.025358265515259,0.0165796270594,0.018904466614922,0.096910749519787,0.097116392105818,0.022328039111442,23.60176263015414,27.2317361831665,13.29947364024868,-0.43317887257613,-0.365270555019379,0.13394973014447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,0.019603262044882,0.016005197539926,0.010206604940525,0.327573296947032,0.378522008657455,0.126251865377082,0.845722965494221,0.962651550769806,0.306796345456601,0.039343945410012,0.038542786613107,0.01705841540286,0.04465505681448,0.050771160051227,0.033057157229358,0.340545558449902,0.412960216403008,0.141681487546625,0.29525089516446,0.394062727689743,0.182319440688609,0.042897210571109,0.041098888963461,0.014997002629477,0.255898164077995,0.339946448802948,0.180918315880363,3.841403224220392,3.774991750717163,0.840283925805444,0.829035197145373,0.920738756656647,0.164662278807442,0.354420510714544,0.392939701676369,0.112406039998399,0.026847213682572,0.017894308082759,0.019878287550441,0.094996128977689,0.096369501203299,0.023801222107302,20.89659297949057,24.23301315307617,11.6258647832005,-0.447253641971879,-0.382814884185791,0.131533504315926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,0.019253698438869,0.015669024549425,0.01019879305034,0.318385626869693,0.36939300596714,0.122214386044194,0.821542296314908,0.940092116594315,0.297876313804862,0.039443639026881,0.038621962070465,0.017596245406031,0.045549716305627,0.051096687093377,0.033001493478899,0.345830345605437,0.418900236487389,0.140985693132036,0.305313566767037,0.403770565986633,0.183068451568479,0.04226121952031,0.040249977260828,0.015701669669388,0.245154718468083,0.328177720308304,0.174800755998152,3.848630021206374,3.861799478530884,0.83087859066979,0.832771035379456,0.921565473079681,0.160931690545776,0.344210728470332,0.383412182331085,0.109829327192067,0.02582510158346,0.016762413084507,0.019582654068301,0.09218951544136,0.093612290918827,0.025092903166157,21.03395573751597,24.49897384643555,11.50600908969522,-0.442345907926012,-0.376565024256706,0.132457499762323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,0.021457584043758,0.0176901537925,0.010777378232594,0.337016223059738,0.38374462723732,0.128120723881294,0.872304479145091,0.97987687587738,0.310891235614989,0.045442695182186,0.045002974569798,0.018843428869075,0.053078337163909,0.059640605002642,0.036123603733185,0.351627426673846,0.424561768770218,0.142421948767357,0.310897779857611,0.404707372188568,0.183095184049246,0.047791527174541,0.046301867812872,0.01575951735223,0.26231342459784,0.340576469898224,0.184050819293812,3.518089398645207,3.431445598602295,0.799524095461975,0.825183020607022,0.91351443529129,0.164930853599971,0.365698998135612,0.400386273860931,0.113834543344139,0.028682775139441,0.019149398431182,0.020800812859334,0.103736638770392,0.104819439351559,0.025247973081146,19.66874678189455,22.125244140625,10.98757284315337,-0.431743922924432,-0.367203652858734,0.13339756622481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,0.020161748891966,0.017326612025499,0.008818244761492,0.326802636562913,0.370962679386139,0.121471727742646,0.842888535451807,0.944759488105774,0.297104887958788,0.038354599403761,0.036010693758726,0.016440905782931,0.044414308292828,0.046993292868137,0.030052106632305,0.323154076252871,0.381072759628296,0.123216677623815,0.29134816012376,0.37701204419136,0.167668021507752,0.042146210405337,0.039537973701954,0.014624172243759,0.256851057093709,0.331778705120087,0.173367013005796,3.936987100570786,3.980862140655518,0.935315098856707,0.835766290797983,0.917693018913269,0.148655568119683,0.352578709071333,0.386574000120163,0.110154325430467,0.025776072510939,0.017776999622583,0.017521484665283,0.092687101362554,0.0915502384305,0.024959859170623,20.10929755420311,23.29926872253418,10.91804354324094,-0.464268627147399,-0.414063721895218,0.118337650912538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,0.019816122891565,0.015861283987761,0.010412811311518,0.322892898534898,0.373106002807617,0.12290582551081,0.83595727608585,0.953021556138992,0.300331928847218,0.042073489839791,0.043056502938271,0.017798102565409,0.047798620145344,0.055826364085078,0.033373556405433,0.343057692966989,0.410591304302216,0.139077612239316,0.286451353762321,0.371432512998581,0.1699400451414,0.044955737499184,0.043672503903508,0.015102734514569,0.248814825347162,0.331212639808655,0.177314029567522,3.523221332264728,3.445127129554749,0.727155242953879,0.824386125910478,0.910546153783798,0.160659823154654,0.350914760852446,0.39023169875145,0.110601323120859,0.02802186227083,0.019481156952679,0.019497805248487,0.100709878164725,0.103139776736498,0.02639923386044,18.50001079025816,21.35789680480957,9.732593051144924,-0.445587385389648,-0.385442554950714,0.129072934770238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,0.021148127033374,0.018195934593678,0.009349824215368,0.329480140364147,0.382820159196854,0.122009414847643,0.852814123234821,0.977451920509338,0.298234770896507,0.047049195328775,0.046765729784966,0.020169859166255,0.056015818392856,0.061791110783815,0.036844617864656,0.354325483524862,0.425414502620697,0.141274339213062,0.312541057245231,0.404540181159973,0.180084149047639,0.048060904547895,0.047388473525643,0.014434621360346,0.252272946572966,0.337716177105904,0.176098865952143,3.261314353799797,3.227182507514954,0.608870758172088,0.825828255940449,0.909314185380936,0.154115378093523,0.357404627221093,0.399696290493011,0.109726480537532,0.027924486766624,0.019904051907361,0.017888201728965,0.105890605777348,0.105279445648193,0.025482568122018,18.54949063667608,21.05416679382324,10.079233600627,-0.429399623400433,-0.364973038434982,0.134844893282117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,0.018936692475831,0.015038596466184,0.010371422279562,0.306684349880144,0.359273195266724,0.123484295069989,0.792835718213031,0.9173184633255,0.304352547574168,0.039387196073916,0.039187528192997,0.017762086525137,0.044982294310035,0.049508556723595,0.031624522474796,0.338741963793239,0.399062544107437,0.135057409130452,0.284087145914458,0.355882108211517,0.164896925541504,0.042254636511396,0.041210237890482,0.015660851513094,0.230245926176839,0.317388564348221,0.176475552725521,3.577543985395121,3.507710218429565,0.790906776729021,0.827859346664228,0.913276135921478,0.154113094291927,0.332869734341165,0.375973373651505,0.11392233239231,0.026185384478122,0.018158331513405,0.018205089939843,0.094794046145208,0.098575845360756,0.028690784923093,18.61928343921423,22.06170463562012,9.718798591311696,-0.45305316924013,-0.402037888765335,0.127601825454633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,0.019610244810441,0.016809004358947,0.010320197235481,0.306521983222603,0.345993831753731,0.132473195460924,0.79197667150893,0.881494790315628,0.326553130892105,0.03959006506563,0.038912581279874,0.019183906605464,0.045768219601886,0.050262738019228,0.034525704969387,0.340135217304209,0.409622058272362,0.139639717493777,0.299232215750961,0.394457444548607,0.180998277579646,0.042612377417587,0.043217303231359,0.016356610674766,0.228070415367694,0.301210761070251,0.185722024662888,3.598374543512116,3.449741721153259,0.864559197937784,0.826184791521491,0.917207181453705,0.161450586059576,0.33254642821488,0.360955283045769,0.122609773588704,0.026024444948911,0.017790811136365,0.019040756955176,0.09450589481495,0.098507508635521,0.03069128110948,20.01684050046727,23.1566801071167,11.30628127758251,-0.448170247056344,-0.386860474944115,0.133322041262751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,0.01835235481338,0.014621202833951,0.010866293624977,0.293053418069983,0.292968302965164,0.128746224014375,0.757403774199335,0.745488703250885,0.3183286163512,0.038460474746263,0.03525734692812,0.019997749635826,0.043997015159601,0.043284546583891,0.034990442103252,0.343795884189625,0.403749018907547,0.14506065493651,0.290552801794556,0.369048953056335,0.179215126620314,0.041111900561451,0.040412154048681,0.017139260898733,0.214075496278646,0.244554743170738,0.177670709197211,3.631841144134994,3.50826621055603,0.856757713237991,0.826934711079296,0.912600517272949,0.157187754122888,0.318464389626105,0.30759608745575,0.12022284218081,0.025410971544062,0.016779968515038,0.01922332137806,0.091038848571684,0.096305899322033,0.032185202650938,19.36413511449456,21.88343048095703,10.85614918142338,-0.448706261122992,-0.398484110832214,0.137767020103396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
