Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,ndvi_mean,ndvi_median,ndvi_stdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value
1770,0.01558688675710551,0.01524269115179777,0.003133579576387448,0.04212566326000398,0.04154151305556297,0.007680450342247866,0.8753284419722016,0.8762359023094177,0.01578194315374249,0.3101799870987216,0.310478001832962,0.03602142687277108,0.1041096923018118,0.1035125106573105,0.01393542849726866
1771,0.01499640185592045,0.01464098924770951,0.00332384883578587,0.04303434609444702,0.04203599318861961,0.009222755888173203,0.8714980100536835,0.8731173574924469,0.01842247737225587,0.3056709161879261,0.3056969195604324,0.04057058411922513,0.1104273231929797,0.1092571094632149,0.01714507378936402
1772,0.01754739331649562,0.01739279739558697,0.003843691737294556,0.04904502902194726,0.04835358634591103,0.01060204856611259,0.8742610512546156,0.8755313754081726,0.01867626269634125,0.3362064328352538,0.3374765515327454,0.04098235440085912,0.119346474427372,0.1189792230725288,0.0189778679013463
1773,0.03286580292672691,0.03156858496367931,0.01188974019542205,0.09482899767806294,0.09238743036985397,0.0288629430291617,0.7887779407421264,0.8123713433742523,0.08708777056630651,0.4222548565177656,0.4177531898021698,0.1038956516922876,0.2054918640315896,0.1991905048489571,0.05204058505510369
1774,0.01828500456245157,0.01805424690246582,0.003742986266967418,0.05086281090153985,0.05014223232865334,0.0101066369119405,0.8671355406680828,0.8690109252929688,0.01929492260869862,0.3283697752173967,0.328506737947464,0.03919662749199618,0.1251166213206315,0.1245777904987335,0.01757595570649075
1775,0.01925442575407976,0.01886683702468872,0.004531565913276434,0.05138082601804524,0.05005918256938457,0.01205031460619861,0.8342384266025733,0.8348684012889862,0.02620670343368189,0.3099384821511409,0.3099142760038376,0.04243378839357607,0.121520048668249,0.1199189908802509,0.02016270871149028
1776,0.01607427333481212,0.01569462940096855,0.003504600092139913,0.04480819566619737,0.0439080111682415,0.009388717019717533,0.8805756677644193,0.8823868632316589,0.01686576408824193,0.327668076789595,0.3272414803504944,0.03955978649948704,0.1148125332201605,0.113586038351059,0.01713526868895276
1777,0.01861487524946199,0.01817160472273827,0.004365541646297147,0.04474923713569953,0.04403631575405598,0.009448928007332593,0.8625549164621906,0.863518476486206,0.02030600482057805,0.3094081140844768,0.3087511658668518,0.03970012429672541,0.1089516328719277,0.1082013212144375,0.01605327173678447
1778,0.01697285397445396,0.01676109805703163,0.003114212092331452,0.0476974725969212,0.04692652635276318,0.008799577473736707,0.874152495962938,0.8758914470672607,0.01685050978013848,0.3236879213310921,0.3242156058549881,0.03608825783046837,0.1186631538025659,0.1177626997232437,0.01590455127923777
1779,0.01405366341395326,0.01387165114283562,0.002837800974416754,0.04137191112122676,0.04104010015726089,0.007895206548408716,0.8810507920707548,0.8829360902309418,0.01842108596018283,0.3122100273088386,0.3132367432117462,0.03985985122236993,0.1085000691045103,0.1084589622914791,0.01548175020051532
1780,0.01605499381868945,0.01573746185749769,0.003322762983791638,0.04708556117509019,0.04615715332329273,0.009393989469623424,0.8733511179009423,0.8742721378803253,0.01674651933321213,0.3172606820157459,0.3162223696708679,0.03827121586221156,0.1186642903974541,0.1173471845686436,0.01736174941679731
1781,0.02046769750430298,0.02013334818184376,0.004776225541047448,0.05362792337039252,0.05276830121874809,0.01187049562517786,0.8391342830217493,0.8408977389335632,0.02540645219944379,0.3321234216926868,0.3320338129997253,0.04024090300459089,0.1264586329367472,0.1255854219198227,0.01965819234042343
1782,0.01705974942768324,0.01657321490347385,0.004269053011416826,0.0423205426381864,0.04144230484962463,0.009255524083671706,0.8682965113563117,0.8705564141273499,0.02152937951161647,0.3085832663110795,0.3068702816963196,0.04394083398129821,0.1071693180638413,0.1060200333595276,0.01671867218353661
1783,0.01492767589491045,0.01431644894182682,0.004111358457992554,0.04180937021732592,0.0404597707092762,0.01000424513888883,0.8873579179703233,0.8882768750190735,0.01554950584192777,0.3152106368790055,0.3134040832519531,0.04129759831981494,0.1075801282274834,0.1056400611996651,0.01767720866818537
1784,0.01846385173270587,0.01816940866410732,0.004027333726441682,0.05028173713049197,0.04974669590592384,0.009990403145060667,0.8660377807799804,0.8674747049808502,0.01828924102925855,0.3319297971569455,0.3325681239366531,0.04198007695332241,0.1221860011562238,0.1216784939169884,0.01782634948072036
1785,0.01324025419014669,0.01309787947684526,0.001653352664765965,0.03882667311726329,0.03835836984217167,0.004988207149735475,0.8752766740199981,0.8768584728240967,0.01863434356434871,0.2878694673262946,0.2888554483652115,0.02750943601122759,0.1023018412293821,0.101683184504509,0.01001195264582945
1786,0.01842229851532175,0.01795713603496552,0.004621347277682137,0.04936697049115169,0.04818065091967583,0.01146286868320625,0.8519382045688314,0.8547255396842957,0.02498320096469393,0.3279609379516471,0.3270737528800964,0.0461753245608096,0.1221456224400929,0.1207810789346695,0.01985491433579777
1788,0.03643475754504258,0.03475751541554928,0.01098494518916245,0.06879540520142494,0.06657683476805687,0.02008984918529049,0.4983955184968706,0.4846768975257874,0.09656884362332493,0.204259473765504,0.1941814571619034,0.05233781878151703,0.1260646204871258,0.1213539838790894,0.03348398965150678
1789,0.04510791292531627,0.0443328395485878,0.01203125786972159,0.08634028194539321,0.08579219877719879,0.02000292026278774,0.4546641653772898,0.4414321482181549,0.09693398145847003,0.224886570935664,0.2222546935081482,0.0416584504792195,0.1555375480412514,0.1548947095870972,0.03059405125133539
