Plot_ID,_Bluemean,_Bluemedia,_Bluestdev,_DVImean,_DVImedian,_DVIstdev,_EVImean,_EVImedian,_EVIstdev,_Greenmean,_Greenmedi,_Greenstde,_Greenme_3,_Greenme_4,_Greenst_2,_Mtcimean,_Mtcimedia,_Mtcistdev,_NDVImean,_NDVImedia,_NDVIstdev,_NIRmean,_NIRmedian,_NIRstdev,_Redmean,_Redmedian,_Redstdev,_RedEdgeme,_RedEdge_1,_RedEdgest,_RVImean,_RVImedian,_RVIstdev,_Bluemea_1,_Bluemed_1,_Bluestd_1,_Greenme_1,_Greenme_2,_Greenst_1,_Redmean_1,_Redmedi_1,_Redstde_1,_RedEdge_2,_RedEdge_3,_RedEdge_4,_NIRmean_1,_NIRmedi_1,_NIRstde_1,_NDVImea_1,_NDVImed_1,_NDVIstd_1,_MTCImea_1,_MTCImed_1,_MTCIstd_1,_DVImean_1,_DVImedi_1,_DVIstde_1,_EVImean_1,_EVImedi_1,_EVIstde_1,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,_GVImean,_GVImedian,_GVIstdev,_RVImean_1,_RVImedi_1,_RVIstde_1,_VARImean,_VARImedia,_VARIstdev
1111,0.030812565378136,0.030071157962084,0.0051513425147,0.7522090726938,0.799732148647308,0.168748529939642,1.028618641311011,1.093595743179321,0.185449127406964,0.108067620832186,0.107440888881683,0.014388307749639,0.108067620832186,0.107440888881683,0.014388307749639,3.080066233523362,3.074982643127441,0.189814135317112,0.891413616180834,0.919921040534973,0.065916790496406,0.793352791572436,0.835761845111847,0.158948206807535,0.041143718917491,0.035759374499321,0.014287088350977,0.228526173565036,0.233867138624191,0.033515878700689,21.49898100448453,23.97534561157227,7.212823348425304,0.028879178570451,0.028531929478049,0.004168519993377,0.10916684656726,0.108714915812016,0.01372731739402,0.033972087528892,0.033756736665964,0.003751694423667,0.246552536569507,0.246926799416542,0.027790604238309,0.898726006443991,0.90600711107254,0.088608340595957,0.926843179262633,0.927659451961517,0.007772855264242,,,,0.864753919458742,0.872496247291565,0.086795844522368,1.143489010700095,1.153186202049255,0.069841547155632,0.155482427034367,0.155037745833397,0.020669738506565,0.217088351020506,0.217103019356728,0.030245711771493,0.552512115761216,0.554276943206787,0.018985283222635,0.524188602382901,0.528416872024536,0.025265137618533,0.783544799876037,0.783786356449127,0.014070032747159,26.63476029952333,26.64701271057129,2.824734589965019,0.656379703207086,0.663277268409729,0.031289092312767
1112,0.031396632633621,0.031265940517187,0.004505790220708,0.743790229459474,0.771747827529907,0.1426015335526,1.034619731210927,1.076105713844299,0.152549817399824,0.099278597945573,0.098851062357426,0.013480678188089,0.099278597945573,0.098851062357426,0.013480678188089,3.225251326824386,3.223581790924072,0.199900386843943,0.898425249911453,0.917191982269287,0.047853476897816,0.783050114022603,0.806877851486206,0.136796589926619,0.039259885106299,0.036430019885302,0.010170814025411,0.216870845853635,0.219413846731186,0.030582711385092,21.30417864533001,23.15224456787109,5.99098259997863,0.032023993212602,0.031943503767252,0.00484305957094,0.109282127355897,0.109032995998859,0.014049042928803,0.036656561260213,0.036570943892002,0.004187567357884,0.244105291825473,0.244972631335258,0.027517002978119,0.91086087980287,0.921289026737213,0.091966113997731,0.922357131030675,0.923304677009583,0.007768848010276,,,,0.874204318463258,0.885117292404175,0.089533101374445,1.153009723740694,1.164855360984802,0.072766668205814,0.149883700170922,0.150378808379173,0.020035591559847,0.207846641803032,0.208357125520706,0.029148138789661,0.521559814867013,0.521933555603027,0.016768218999399,0.496604067481254,0.499939113855362,0.023014938711556,0.78591554602523,0.786161363124847,0.014273344117535,25.00273573611186,25.07721138000488,2.465541435862175,0.635865518078694,0.641921401023865,0.030731817462824
1113,0.027679459751624,0.024499289691448,0.009719841285613,0.625617012808966,0.682060182094574,0.172691431465179,0.904926499922552,0.99433445930481,0.222480343397876,0.088523848083474,0.084824107587337,0.018017395470868,0.088523848083474,0.084824107587337,0.018017395470868,3.227100847180353,3.223668813705444,0.192926851580652,0.86459378739483,0.920631408691406,0.116832803298661,0.668089916800893,0.712335288524628,0.151081491225513,0.042472903814648,0.029999513179064,0.029800566980577,0.189237705407999,0.191721022129059,0.029954709513029,21.42759346847998,24.19888687133789,10.1082758179623,0.026392561424073,0.026050803251565,0.002694728485247,0.098890154273148,0.098451651632786,0.009329941140178,0.029908009689687,0.029622637666762,0.002965846421195,0.22040998908465,0.219860546290874,0.01849706992339,0.83445992783114,0.83680585026741,0.074316057555,0.930238110719296,0.931625038385391,0.009730739497806,,,,0.804551918782599,0.8070387840271,0.074558342392597,1.105377627830074,1.111319482326508,0.064777206794039,0.141479737505485,0.140985056757927,0.014645211094343,0.198498678315039,0.198046199977398,0.021800051149069,0.556521757256995,0.558582067489624,0.020286436121869,0.53514608594259,0.539838254451752,0.029019841208792,0.787695993927897,0.788674294948578,0.015025828158481,28.1877999733177,28.2504711151123,3.795819636978515,0.672990743236193,0.67999529838562,0.035712515400987
1114,0.029281493813628,0.027874196879566,0.006555087242416,0.620256215411616,0.645096361637115,0.133112774323005,0.910309140975842,0.958439558744431,0.167140043771081,0.085173137157469,0.083324041217566,0.014892483211875,0.085173137157469,0.083324041217566,0.014892483211875,2.857132992711246,2.853715658187866,0.211861054315034,0.87285589105041,0.90399557352066,0.079654270854193,0.662447865311215,0.678936123847961,0.120185357969367,0.042191650008833,0.035569254308939,0.022783787176743,0.185447633379729,0.185759611427784,0.027032517440486,18.35935750492338,19.83237266540527,6.739205300547885,0.0345158609898,0.034633820876479,0.005339560469283,0.131322376793161,0.131971970200539,0.017928676926728,0.039097260896139,0.039093738421798,0.004662991374722,0.283508334253745,0.28500197827816,0.032579886440058,0.978536385935841,0.990953683853149,0.096146517691828,0.922887628627301,0.924023300409317,0.008476674777509,,,,0.939439124315069,0.953331738710403,0.093684176173968,1.198831088004473,1.212890326976776,0.073645703588081,0.189031631876273,0.190115332603455,0.026800829935712,0.26561784332503,0.267347663640976,0.039046377798991,0.561725718597415,0.562197297811508,0.015740674220883,0.539935156664089,0.543161600828171,0.022528188518833,0.763658263664644,0.764232516288757,0.018461890129057,25.22802877550648,25.32386875152588,2.69528415718385,0.676833952920555,0.683281779289246,0.03007018588919
1115,0.02742019196087,0.025809622369707,0.005889314026335,0.646612606159404,0.669787049293518,0.114739243591806,0.946907984327483,0.987527638673782,0.145195865640408,0.087855378173933,0.08593862876296,0.012632771829741,0.087855378173933,0.08593862876296,0.012632771829741,3.501553588685417,3.48834490776062,0.206937010888864,0.890733366215571,0.91527470946312,0.069937703394509,0.683837569220806,0.702037543058395,0.101654179325887,0.037224962878535,0.030966091901064,0.01865862003114,0.191427499664337,0.191654458642006,0.02097397300224,21.25287379253232,22.60570621490479,7.183971290838325,0.025122161638527,0.024902496486902,0.002992535455079,0.08750249452247,0.087129887193441,0.009591175250402,0.03035596531092,0.029953583143651,0.003121086337449,0.199777444677056,0.198909677565098,0.020092370988968,0.791495358793501,0.790978580713272,0.078364548566026,0.925472491040657,0.927469074726105,0.010818219150682,,,,0.761139393501224,0.761669754981995,0.078291589588241,1.063329573295965,1.066334426403046,0.071302915340536,0.119526861992554,0.119016837328672,0.014750804144418,0.164531005168734,0.16385854780674,0.022061854495411,0.517948140519095,0.520616412162781,0.022159902010719,0.483860160380576,0.489945515990257,0.03323299760128,0.800621789315143,0.801754921674728,0.014596891239687,26.31368534579497,26.57443809509277,3.39315027330681,0.614912779526777,0.62262824177742,0.043332666388956
1116,0.0298281861627,0.028768680989742,0.006270630783279,0.71865575026554,0.739279627799988,0.124229971965306,1.00665638291126,1.046528100967407,0.157710260041743,0.10037146442639,0.097785636782646,0.019592637801833,0.10037146442639,0.097785636782646,0.019592637801833,2.663861023533796,2.644314765930176,0.202254307961056,0.892591126246952,0.916391551494598,0.078323049169879,0.76028733164629,0.772659420967102,0.110412177326854,0.041631580828675,0.034932177513838,0.027377047986376,0.218695094362905,0.217609956860542,0.03316574172428,21.45107260718132,22.92103385925293,6.105257705012178,0.035748813731915,0.035848297178745,0.005288019189435,0.137374121645481,0.137906208634377,0.018515045290056,0.042253765411769,0.042132906615734,0.005001786019985,0.293928618515685,0.296278297901154,0.0339191870256,0.961529488531361,0.976224482059479,0.101249635858479,0.915315586403758,0.917977690696716,0.010558882607656,,,,0.919275722375993,0.935079216957092,0.099234650446361,1.177045266681201,1.193066477775574,0.080002207188344,0.196745664114842,0.197824478149414,0.02831082975942,0.274964514430523,0.276818692684174,0.041473394670229,0.55699322886139,0.559374094009399,0.01985746132728,0.528083092851332,0.533955693244934,0.028629786129838,0.750114851429715,0.749959528446198,0.019273207857335,22.95017662679417,23.38360595703125,2.70751888886803,0.659171776585751,0.668849945068359,0.036707324138171
1117,0.02719689214717,0.024713606573641,0.008467803932433,0.63522131528728,0.654487282037735,0.12206580518049,0.932423091007253,0.97091081738472,0.159902893044088,0.081584047825504,0.078253593295813,0.017302020952993,0.081584047825504,0.078253593295813,0.017302020952993,2.947038184258085,2.948113679885864,0.300913826453116,0.885590424222288,0.915194094181061,0.090520536093509,0.673627615855322,0.686034142971039,0.104465589329368,0.038406300615781,0.030380791053176,0.025090079058381,0.179084035518582,0.17758833616972,0.023200648161684,21.31764219482498,22.5832633972168,7.308458010964384,0.029757166744977,0.029546713456511,0.004198515129318,0.111954195219035,0.112106632441282,0.016162261022344,0.035162303407877,0.035089360550046,0.004066134066253,0.24780915731368,0.249378018081188,0.031001766678719,0.871647910256299,0.875895112752914,0.110286260220844,0.921339974416869,0.925021022558212,0.013409184778645,,,,0.836485606364523,0.842815786600113,0.10989290543728,1.120059466315312,1.132261037826538,0.094312295234819,0.158988920214697,0.159274496138096,0.025794255375507,0.221715890746515,0.222450315952301,0.037997409587564,0.548754347042481,0.55278155207634,0.024963381683444,0.519723186202937,0.527406573295593,0.035124289760195,0.771695998308449,0.774653315544128,0.024488966242168,25.07656374384363,25.67414951324463,3.903031411416398,0.651831632144457,0.663224875926971,0.044691428284878
1118,0.031951042206791,0.030394343659282,0.007855776235247,0.687447732472182,0.717336058616638,0.146320665544131,0.965794313888264,1.023233652114868,0.183877189938813,0.103566951993117,0.099697574973106,0.022107767857988,0.103566951993117,0.099697574973106,0.022107767857988,3.249580351968139,3.229387998580933,0.200006158182518,0.87303301257203,0.909251868724823,0.091718057404926,0.734600038604533,0.752348482608795,0.130073853941533,0.047152306216466,0.037513427436352,0.030914100079273,0.221138507075999,0.218893587589264,0.038383693556327,19.00390700997863,21.03902626037598,6.741078857409636,0.030219346685278,0.030192914418876,0.004834988158598,0.110452447576145,0.110542248934507,0.01533887769291,0.033741484888164,0.033674878999591,0.004375480751928,0.246667732632969,0.24765782803297,0.02818472737152,0.935872280410936,0.945658385753632,0.08971792274519,0.930364910652577,0.930365711450577,0.006393210745154,,,,0.902130795183962,0.912399262189865,0.086711714796296,1.177035259775123,1.187794923782349,0.065877178905666,0.156944063630723,0.156991839408875,0.022116647281211,0.220158432382568,0.220375001430511,0.031854007316808,0.550925337368245,0.550884515047073,0.014977071482206,0.531283177869853,0.532691389322281,0.017559227141307,0.789317750718098,0.788942694664001,0.01549986551449,27.96706684036188,27.72147655487061,2.69975282995027,0.671705971602464,0.674950510263443,0.021367083347884
1119,0.030579198784041,0.028694294393063,0.007642323168407,0.649025213169254,0.677515864372253,0.154294338504527,0.92706410031845,0.979277312755585,0.190004320451321,0.099729081778514,0.097496815025806,0.015897585924732,0.099729081778514,0.097496815025806,0.015897585924732,3.411931043710331,3.406533241271973,0.193870003228247,0.866043883204616,0.902346611022949,0.093534672064277,0.694915684292183,0.714561402797699,0.137427102724925,0.045890471016885,0.037286147475243,0.025849565249885,0.211948741925172,0.21388266980648,0.029208007052413,18.30733473028426,19.48060035705566,7.290707604577984,0.026044756597821,0.025472529232502,0.003541244314359,0.094735507678732,0.093517385423183,0.012410783079065,0.030698663710239,0.030394265428185,0.003582779975232,0.209840386153149,0.208499982953072,0.023684009088332,0.818833735674659,0.821558117866516,0.083375401710866,0.927229594982101,0.929077565670013,0.009773309302759,,,,0.788135071483162,0.791520476341248,0.082484596035259,1.087164221171868,1.092996001243591,0.071439661662035,0.132727594949749,0.131680905818939,0.019314142023755,0.18448497374105,0.183543503284454,0.028512093714665,0.538125968798703,0.539529263973236,0.025046188604449,0.509098076312217,0.51338654756546,0.034132507496888,0.792742390666852,0.793449103832245,0.014632446022036,26.95066502053824,27.1998119354248,3.533398968179082,0.642350731646823,0.649369537830353,0.041160169280213
1120,0.028071609388065,0.025174249894917,0.009754557679366,0.668078562150831,0.694466292858124,0.146982785430075,0.950744926229767,1.006418108940125,0.192413650555668,0.093910932746594,0.087590061128139,0.024546363898212,0.093910932746594,0.087590061128139,0.024546363898212,2.827961249492602,2.831469893455505,0.143072862369752,0.879043953664925,0.918872147798538,0.107991869837877,0.711194821777551,0.725738435983658,0.124703634042296,0.043116259961996,0.031026151962578,0.036195266182648,0.203120713927176,0.199702635407448,0.034136382223593,22.20288298244062,23.65244674682617,9.124790084946516,0.027989716273129,0.027687631547451,0.002556023200477,0.104601769092889,0.104150328785181,0.010044576908198,0.034174536009545,0.033859794959426,0.003140498150032,0.232555016369484,0.231687359511852,0.02006532454321,0.792672678244643,0.792851448059082,0.069712216710528,0.916710742589595,0.918118983507156,0.010712992375159,,,,0.758498142033271,0.759347975254059,0.070068187754789,1.058601038262987,1.061048090457916,0.062950352197704,0.147039285936337,0.146430678665638,0.016594047051523,0.203796704697728,0.203108988702297,0.024786815145463,0.541060805087301,0.542836874723434,0.024298138482193,0.506591095314325,0.510056257247925,0.032794923769551,0.766606789500533,0.767387986183167,0.014375708395793,23.40256827929624,23.42567920684814,3.066750630712087,0.634555370393683,0.639484703540802,0.038711546492926
