Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Block,Name,CodeName,Heading_Date,Maturity_Date,Days2Heading,Days2Maturity,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1101,0.031524922698735997,0.09833614528179198,0.6341243386268621,0.042260989546776005,0.16217160224914598,453.6585366,1,Avle,,2020-06-21,2020-08-07,62,109,0.8750387159908146,3.9358712772917746,0.5918633490800861,0.5357881933450701,3.9358712772917746,0.12288637831807195,0.16205713823437753,0.7196550180614749,0.9135672916942678,0.731490920146197,0.5926850962702626,0.6773244262674247,-1.7288182143089017,37.75480717420581,0.5141103736693999,0.5789573203604683,5.448537684792463,0.09077274337139947,0.8097956848417992,0.5715729679662918,0.7546804625644631,0.6520957876627316,0.707644346622508,0.6003494866220984,1.9480747912079612,14.74680094651434,6.448537684792463,0.20015859838242228,15.004957182202045
1102,0.025550471618772004,0.084070414304733,0.577144980430603,0.036521587520838,0.161119908094406,439.0243902,1,,GN10637,2020-06-21,2020-08-11,62,113,0.8809725364614357,3.338930014634978,0.540623392909765,0.49307456612587003,3.338930014634978,0.106068769469856,0.13900896124541579,0.6901263375079254,0.869604650425266,0.7457094466519982,0.5635173483156973,0.6396537065493019,-1.6213259025385387,34.339356645941706,0.500295257035892,0.5399324546813772,5.865018867857666,0.09555657539512051,0.8023819412201925,0.5115604258032114,0.7281668613401409,0.6369290766743384,0.6987808641405545,0.6004205099988167,1.873230317640565,15.55129016985552,6.865018867857666,0.22489166857267337,15.802844827084895
1103,0.030678598210216002,0.08990556746721301,0.584292650222778,0.041425459086894996,0.159434005618095,409.7560976,1,Runar,,2020-06-19,2020-08-04,60,106,0.8675906659227176,3.6002362294357684,0.542867191135883,0.494387082755565,3.6002362294357684,0.10770707763731503,0.13961700238287503,0.6862845677014572,0.8666583908874606,0.7332963359788849,0.5712564438400138,0.6584400527551315,-1.5174915845956618,34.5112358033657,0.48165860653336123,0.5397551025022614,5.498959593752181,0.07066469478244297,0.7835792514532056,0.5096814190878638,0.7233611860461057,0.6315634046798884,0.6909185173456708,0.5926494114607322,1.8686583609163274,13.83840763622889,6.498959593752181,0.1702854430481653,14.1046753156592
1104,0.030929431319237,0.09158532321453099,0.574658453464508,0.042860001325607,0.155601382255554,474.796748,1,Betong,GN13618,2020-06-20,2020-08-08,61,110,0.8611863305682923,3.716976568429114,0.531798452138901,0.48307313024997695,3.716976568429114,0.10938121378421797,0.14096253514289914,0.6767403915826199,0.8537058140294297,0.7250696324067821,0.5738465279221456,0.6663442132708578,-1.453839712566548,33.85692000389101,0.47070377671325364,0.5337973633700882,5.274569257329785,0.06925546814051452,0.77024453845822,0.4937146802635286,0.7138116375520348,0.6213192386229425,0.6839689127153333,0.5846617473981055,1.8471681235044817,13.13470329992701,6.274569257329785,0.14558405939584998,13.40780297925876
1105,0.029034445993602002,0.086289845407009,0.5915583074092859,0.039869360625744,0.164959892630577,411.3821138,1,Reno,,2020-06-20,2020-08-04,61,106,0.873716776618879,3.4103173752768665,0.551688946783542,0.5052684620022769,3.4103173752768665,0.103675884194672,0.13414862472563938,0.6942765214811607,0.877277026301119,0.7454006622324023,0.5638970942883204,0.6454003280908682,-1.5937098992271064,34.95815619826311,0.47794697008829573,0.5508610927767101,5.855479977036045,0.07199679883906178,0.7954423944571495,0.522704281115676,0.7314063846542701,0.643463838009366,0.6970806923559858,0.6030549334075588,1.8862637136922036,14.577806790302146,6.855479977036045,0.19476327032553004,14.837416455264435
1106,0.029855420812964002,0.09198084473609901,0.596601843833923,0.038771621882915004,0.152900338172913,450.4065041,1,Mirakel,GN06600,2020-06-20,2020-08-07,61,109,0.8779564335782505,3.887728873893372,0.557830221951008,0.504620999097824,3.887728873893372,0.11533464677631902,0.153035220876337,0.6998218574796523,0.8846129113279234,0.7328400894680771,0.5919949485310013,0.6742873858993574,-1.6217059425819444,35.59818223118784,0.5273615538304834,0.5417912084881464,5.48615312835651,0.09245781409077253,0.8035414582316011,0.5317316927706003,0.7369780589316646,0.6368353720155527,0.7013437661617967,0.5946633202571919,1.8984577631872117,15.132664257541288,6.48615312835651,0.21221354451185503,15.387590584566697
1107,0.032043881714344,0.085867766290903,0.5537656247615811,0.043822789564729,0.157091967761517,440.6504065,2,Felgen,SW21074,2020-06-21,2020-08-11,62,113,0.8533345409176566,3.5020440980943985,0.5099428351968521,0.4678978584706781,3.5020440980943985,0.095868861302733,0.12038472220301541,0.6596603938140853,0.82943224698859,0.7315094318337197,0.5580212706065665,0.6539302510906017,-1.3426611745582069,32.278369180858085,0.43058278324295834,0.5192276585030572,5.449051241015549,0.04039178511290369,0.7499264151779519,0.4635626438148823,0.6969044523531852,0.6158531271691167,0.6731132968160842,0.5851404702532833,1.8066387080146344,12.355164719328931,6.449051241015549,0.11647024575994183,12.636475912690008
1108,0.029016764834523,0.084912791848183,0.584485054016113,0.038831677287817,0.158357352018356,359.3495935,2,Polkka,,2020-06-22,2020-08-07,63,109,0.8754030644851,3.5651562139969304,0.545653376728296,0.49957226216792994,3.5651562139969304,0.10197714157402599,0.1325255852192652,0.6911343126589744,0.8722774763055636,0.7463009707222841,0.5736448249805276,0.65529222852097,-1.574974041931128,34.5824471861124,0.4864586859796569,0.5411835243997708,5.883356927671435,0.07179728481924824,0.7958668812493852,0.5158547937407884,0.728628037207604,0.6408070580103112,0.6965935424614086,0.6023312752245424,1.8777638599403632,14.794004584852303,6.883356927671435,0.20165287082593145,15.051759152301374
1109,0.030847140587865998,0.088752649724483,0.5719288885593411,0.041652830317616,0.17170761525630998,391.8699187,2,Seniorita,GN07574,2020-06-21,2020-08-08,62,110,0.8642305367446296,3.0773283235345,0.5302760582417251,0.4831762388348581,3.0773283235345,0.10500532854348402,0.13544401582330465,0.6769643730929069,0.8533840055329628,0.731330014290923,0.5381947648474324,0.6227444437160209,-1.4578570649180005,33.700556270778186,0.4730876355015825,0.5293500370791598,5.444076772184197,0.06500934478684621,0.7740897036777108,0.49285989305211647,0.714284433624467,0.6244299873365082,0.6854816308373346,0.588749979492967,1.8464028634853484,13.460985054839279,6.444076772184197,0.1572152913474521,13.730852962408617
1110,0.034837475046515,0.095961380749941,0.594478875398636,0.047172848135233,0.162260249257088,430.8943089,2,Arabella,CHD132/05,2020-06-20,2020-08-12,61,114,0.8529643219052522,3.755568567265787,0.5473060272634029,0.498517494648695,3.755568567265787,0.10991243831813399,0.13983183167874882,0.6832514284064001,0.8650890754391742,0.7220284307139504,0.571159349449765,0.6696169286119447,-1.4405227309021398,34.7899029403925,0.45050780273057284,0.549859748810073,5.194980426008527,0.05092870612692573,0.7644760804536525,0.5100595808598064,0.7190976231822325,0.6281510038918859,0.6827229471306435,0.5861875552626721,1.8675982104580173,12.320446671702376,6.194980426008527,0.11512806891556349,12.602140826740218
1111,0.031271882355213,0.08998033404350302,0.597557067871094,0.040834929794073,0.16588690131902697,356.097561,2,Zombi,GN11644,2020-06-20,2020-08-06,61,108,0.8720694183403888,3.4519261175016958,0.556722138077021,0.5075767338275909,3.4519261175016958,0.10785385593772004,0.14066528826952085,0.6967785524325827,0.8812791521665998,0.7382532679882338,0.5654248169777184,0.6483713395818452,-1.578025573177998,35.369144454598455,0.4937084065015165,0.5474794363038695,5.640974099764861,0.07090768661416418,0.7947526148762407,0.5282930442250315,0.7335638416540881,0.641129365284733,0.697304256186322,0.5988841703988156,1.89314188357363,14.372066099503153,6.640974099764861,0.18809680141318372,14.633478516665077
1112,0.033366527408361005,0.094314355403185,0.576868504285812,0.044812979176640996,0.173723138868809,334.9593496,2,Bastian,,2020-06-18,2020-08-05,59,107,0.8558329936833402,3.1273358622756895,0.5320555251091711,0.48255414888262704,3.1273358622756895,0.11044920422136799,0.14202538877725562,0.6747967641149026,0.8519268805858283,0.7189607748717332,0.5371034557787577,0.6275797494873012,-1.4116498369870245,33.90338655561202,0.46805028772416385,0.531005168347068,5.116444329389237,0.06047358277018632,0.7626369900835341,0.49219603099156534,0.7115061623378146,0.6180343379650818,0.6806551470970434,0.5805631615926053,1.8446500866476776,12.594082663421698,6.116444329389237,0.12559895271556928,12.8727996862683
