Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Replicates,Block,Name,Line,Maturity_Date,Days2Heading,Days2Maturity,Lodging,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1402,0.013957088347524,0.033006209880114,0.014759864192456,0.088989414274693,0.362907081842422,,1.0,4.0,TUI/RL4137,1423.0,,66,,,0.9218366110806376,3.6901431743054176,0.348147217649966,0.329900871962308,0.03729546722024799,0.0496378672309236,0.5665111219345987,0.6495055758870292,0.8332654620585691,0.6061513420027483,0.6575474815349086,0.7441143587497931,21.61868688650428,0.5396892363482215,0.8269678769308616,9.995115257419206,0.3937054190758752,0.7984470617239454,0.2713426121396099,0.5950102471492599,0.5523428578585229,0.6475146374859763,0.5934394389817289,1.5060092579300532,3.958571053948066,10.995115257419206,0.4217551927314699,24.587426897051635
1403,0.0152662335895,0.038520369678736,0.015905292704701,0.1056914255023,0.407181635499001,,1.0,4.0,Avans,1420.0,,67,,,0.9248131216332776,3.357870537495332,0.3912763427943,0.368661265820265,0.04586921306327099,0.062122172955425596,0.6015459217722692,0.7108492493508898,0.8271474248208739,0.5878456735631435,0.6356372545028032,0.8170292769677281,24.381183646619398,0.5775129431289473,0.8227045748205284,9.570553680946974,0.42388182880229563,0.8249300809932363,0.32981761678742016,0.6358171654901095,0.5847422292675241,0.6710428992117745,0.6086512223318217,1.6133015038764473,4.059682418593812,10.570553680946974,0.4382083413211439,25.60038617702732
1404,0.013983076438308,0.031961666420102,0.014915738720447,0.086314149200916,0.355693906545639,,,,Bastian,,,64,,,0.9195070127776196,3.7729097263084266,0.340778167825192,0.323732240125537,0.035024517681449006,0.0461041498929252,0.5597748789618668,0.6382444843388337,0.8351027631276869,0.6094453570302887,0.662795768342532,0.7335968758452338,21.12852717749772,0.5182026316437249,0.8276276970790043,10.128765999570302,0.3773293167255923,0.7890782992410603,0.26098344077016034,0.5871371337513255,0.5470571863429816,0.6422389243495588,0.5911237940525592,1.486319543339736,3.8833272509114805,11.128765999570302,0.40910367448399637,23.846885039494673
1405,0.012536258436739,0.029072942212224,0.013853701762855,0.079731203615665,0.34246626496315,584.0,1.0,37.0,HAHN/PRL//AUS1408,1422.0,2020-08-14,66,91.0,15.0,0.9222401040831489,3.988236559645409,0.328612563200295,0.313393322750926,0.031755924224854,0.041433683969080995,0.5505085689513566,0.6204598091998431,0.8435000040332163,0.6223037343920932,0.6747740980216432,0.7049822505238139,20.32552340999246,0.500791292370038,0.8324538964182793,10.779553045001299,0.3756504044654995,0.7887138153099451,0.245816993079781,0.5756246075693349,0.5393790437150074,0.636451395215323,0.5895958727415684,1.4557507653804043,3.9719411738273114,11.779553045001299,0.42396643581267524,24.720199035999304
1406,0.017388662323356,0.040390908718109,0.018258709460497,0.10624572634697,0.409642413258553,744.0,1.0,37.0,GN08588,1316.0,2020-08-13,67,90.0,0.0,0.9146592121821318,3.448198355253328,0.391383703798056,0.369251504540444,0.045134445652365,0.059963161125778215,0.5983165635153808,0.7087795371944978,0.8204981420455634,0.5881055671168891,0.6429777990360223,0.8365221974766947,24.368310198187835,0.5363956990055024,0.8145344905008103,9.141945954162018,0.38765575844604744,0.8037390267657668,0.32696915662661585,0.632691933787905,0.5830082419196158,0.6657304922091345,0.6052972702277571,1.6079038614262726,3.7366077253151464,10.141945954162018,0.3833907558451259,22.435452743515125
1407,0.014346734620631,0.034672137349844,0.014839552342892,0.098086334764957,0.407181918621063,768.0,1.0,37.0,GN13560,1580.0,2020-08-13,67,90.0,0.0,0.9296739461667841,3.7130033721781253,0.392342366278171,0.37250978127121903,0.040157987736165,0.05405475180596019,0.6039457557647384,0.7133436428686011,0.8430606808682236,0.6117455070345772,0.6580215671923645,0.8102603778090204,24.33384537696834,0.5639872130160754,0.839572705977663,10.74377900365854,0.4075688502967202,0.8356972305419352,0.33268314017931533,0.638286165724511,0.5932603553220652,0.6741029083143034,0.6189370621924093,1.6186745403537908,4.23822130021259,11.74377900365854,0.46579716094531626,27.438962390000878
1408,0.016413224861026,0.037769213318825,0.016651384532452,0.103250414133072,0.412490040063858,753.3333333333334,1.0,37.0,GN14516,1625.0,2020-08-13,67,90.0,0.0,0.9223967504506663,3.5709363875894056,0.39583865553140596,0.374720826745033,0.042473817244171985,0.05693109221756419,0.6042518428312234,0.7164642134790226,0.8322334831096773,0.5996031984970218,0.6500491227924065,0.8319555775021906,24.595032483339278,0.5556245308453648,0.8305874257235434,9.921329935624154,0.39109235612895815,0.8217190959279059,0.3352434014948034,0.6390394051746028,0.5915030431081646,0.6718907192829658,0.6140354688076349,1.6225924269644627,3.977159496391429,10.921329935624154,0.42482650107666325,24.772116652519387
1409,0.015390059910715,0.035861881449819,0.016005807556212,0.100720431655645,0.424623161554337,644.0,1.0,37.0,Croc_1/Ae.squarrosa (205)//Kauz,19.0,2020-08-14,67,91.0,5.0,0.9273501804090583,3.82345708715551,0.408617353998125,0.388761280104518,0.040327895432710995,0.0537816463038332,0.6155740223144843,0.7345249486370793,0.8442430129071734,0.616554068775379,0.6648557166435384,0.8420496644583786,25.311284195631778,0.5443356486169401,0.8400602024499058,10.84051545506629,0.3910787431001761,0.836933873678787,0.3539347521113949,0.6516129644367271,0.6071327444442607,0.6803157606654113,0.626544160069164,1.6550987429370747,4.150661917703392,11.84051545506629,0.4524945717379346,26.529318190479984
1410,0.009863334242254,0.030020788311958,0.010729112196714,0.089780107140541,0.366482302546501,766.6666666666666,1.0,37.0,GN10677,1572.0,2020-08-13,68,90.0,5.0,0.9431135338042842,3.5002999722215056,0.355753190349787,0.336461514234543,0.039449130184948,0.054449161421506395,0.5792371263247339,0.6644270132776882,0.8485722356062309,0.6064540701386174,0.643034002165501,0.7241750276353048,22.11685846559698,0.6245976308547849,0.8417356985293822,11.20761755948035,0.4892367847525459,0.8520514165075856,0.28737862989076773,0.6083251728785234,0.5629565324404396,0.6622219494718585,0.6045995426827174,1.5347596608390501,4.844462955824761,12.20761755948035,0.5470783441376804,34.1577472420079
1411,0.012175187002867,0.030154182575643,0.012261311057955,0.088100027292967,0.377439081668854,752.0,1.0,38.0,GN08541,1311.0,2020-08-14,69,91.0,15.0,0.9370731398438669,3.8151892429095415,0.36517777061089896,0.347284899093211,0.035871867090464,0.04886021418496999,0.5849771620392872,0.6769666387595563,0.8520378758881803,0.6215139583463347,0.6632502116642571,0.7529082682445659,22.62638109736146,0.5916894870207696,0.8513728473491012,11.516972752354755,0.42329252453544314,0.841504827740417,0.2982923314155582,0.6156754120761025,0.5739656398545986,0.6643214657341269,0.6118552156454313,1.5560219318082837,4.5482366690398806,12.516972752354755,0.5095987479697273,30.782930135678743
