Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,iBlock,Entry,Pedigree,Replicates,Line,Days2Heading,Days2Maturity,Name,Block,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
645,0.018438223749399,0.051735814660788,0.034096211194992,0.107409089803696,0.376387000083923,509.61044759459764,,,,2.0,1509.0,,100.0,GN12733,19.0,0.8338728101022171,3.668903955004337,0.342290788888931,0.324651185423135,0.05093719437718498,0.054938313364984184,0.5342536682166232,0.6245815384365777,0.758313208831732,0.5559737168250117,0.6667368333509517,0.8279708597243836,21.243031471967697,0.2617392536772434,0.6553892192128128,6.275172963869401,0.3265077842765438,0.6120214549836772,0.23877654150984776,0.5639161458146995,0.5246900198963971,0.6000015112128892,0.5520125682661328,1.4638577560100692,2.322494313440156,7.275172963869401,0.04938305148739314,11.038968462842174
646,0.019651615992188,0.060232747346163,0.041207820177078,0.129188492894173,0.388628572225571,405.47382520370587,,,,2.0,1565.0,,96.0,GN13516,19.0,0.8082627673904511,2.948830366024102,0.347420752048493,0.328395824879408,0.05960605852306,0.06214785762131381,0.529912500795732,0.6263522959849559,0.7316197911478224,0.5010265145885122,0.6198807303794548,0.8737994554695565,21.60624220967298,0.23260998964954044,0.6009189525093891,5.452114328972706,0.32872511374929564,0.5712877351895741,0.23797602489792985,0.5604546480764898,0.5191419727610382,0.5890120659278139,0.5393606299549424,1.46932982302826,2.070983921687278,6.452114328972706,-0.0292861635579416,9.430942247261774
647,0.019708914682269,0.057009741663933,0.045549679547548,0.12315845489502,0.35656014084816,445.7854671280277,,,,2.0,3.0,,96.0,Bjarne,19.0,0.7734465698812155,3.0074135934776445,0.311010461300612,0.299550399184227,0.048760889098049,0.04200107939541481,0.490458942716037,0.5688011225920124,0.7243041910225848,0.48653875005940544,0.6290528253737387,0.8311830029032105,19.11903016269212,0.13832217323070112,0.5587356404841071,5.254372155377376,0.27198467187021297,0.47245297833885813,0.181924995583297,0.5171384696225589,0.491834951411495,0.5532912787071932,0.5222561510243022,1.3789431545786854,1.7978455304194114,6.254372155377376,-0.1218346278466975,7.827939612087877
648,0.023365034721792,0.063991140574217,0.053111236542463,0.133685573935509,0.362093389034271,507.90311418685127,,,,2.0,1618.0,,96.0,GN14522,19.0,0.7441683773696424,2.83474642781828,0.30898215249180805,0.298102248460054,0.05150600988417899,0.04114141929894779,0.47951511660844254,0.5603067620117468,0.6996317109517405,0.46070493538202933,0.6190869558451938,0.8897326327358942,18.97412531077864,0.1160679805271217,0.5193162900658017,4.658492500447226,0.25191418640300645,0.42340231985926524,0.17099776371641606,0.5064148669983453,0.4828429353842244,0.5371691025293901,0.5086335390207112,1.370293140893502,1.6110614415314244,5.658492500447226,-0.18922737067759898,6.8176418514521595
649,0.018746690824628,0.054338024929166,0.035155411809683,0.113706823438406,0.370145067572594,336.43933474718165,,,,2.0,17.0,,102.0,Pfau/Milan,20.0,0.8265217358574865,3.2645911615981595,0.334989655762911,0.315807042643428,0.054773947224021,0.059894395619630794,0.5261902999632957,0.6128940771738282,0.7439802626346503,0.5299932663244631,0.6412333074031189,0.8221715410485181,20.86668387055398,0.2711448119852966,0.6364418009824161,5.81189770984698,0.33690841225729656,0.5916026538827668,0.22729306464775018,0.5550471860870237,0.5124058707047043,0.592586894900506,0.5403185253685966,1.445039179016182,2.24481460758977,6.81189770984698,0.025759970143959223,10.528821837627953
650,0.019027439877391,0.058652807027102,0.042000435292721,0.127413332462311,0.386915177106857,484.3397700636232,,,,2.0,1510.0,,97.0,GN12699,20.0,0.8041552506902295,3.038204454408061,0.344914741814136,0.328262370079755,0.056277738884092,0.05612993650138459,0.5266545363616479,0.6220752721918918,0.7367279108210424,0.5045449354186492,0.6274222981017457,0.869059639430647,21.3609793782234,0.20400867417046675,0.5967707456867484,5.596703494993396,0.3155758300299014,0.5618194571188083,0.23356005982731443,0.5569635237206602,0.5207383957385289,0.585677700763878,0.5420735221813499,1.4627209719151155,2.035155786054444,6.596703494993396,-0.04100678517343109,9.21217064561977
651,0.019998760893941,0.05989358574152,0.04511746764183,0.126776836812496,0.367406010627747,484.73267105703763,,,,2.0,1560.0,,97.0,GN12697,20.0,0.7812610917027781,2.946742991760593,0.322288542985917,0.30751242488622704,0.054670942947269,0.051400073990227016,0.501788300916308,0.5862032958295296,0.719664674385694,0.48692336260081975,0.6232530555688599,0.8510747045749321,19.928357303142622,0.173811547330415,0.5634251826301624,5.134313150215188,0.2956729997485557,0.498986072009583,0.1982115026528443,0.5297757548064534,0.4974321558376429,0.5629263344099315,0.5236040119681563,1.406458398919286,1.8536504260803208,6.134313150215188,-0.10233403635852056,8.143320754268396
652,0.021866464987397,0.062018470838666,0.044001825153828,0.131755031645298,0.399046078324318,520.183056144659,,,,2.0,1508.0,,98.0,GN12700,20.0,0.8013676407973412,3.045940511643889,0.35504425317049,0.33702760748565197,0.058168651536106994,0.058584567159413806,0.5334050764118106,0.6350707171694294,0.7309770575453945,0.5035615820289453,0.6283777337551512,0.9140856239266089,22.02332101762292,0.2140918062749487,0.6003623426299479,5.434310180952236,0.3063035756259924,0.5669955497403425,0.24579662714385114,0.5647288730418948,0.5260223277081306,0.5887496683476267,0.5426611580710379,1.4847307923910815,2.0114536140933783,6.434310180952236,-0.04883078895830486,9.06885286983607
653,0.020955104380846,0.052878141403198,0.054668625816703,0.116126835346222,0.280048653483391,326.68646054247125,,,,2.0,82.0,,88.0,Brakar - Pl.1,20.0,0.6733444659264852,2.667207837521458,0.22538002766668797,0.22717051208019298,0.030132552608846997,0.0064746178686607946,0.3895617978700202,0.42488553429487835,0.6823437331248098,0.41376062567987,0.6144858190978936,0.7088549148175013,13.451182283461078,-0.020677330297177866,0.435264505995269,4.2961137825932365,0.16612939931916101,0.17850758076194614,0.05629152740957732,0.4050114330728865,0.40910650277097477,0.45557338928113955,0.4608605465086548,1.1629627624256713,1.2633288837213097,5.2961137825932365,-0.32251886418023296,5.122657635887149
654,0.02306283544749,0.062848549336195,0.056077940389514,0.136137261986732,0.328562036156654,409.22424377720733,,,,2.0,1514.0,,87.0,GN11604,20.0,0.7084133537389451,2.4035274135599045,0.27248409576714006,0.26571348682045903,0.046556322835386015,0.03089575562626145,0.4393533567903215,0.5015777420463639,0.6788612691347704,0.4140844949383764,0.5845238415578614,0.8316335068105805,16.619870103895643,0.07062748648232312,0.4683146938647275,4.227838026922165,0.22728376257024144,0.31625172312681177,0.11718219849135623,0.46202540523487107,0.4471230617149609,0.5003013137138715,0.481879553659575,1.2808969384888318,1.4205422263400782,5.227838026922165,-0.261111601552,5.8590246694953825
655,0.024137670174241,0.064774408936501,0.053695648908615,0.136454910039902,0.349892944097519,438.9739926331064,,,,2.0,1420.0,,92.0,Avans,21.0,0.7339089863335215,2.579022953322707,0.296197295188904,0.285118535161018,0.05171549879014599,0.041315999254586,0.46624227250091704,0.540331422562672,0.687583753760394,0.43885879672722594,0.5979744149471261,0.8745778002671498,18.214988112449678,0.11744386314634274,0.5051880625802797,4.401715736850993,0.2493729669742665,0.39024041542390675,0.15247888711675134,0.4917015843518288,0.4675774218057393,0.5255558733171171,0.4961453502721237,1.339336965254574,1.552689810002762,5.401715736850993,-0.21093044432254787,6.516225266091936
656,0.021848801523447,0.061884619295597,0.046514404937625,0.130551315844059,0.352620735764503,481.49480968858137,,,,2.0,59.0,,94.0,SW51069,21.0,0.7669240305135728,2.6425224050381177,0.306106330826878,0.29073611646890596,0.055406032130122004,0.05217048451304401,0.48452069202818415,0.5605946968744766,0.7014049708157607,0.45960733693337,0.5992866550622917,0.8412581064053902,18.981188423931556,0.17758723058994605,0.5451018554717246,4.698035146345183,0.2883741583315084,0.4555126821298413,0.1740172322854128,0.5106679468469698,0.4768743805493613,0.5474639466274437,0.5060633707034663,1.3664945786992024,1.7533421859483702,5.698035146345183,-0.13759862940586218,7.580893192922949
657,0.021868553012609,0.061181828379631,0.050031833350658,0.12869419157505,0.341253340244293,468.888045540797,,,,2.0,1310.0,,93.0,GN08534,21.0,0.7442692096355804,2.702171069711608,0.291221506893635,0.280071511864662,0.050463270395995005,0.04160053208470482,0.465561167586611,0.5350807090706245,0.6959419397224428,0.4523040005047944,0.6077155881891955,0.8301183143890771,17.91929021477702,0.12479692720734907,0.5156281667923283,4.577691109962071,0.2597663962144867,0.39896530825495785,0.14949010453879147,0.49011503083632935,0.4655262587312422,0.5282592764005765,0.49796230301511196,1.3285798961321174,1.6116516373234537,5.577691109962071,-0.18900944295491387,6.8207242747342764
658,0.021883774548769,0.057147193700075,0.052196931093931,0.123881556093693,0.313411355018616,463.90891840607213,,,,2.0,1522.0,,95.0,GN11551,21.0,0.7144652729349633,2.64393932346793,0.261214423924685,0.256264161318541,0.04021368175744999,0.02428517192602161,0.43200536418417224,0.4858366407246949,0.6915618657419873,0.4334161247728218,0.6066300787334069,0.7810488219070695,15.870875939726862,0.056600077546723374,0.4850419376278707,4.484282511989818,0.21347663912395531,0.3060008120056628,0.1061533109093144,0.4526546732202638,0.44155128054692605,0.4969754679033959,0.48300825976213907,1.2537152394287612,1.4503881229995754,5.484282511989818,-0.24965619198469455,6.004401953337382
659,0.026743018999696,0.072483867406845,0.06406457722187,0.151681318879128,0.346682697534561,380.5067529858244,,,,2.0,1335.0,,91.0,Rollo,21.0,0.6880584185988347,2.2256177868180225,0.28261812031269096,0.274198830127716,0.054160138592123985,0.03695359788835098,0.4409736692022839,0.5124868879644439,0.6541524373873795,0.3912830225157418,0.5686770366280125,0.9275624859696722,17.29385882616046,0.07667462820480127,0.43668962032470915,3.7828945934778044,0.22971079440039172,0.30460384572673227,0.12303404661283605,0.4654718078430824,0.4474686752969446,0.49517208896582027,0.4734369121523039,1.303961556260336,1.326253830876129,4.782894593477804,-0.2977358434296968,5.411456885665865
660,0.025195530615747,0.069852419197559,0.057108106091619,0.149444594979286,0.402902618050575,513.8519924098672,,,,2.0,1558.0,,94.0,GN13528,21.0,0.7517096750380703,2.7449389306933276,0.345794511958956,0.333050198853016,0.05740120168775198,0.04730227235704437,0.5098402497004477,0.6115225551840351,0.7044878903706079,0.458874449064318,0.6104410576344894,0.9921940553827849,21.25744324177496,0.12523277917752698,0.5290235798160178,4.767912159363759,0.2585541009695883,0.4795072571813842,0.21938441260619052,0.540297889278169,0.5135674236062481,0.5577234368605068,0.526349344133962,1.4541745864633937,1.6561412462524494,5.767912159363759,-0.17267069920927672,7.055086320043515
661,0.021779008209705,0.060967408120632,0.045477222651243,0.130172327160835,0.350525289773941,457.42248018752093,,,,2.0,64.0,,94.0,SW45204,22.0,0.7703185145329858,2.6017201807472867,0.305048067122698,0.289557881653309,0.054678585380315996,0.05197788178920779,0.4847516621189816,0.559704913453674,0.7036768407674041,0.4584024443853335,0.5950816911926946,0.8340850847465981,18.92249144613744,0.18295720270661858,0.5517532944124888,4.749388084210187,0.2890125416493702,0.4597146545668539,0.17369187948494744,0.5106817161098688,0.4765115765416704,0.548645123548332,0.5066694337829065,1.3644541828059527,1.7762764651409808,5.749388084210187,-0.1294514569214415,7.707711010895699
662,0.012769173365086,0.043061964213848,0.024307198822498,0.097318168729544,0.366547763347626,186.38997406523382,,,,2.0,75.0,,120.0,Ning 8343 - Pl.4,22.0,0.8756203647125861,3.687522504643507,0.342240564525128,0.323485799133778,0.049047556240112006,0.05807944210246281,0.54742379189156,0.6325438343204198,0.7897414962764268,0.5804038969028926,0.662848787320524,0.7605780116495935,21.284624487161683,0.34349393661555977,0.7079541062921275,7.512100412496986,0.39811230975217965,0.6936024794511287,0.25062092401121155,0.5762563701022041,0.5334471301241376,0.6212897913760315,0.5679077857722619,1.4753671869409342,2.8832721688841443,8.512100412496986,0.20254556189185416,15.079802737630164
663,0.019795388914645,0.054829090833664,0.043129513040185,0.116350784897804,0.343409672379494,504.22770398481975,,,,2.0,1524.0,,94.0,GN11516,22.0,0.776842738500844,3.100996223108675,0.30028015933930896,0.28858058154583,0.04673327971249801,0.041181052289903014,0.48298080841646135,0.553984419113121,0.7246421197611211,0.49386345408287835,0.6357315703767009,0.8018871164983277,18.4847926720977,0.14968137888884692,0.5684145237808604,5.2632749724284515,0.2707871404987337,0.4644282992901108,0.16972904614923956,0.5080657983501754,0.48191070130428326,0.5494210979743903,0.5169483034191201,1.3539837144778124,1.8217529272654014,6.2632749724284515,-0.11344380169947281,7.962289582530862
664,0.023736187256873,0.067643471062183,0.051780527457595,0.139877200126648,0.374353229999542,556.1692153142092,,,,2.0,1319.0,,88.0,GN08597,22.0,0.7569752381666061,2.6615764565108466,0.32257270254194703,0.306709758937359,0.059770227409898,0.05492096003144803,0.49414527047492435,0.5816887403267204,0.6939186609325549,0.45597462953593504,0.6023639962653277,0.910554932247571,19.988879896700343,0.16577810062980863,0.5289956105154436,4.53421082805476,0.2835350596199297,0.46039711132294997,0.19155329186975034,0.5224505098933448,0.48839304626810204,0.5503397448756161,0.5094874413703987,1.4032384213518916,1.6887941670394728,5.53421082805476,-0.16079210570846436,7.229614072705493
665,0.023276444524527,0.063589252531528,0.04382985457778,0.130314156413078,0.392030417919159,469.0523495925886,,,,2.0,1519.0,,96.0,SW11140,22.0,0.7988811674590608,3.026170714825186,0.348200563341379,0.328441165387631,0.06007220596074901,0.06229966208338501,0.5274190673004375,0.6253787371726778,0.7208669570011007,0.5010414089983759,0.6271788964458874,0.9120183472110924,21.68240971863266,0.23483209761562635,0.5982960057262277,5.1650420835625885,0.3091966261531156,0.5561931525284269,0.23624775435743836,0.558097036877668,0.5155416567022931,0.5843661331577829,0.5335131106957378,1.468914616108061,1.9907138911272984,6.1650420835625885,-0.055722647145339387,8.944369578581785
666,0.024457231163979,0.066275324672461,0.054067077115178,0.140323475003242,0.375091105699539,545.1090523495927,,,,2.0,1541.0,,90.0,GN12658,22.0,0.7480319412270384,2.7217416498305194,0.321024028584361,0.308815781027078,0.054026341065765,0.04460775777697681,0.4900369652204657,0.5777118377774333,0.6996811714175829,0.4554928003320848,0.6089215917503664,0.9253979407712143,19.749771617352984,0.12732153969041982,0.5256810601898778,4.659589108816519,0.2559580808348901,0.444783713351462,0.18702762555571126,0.5182498004998621,0.492075834229148,0.5448859711167232,0.5135234782494382,1.3984203798912813,1.633916100326982,5.659589108816519,-0.1808108304546992,6.937514023561696
701,0.026607694104314,0.06699862703681,0.040010366588831,0.127048708498478,0.427118793129921,402.8324589797969,,,,2.0,1.0,,99.0,Tjalve,23.0,0.8286967715185224,3.4475620519395997,0.38710842654109,0.36012016609311104,0.067379193380475,0.0783633071929216,0.5663881207283715,0.6831604921043574,0.7288149565170056,0.5414790361212072,0.6534103362427598,0.9800224367791296,24.306036010384563,0.335669455701026,0.6526104498748952,5.3750379973496445,0.3358626606289252,0.6402605890043752,0.2957060791732394,0.6003982342756533,0.5433767059922044,0.6172706539665547,0.5505436103525853,1.5621204804743347,2.2672929455733692,6.3750379973496445,0.03265763271668575,10.675203192193504
702,0.020979635417461,0.054587442427874,0.029356932267547,0.104509003460407,0.431190758943558,584.2937827882577,,,,2.0,1325.0,,108.0,SW51127,23.0,0.8725129543463919,4.346942809397757,0.40183382667601103,0.376603316515684,0.05883831717074,0.07232605442404821,0.59211926101876,0.7126872377202853,0.7752577523085036,0.609822475965192,0.6989265579695789,0.9151706551276636,25.11925000697374,0.40070856243755804,0.7246954069607495,6.899083374592743,0.3688657850802688,0.7272704886535681,0.3283357825597199,0.6275073539076849,0.5730548453877558,0.647547049754973,0.5831774992031253,1.6104915097687758,2.8324754976200675,7.899083374592743,0.18988550798859957,14.687868439858187
703,0.017595899291337,0.049683813005686,0.024163791909814,0.099695723503828,0.472266957163811,456.30092644268336,,,,2.0,1426.0,,106.0,Bjarne/LW91W86,23.0,0.902649898480683,4.932632143747662,0.448103165253997,0.42258314415812503,0.05760793481022101,0.07346243914216741,0.6359876387363147,0.7775903756906934,0.8096226087010016,0.6513908096680173,0.7216428105342076,0.9372073049091056,27.906990759074702,0.4536755074838094,0.7717224429869837,8.505449131083457,0.4081983272130758,0.8044999632271822,0.39923512042843334,0.6745624304608155,0.6202595415942155,0.6826358544086697,0.6196681089649523,1.722956150360698,3.4209055520112908,9.505449131083457,0.32305289644925617,19.544405899804254
704,0.022431648336351,0.065060038119555,0.037950240075588,0.128948591649532,0.449567928910255,529.398370353834,,,,2.0,6.0,,99.0,T9040,23.0,0.8443125098105214,3.5233532444836886,0.411617688834667,0.38450789079069997,0.069738187827171,0.08166788984090281,0.5895201132636646,0.7177139121366983,0.7471570054964138,0.5542094752116737,0.6564032497114701,0.9766664538381745,25.7814532518387,0.33643905451699657,0.6619592382756692,5.910047118080753,0.36607595073842714,0.6838291008683617,0.332731270380437,0.6252305553892568,0.5684466178026262,0.6356851568803876,0.569955456314057,1.6190575224470343,2.4418377789852794,6.910047118080753,0.08451095841602517,11.84624729685032
705,0.019704030826688,0.057068578898907,0.034067418426275,0.119157955050468,0.431452691555023,585.4510548052239,,,,2.0,1520.0,,99.0,GN12722,23.0,0.8536371783051709,3.6701465156321884,0.39738527312874805,0.37438411265611604,0.060365708544850995,0.06973990164697302,0.5824284018260564,0.7023778179289814,0.7663619483922192,0.5671788920716461,0.6644261830274718,0.9204972527985612,24.76316280663016,0.32200094159688214,0.6822767106734892,6.560249438124459,0.3595152720586616,0.6906039656871253,0.31674540593048184,0.6173645722455932,0.5680972031348377,0.63528776579322,0.5772888719502867,1.593028429022446,2.5587458931034077,7.560249438124459,0.11756941784486909,12.664672331680372
706,0.022192841395736,0.061966419219971,0.047740865498781,0.127856731414795,0.357359617948532,410.4886706105592,,,,2.0,1419.0,,96.0,Polkka,23.0,0.7643011181200423,2.8646371590656763,0.309618752449751,0.295393198728561,0.053999131545425,0.049128339067102594,0.4864585888729659,0.5650969371450448,0.7044475480778684,0.47299083560328803,0.6188540411490009,0.8558033928732776,19.14614729583266,0.162550925093398,0.5444783947488692,4.766988353481614,0.2785376479075623,0.4557794633093198,0.17758253248590716,0.5131232798658222,0.4819724234696376,0.5479003496174114,0.5098911144617566,1.3743840928551638,1.7359464546189607,5.766988353481614,-0.14381121196305066,7.485403002542061
707,0.022434852086008,0.06010864302516,0.038921473547816,0.122059512883425,0.421849265694618,567.0275700412993,,,,2.0,1307.0,,97.0,GN08504,24.0,0.8310592655609691,3.605927625993335,0.382927792146802,0.361740622669458,0.05886096041649601,0.06447954047471362,0.5641238247977165,0.6783993711649172,0.7505647612056985,0.551176529260922,0.6632216883941184,0.9384941936505071,23.82315430790188,0.27661200231182453,0.654358967579651,6.018113277287632,0.3241713367407565,0.6410754071522583,0.29091827854344615,0.5978446935978814,0.5525806444306894,0.6168586370776966,0.5634958581487964,1.5539564316382637,2.2921833312511355,7.018113277287632,0.040236689298587196,10.838471086567822
708,0.019121328368783,0.052309736609459,0.028291627764702,0.104736395180225,0.437911152839661,593.4948096885813,,,,2.0,1543.0,,107.0,GN13576,24.0,0.8786295194206002,4.3583723114550414,0.40961952507495897,0.385601416230202,0.057206517085433006,0.0699079748243092,0.59991983336268,0.7240827936331197,0.7865870764167499,0.6139800297176067,0.6987928542652279,0.9104667851976536,25.537895858287822,0.39066517206749846,0.7315229350985064,7.371503685997817,0.37627838566488586,0.74287094525461,0.34054463841139754,0.6359216718752465,0.5841142420930747,0.6541323957067479,0.5930314182260296,1.6299803229524004,2.93426885931959,8.371503685997817,0.21502355298548104,15.478471457411866
709,0.019267110154033,0.05287928134203,0.029014702886343,0.104616418480873,0.447236269712448,568.5848867061057,,,,2.0,1552.0,,108.0,GN13615,24.0,0.8781537275272469,4.531905771413005,0.418221566826105,0.394356988370418,0.057476749643684,0.0697354469448338,0.6060221347777899,0.7347227697445383,0.7885317453914972,0.6208538230614742,0.7069990180531468,0.9263800137969419,26.04787714779378,0.3810597097239601,0.7311708568412034,7.457684339915026,0.3731278203742153,0.7466351873341455,0.3518464446540549,0.6425933165210497,0.591467137904153,0.6573216935415647,0.5974059961781941,1.64786877423356,2.9260827084675953,8.457684339915026,0.21303607113479162,15.414125433728248
710,0.022839371114969,0.067526526749134,0.035776540637016,0.132607229053974,0.482403546571732,430.7480745618931,,,,2.0,1525.0,,106.0,GN10547,24.0,0.8619146450426858,3.6124530687163627,0.446627005934716,0.414877019822598,0.076437141746283,0.09387651160359457,0.6204469012628706,0.7642179020509533,0.7544177704581198,0.5687645345106004,0.6598849871989734,1.0183487741734336,28.067619800567677,0.3945877157459099,0.6869520057620262,6.143911730628418,0.39467935220035544,0.7334978760482017,0.3843967629733815,0.6579784041334551,0.5927209302287629,0.6585669711609233,0.5843913864388256,1.6967348706971888,2.6720287567546555,7.143911730628418,0.14834890026005557,13.483795190433138
711,0.021113518625498,0.060720335692167,0.034195970743895,0.121196828782558,0.458383768796921,591.2626728110599,,,,2.0,41.0,,107.0,BAJASS-5,24.0,0.8611555937084518,3.875673730304106,0.424187798053026,0.397663433104754,0.06613118201494099,0.078977158665655,0.6043936590304654,0.7375169778621018,0.7660571928941726,0.5817774808586892,0.6755776599596154,0.9685921782502503,26.512242481112438,0.3593951629084037,0.693501867786107,6.549098066927405,0.3741506187769989,0.7200627091646955,0.35452832565988357,0.6410383687399196,0.5853132639046474,0.6500168061477104,0.5855706517985619,1.6519584512932806,2.6612311362789223,7.549098066927405,0.14546762085889664,13.404613433258248
712,0.022123822942376,0.065016467124224,0.035682572051883,0.130875006318092,0.466345548629761,451.4402840663573,,,,2.0,7.0,,106.0,T9040 (1995),24.0,0.8578463214234536,3.524130304027248,0.430662976577878,0.40132908150553703,0.07222653925418901,0.08728740550577682,0.607817941682053,0.7443633114597779,0.7552837229738081,0.5617196855204707,0.6548022314630785,0.9911039196942169,27.013134397566322,0.37332248612697366,0.6823071715468229,6.172729759965823,0.38451233586372735,0.7181034337296264,0.36206533681814396,0.6446869619061889,0.5836879903107675,0.6505206699293293,0.5804904989867803,1.6634370049957314,2.615146007391705,7.172729759965823,0.13304622284036682,13.069280654760187
713,0.021644824184477,0.05916578695178,0.033396858721972,0.117765542119741,0.445064827799797,636.4996093313987,,,,2.0,1593.0,,104.0,SW11011,25.0,0.8603990260338117,3.8793930697834136,0.411667969077825,0.385899040848017,0.063289890997111,0.07570007573813023,0.5951459649899996,0.7220000681078196,0.7653225122757386,0.5815238536734373,0.675876931607062,0.9508683009103184,25.73083527386182,0.3633632236391395,0.6980432057677549,6.52233428691693,0.36504990539842724,0.7114487450201018,0.3377110953672923,0.631094668419599,0.5764099926541466,0.6447810068612296,0.5809714762881618,1.6259108247252407,2.6505544250851583,7.52233428691693,0.14260779889306005,13.326547610508833
714,0.022870469838381,0.066760517656803,0.038923788815737,0.133801817893982,0.472216963768005,590.9230940953231,,,,2.0,1538.0,,98.0,GN12750,25.0,0.8476983546352627,3.566844180489197,0.433293174952268,0.40545644611120196,0.07172677665948801,0.08399398997425922,0.606054379970747,0.7445956853397434,0.7522697331238442,0.5584235276436984,0.6587526383532619,1.015075008209401,27.111059650778717,0.33613620588596094,0.6678211045818703,6.073296917731214,0.36723584314570323,0.7027727460861463,0.36237435904967097,0.6427787237015495,0.585368480106773,0.6456070105774177,0.5800708275819021,1.6640422822722072,2.4830783070992455,7.073296917731214,0.09632434645318268,12.131834493385348
715,0.020157810300589,0.059956198558211,0.036222258582711,0.121191423386335,0.427595898509026,547.0753432302712,,,,2.0,1605.0,,99.0,GN12637,25.0,0.8438083631316455,3.6060666929095513,0.391373639926315,0.367639699950815,0.063532328233122,0.07277736477553762,0.57466890509153,0.6923092127564549,0.7540521354790005,0.5583300905430065,0.6616787826928654,0.9238539452915704,24.4317759945989,0.31220386779066295,0.6610127824145118,6.131804697288747,0.36038027985394566,0.6692944938672694,0.30584907305135506,0.6090987761227615,0.5584105907565873,0.6273841751431429,0.5677376409031103,1.5764681505900224,2.4358089141089323,7.131804697288747,0.08277004650867867,11.804782894270401
716,0.017338206991553,0.049376863986254,0.028969380073249,0.104975879192352,0.443853616714478,572.8925103248131,,,,2.0,21.0,,100.0,Altar84/Ae.sq(219)//2*Seri/3/ Avle,25.0,0.877462051253591,4.458536328467134,0.414884236641229,0.39447675272822397,0.052446140907705996,0.061265872791411394,0.6033615610195873,0.7303940675359336,0.7997817818716136,0.6174554029065055,0.70368331259953,0.9098332267025522,25.70935355499394,0.33450484384992424,0.7304117355802445,7.989100985393527,0.36154463989394253,0.7436059111898347,0.3471949255201482,0.6397118047340291,0.5957480570621194,0.6556086595260017,0.6038860163185614,1.6405409402121365,2.914265506209524,8.989100985393527,0.21015657926862374,15.321474453101699
717,0.015330870635808,0.046353880316019,0.028160395100713,0.099879756569862,0.373339354991913,491.5231745174788,,,,2.0,87.0,,120.0,Chara,25.0,0.8597239719615447,3.8129117830989494,0.3451789598912,0.326985474675894,0.04921649489551701,0.05614582207053781,0.5447555657680031,0.6337180240494754,0.7791058972775254,0.5778709940930884,0.6721587543669615,0.7921342025699417,21.43847700208424,0.3074085595894971,0.6912183790498025,7.054112243606371,0.3613571712497824,0.6638421095443365,0.24992083061282355,0.5743411906476968,0.5333063169151385,0.6147446367238074,0.5640663971215739,1.4776736743519803,2.641099227323149,8.05411224360637,0.1400661754147573,13.257603583213232
718,0.023193362168968,0.070139646530151,0.037437446415424,0.140567041933537,0.489797279238701,548.018305614466,,,,2.0,1533.0,,96.0,GN12635,25.0,0.8579856576443198,3.3863241250066527,0.45235983282327696,0.41965763270854994,0.07964848447591001,0.09737570602446742,0.6229913712538512,0.7696089600336099,0.7494730449011129,0.5540133309825159,0.645713976738972,1.0363603222804514,28.4496779739857,0.3875415297920528,0.6769518518784627,5.983172905328961,0.3964384260616569,0.7300237575240638,0.3906866404100884,0.6605498551490588,0.593890479479438,0.6582319198039811,0.5829088878312211,1.7057716442759403,2.6170546879238907,6.983172905328961,0.1335646715678112,13.083084615432197
719,0.031205005012453,0.09097982198,0.048591120168567,0.176257267594337,0.562104254961014,571.3541776335925,,,,2.0,1401.0,,97.0,GN06600 (Mirakel),26.0,0.8408662578842793,3.022312454372631,0.513513134792447,0.47112443298101403,0.10216351877897999,0.12511577252298622,0.6571117622043836,0.8284135178202918,0.7213840447430868,0.5225719049271722,0.6214685153879596,1.2385509604196074,32.50633616000414,0.3911626008289883,0.6468529993027987,5.1783397980772135,0.39030092484395157,0.7334203166240898,0.46388761397057304,0.6935022144112248,0.6128665407870961,0.6662984511955937,0.5794289254236523,1.8063419045332318,2.401182852973195,6.1783397980772135,0.07270222284615682,11.568044799358882
720,0.02015414647758,0.061175592243671,0.032514333724976,0.126520723104477,0.480206340551376,604.6389105927001,,,,2.0,1625.0,,99.0,GN14516,26.0,0.8731694064380517,3.7623572161577297,0.4476920068264,0.41903074830770504,0.069682704284786,0.0853382293134906,0.625228729240482,0.7687344187019517,0.7740020915443795,0.5829402356238325,0.667614132292884,0.9870064486701873,28.0079707503318,0.3897593622731193,0.7077213701910776,6.849639422184039,0.39814214253153024,0.7528483955055782,0.3893602948289404,0.6631028943093842,0.6035692599107738,0.6654946457650998,0.5974359029150403,1.7046384517434983,2.8430542533901675,7.849639422184039,0.1925412123153609,14.76906599450026
