Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Block,Name,CodeName,Heading_Date,Maturity_Date,Days2Heading,Days2Maturity,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1606,0.026353689841926004,0.044709516689181,0.026912436820567005,0.11300021782517401,0.45711955428123496,665.0406504,3,Eleven,SW11011,2020-06-19,2020-08-11,60,113,0.8887989334783174,3.9973075440014574,0.430207117460668,0.41241003759205397,3.9973075440014574,0.036152906715869,0.0431850118562562,0.6183588174950067,0.752260204513031,0.8218137637872449,0.6035913036038916,0.6791089422685681,-1.1923598273194684,26.524310242384637,0.3931469516747707,0.41525272299521193,9.224211490790967,-0.05996846463123421,0.771803499854998,0.3710825370869436,0.6557822123937859,0.6174856313451386,0.667990291483308,0.6231367821110548,1.678307749336584,16.742799450872734,10.224211490790967,0.2588595652983997,16.985439012044253
1607,0.024783924221992,0.04165162704885,0.025595000945032,0.10497676208615302,0.43903169035911604,704.0650407,4,Arabella,CHD132/05,2020-06-19,2020-08-14,60,116,0.8898255247747818,4.2082075714986535,0.41343668941408407,0.39738006331026604,4.2082075714986535,0.03292432893067599,0.03874295465648119,0.6065364944659438,0.7317017465663579,0.8266982624924368,0.6140620182855913,0.6900926093809375,-1.1479024341828543,25.44846640899776,0.37813480248630255,0.4016273736288614,9.540565194349059,-0.0652839306344025,0.7655532432127192,0.3490400100721297,0.6428964071921897,0.6078109868748107,0.6618940483489045,0.6202441245355972,1.6437406616521315,16.91157362046567,10.540565194349059,0.26343381553643364,17.153024971633464
1608,0.023016594350337996,0.037951473146677,0.023011561483145003,0.09893001988530198,0.443159148097038,695.9349593,4,Alarm,GN11542,2020-06-20,2020-08-13,61,115,0.901274099765434,4.534195444120819,0.420147586613893,0.405207674950361,4.534195444120819,0.029874790459871008,0.03561007753014501,0.6153601692456672,0.7430318583003599,0.8422339001846645,0.6350046238572881,0.704563266627272,-1.2107515614665443,25.806451663374858,0.3937104917746227,0.40518133548572705,10.676994629017203,-0.06623972510643221,0.7902334137985834,0.3615055991970861,0.6522878138115789,0.6195137421456541,0.6709793035442069,0.6320401838988148,1.6643858618557295,19.030235347607366,11.676994629017203,0.31642881182554655,19.25810851304608
1609,0.025057897903025,0.03853695653379,0.025013166479766,0.097210332751274,0.42082227766513797,653.6585366,4,Demonstrant,NK01568 ,2020-06-20,2020-08-11,61,113,0.887791933960117,4.482335825991757,0.395809111185372,0.38228532113134794,4.482335825991757,0.027002848684789003,0.030521372146906613,0.5927867544895857,0.7085592150708727,0.8322142947621626,0.6246941570989786,0.7036492822281513,-1.0788623372751707,24.28949827328328,0.35133822519197666,0.3820437353347769,9.919966585740944,-0.09071618934773222,0.7524730071180419,0.32490507638161686,0.6277134891205238,0.597719770921722,0.6533277559288891,0.6172271276875225,1.6043779443761248,16.580229860962458,10.919966585740944,0.2543998955292555,16.82403057627891
1610,0.022854359820484997,0.03905001655221,0.023666847497225,0.10046863555908199,0.42237800359726,678.0487805,4,Krabat,GN03509,2020-06-20,2020-08-10,61,112,0.8938813106388188,4.191430644543181,0.39871115610003505,0.38332798704505,4.191430644543181,0.03157882578671,0.03749525584280502,0.5969928398071604,0.7137718743695073,0.8307427600969678,0.6156860232622064,0.6887782705985898,-1.1186795255329398,24.537996128201502,0.3859057365445955,0.38770259532291296,9.816333535545093,-0.05995118280152568,0.765755980403031,0.3306002068661318,0.6321758777695852,0.5980603524309421,0.6578905098855039,0.6168501815429072,1.613760619102037,17.61010992561336,10.816333535545093,0.28178517701528566,17.846821535770026
1611,0.023589371703565,0.038565579801798,0.023499638773501,0.099730085581541,0.43647982180118605,567.4796748,4,Reno,,2020-06-19,2020-08-05,60,107,0.8978230952132467,4.417522792010294,0.4129801830276851,0.3979142419993881,4.417522792010294,0.030042149126529995,0.03570823464542659,0.6089196549526459,0.7331064231559475,0.8376341306676666,0.6280184897428338,0.6994902370980665,-1.1713247077982352,25.381448622792984,0.3915687958350069,0.39744057727764087,10.317859709212424,-0.06861551284089641,0.7803918553957329,0.35086482631703264,0.6452953422260563,0.6121472518282941,0.6661191366644228,0.626591801145196,1.6470523825738452,18.341862610541725,11.317859709212424,0.30006042091252244,18.573894944009766
1612,0.020344669930637,0.039421720430255,0.021410822868347,0.107279885560274,0.472925662994385,578.8617886,4,Polkka,,2020-06-21,2020-08-04,62,106,0.9133755104846039,4.25817827715135,0.451514840126038,0.43350394256413,4.25817827715135,0.037087948061525995,0.04653451647609521,0.6421857967843063,0.7846299719613636,0.8461133141082843,0.6302004149132415,0.6899685919747072,-1.3967988614341316,27.8113263100386,0.444846717391649,0.4388539633085079,10.996575944245919,-0.01935151744640057,0.8252673435068085,0.40717246847524213,0.6811298487165786,0.6423248822419666,0.690034637959586,0.6447618496796295,1.7371537805767847,21.87538432413056,11.996575944245919,0.37671712770797705,22.08815914747216
1701,0.027316467836499,0.051275923848152,0.030631773173809,0.126072257757187,0.4161409735679629,468.2926829,5,Mirakel,GN06600,2020-06-20,2020-08-06,61,108,0.8628753727831402,3.039262814695458,0.38550920039415393,0.36486504971981093,3.039262814695458,0.04460360668599601,0.05299504809081542,0.576755056329319,0.6892865539404598,0.7805987582750825,0.5349716662241131,0.6199871767096584,-0.9910026069352958,23.956318050622958,0.37815874422260987,0.38255886795407906,7.115718690906839,-0.04157204656972332,0.6994012836725263,0.3037947724589566,0.6107736017764247,0.5657308405936468,0.6353436314736421,0.5815352618369559,1.570947137625698,13.313962085710397,8.115718690906839,0.1520131753182334,13.585272103143373
1702,0.027787132188677996,0.049646701663733,0.031648006290197005,0.12175399065017699,0.396443545818329,437.398374,5,Demonstrant,NK01568 ,2020-06-21,2020-08-08,62,110,0.8521437475964306,3.048516223636681,0.36479553952813204,0.346796844154596,3.048516223636681,0.039858264848590994,0.0451977577060482,0.5575466242028233,0.6593094879621353,0.7774140907856122,0.5300865709245737,0.622062383746573,-0.910306617359036,22.60768018662936,0.3363765806266335,0.3680736891607587,6.985294743314876,-0.061667780121640134,0.6647732019187491,0.27333766512396035,0.5895897964473792,0.5498368338711335,0.6203039955602234,0.5721868081450359,1.5208210118268541,12.244109844736213,7.985294743314876,0.11216276461919085,12.526651511097802
1703,0.027363536879419996,0.046841837465763,0.030924633145332,0.11517772078514099,0.387777209281921,487.804878,5,Alarm,GN11542,2020-06-20,2020-08-09,61,111,0.8522832717140242,3.235483661586055,0.356852576136589,0.340935371816158,3.235483661586055,0.035395504906774004,0.0389428559690722,0.551488423368315,0.6485033747151865,0.7844464580358955,0.5419958572837386,0.6359339380130417,-0.8894656085693871,22.04784274101258,0.31579916369883965,0.3609183619005457,7.278437189090839,-0.07531877080443473,0.6588488688021922,0.2629838567628444,0.5826469910963189,0.5471780823468482,0.6166432348648483,0.573367727927538,1.5027115681036958,12.25703026383236,8.27843718909084,0.11266603384121622,12.539427952452689
1704,0.027095816098154,0.045565893873571996,0.030540307052432998,0.11298995837569199,0.393139958381653,416.2601626,5,Bastian,,2020-06-18,2020-07-31,59,102,0.8558332330105458,3.397831228025229,0.36259965132922,0.347574064508081,3.397831228025229,0.03349566459655699,0.036305128596722795,0.5570680675515183,0.657115737758933,0.7922713196583334,0.5535140103964137,0.6467545183415343,-0.9125948010355707,22.357002552598757,0.30657965396346876,0.36677721795685975,7.627943511268905,-0.08113462912921161,0.6700117023199335,0.27153446299392575,0.5888395555774086,0.5554041188829922,0.6212299315268999,0.5805422866651921,1.5170222658050818,12.594105942583745,8.627943511268905,0.12559983311941633,12.872822716113898
1705,0.024127643555403,0.048530459403992005,0.028842598199843996,0.121587932109833,0.40224736928939797,507.3170732,5,Betong,GN13618,2020-06-20,2020-08-08,61,110,0.8661875693010009,3.0261299986471553,0.373404771089554,0.35371690988540594,3.0261299986471553,0.04409067705273701,0.05224149897694743,0.5687165999295761,0.6739745767291385,0.7846812495429917,0.5357780134899038,0.6185473360259232,-0.9808213073934154,23.19180071353916,0.3697569369305602,0.3795136485097769,7.288554739218274,-0.029592401569031604,0.6974217435216388,0.28877406579479664,0.6015607258068782,0.5580434764210416,0.6317223969739431,0.5791253271948277,1.5451864795307446,13.678519179849085,8.288554739218274,0.16479771092764078,13.946294522508504
1706,0.027225740253924997,0.05190138146281201,0.031212534755468,0.127341613173485,0.415334552526474,479.6747967,5,Eleven,SW11011,2020-06-20,2020-08-10,61,112,0.8602049564562004,2.9958982660860705,0.384122017771006,0.363433171063662,2.9958982660860705,0.04536448791623101,0.05356832072138782,0.5748248981825476,0.686850084562398,0.7778365160415847,0.5306902302988147,0.6169346343749371,-0.9837843285658738,23.874874934554125,0.3701828937938352,0.38471634972900237,7.00237952864639,-0.04029124585112206,0.6935671411770399,0.3011663609381723,0.6087209335893135,0.5636161120969392,0.6332929888301552,0.5794202011867993,1.5668636701073648,13.03252324036286,8.00237952864639,0.14187614322147538,13.30665887216075
1707,0.028343554586172,0.054420834407209996,0.03279962018132201,0.132640138268471,0.418131440877914,515.4471545,6,Willy,GN10521,2020-06-20,2020-08-09,61,111,0.854524901858498,2.8594733689206504,0.385331820696592,0.36371060647070397,2.8594733689206504,0.04769849404692599,0.056199860200285175,0.5738254405859953,0.6871031420296897,0.7696727441450828,0.5183479202973991,0.6065919426924238,-0.9718400134321113,23.984757810831038,0.36722745635421244,0.3873165497409968,6.683297131190576,-0.039546704392174725,0.684062382024489,0.3010759324857911,0.607822958691727,0.5609630696160901,0.6307288092841463,0.574989009891334,1.567373124912302,12.467980049314718,7.683297131190576,0.12080404733376994,12.748057403299509
1708,0.024873606860637994,0.050759913399816,0.030159329064189996,0.12659478187561,0.400360122323036,484.5528455,6,Bjarne,,2020-06-19,2020-08-02,60,104,0.8598933034639425,2.838845387938143,0.37020079325884603,0.34960020892322,2.838845387938143,0.046486890874803996,0.055023743584753995,0.5642102294892579,0.6682873732318922,0.7749605010627343,0.5195232803910387,0.6041717946845525,-0.9569394502967595,23.0360709689558,0.3675680383288942,0.3785046435199531,6.887328710936834,-0.027294456198979435,0.6832794329219077,0.2827055376684388,0.5967647307752906,0.5513502961655996,0.6269070263294194,0.5720647147654092,1.5356791848989826,13.000371148143063,7.887328710936834,0.1407028299270762,13.274835175242938
1709,0.025912366807461003,0.047022748738527,0.031128972768784003,0.11487329751253099,0.37461230158805797,580.4878049,6,Felgen,SW21074,2020-06-21,2020-08-10,62,112,0.8465575245302421,3.101571418365531,0.34348332881927396,0.32758955284953095,3.101571418365531,0.03700415790080899,0.04044634476303839,0.5392387194579519,0.6287612461428267,0.7769504755256722,0.5306366613293372,0.6268170159184273,-0.8531591309879601,21.244750767946154,0.3042490869395949,0.35749073583573115,6.966618533321258,-0.06631015006412333,0.6369023129276858,0.2439568827942634,0.5688434521158011,0.5331658437905248,0.6071385355607296,0.5632218221126652,1.4699755737228122,11.745935918982617,7.966618533321258,0.09232014369029812,12.034200561983129
1710,0.027561198920012,0.04805964231491099,0.031472081318498,0.11681779101491001,0.386787429451942,479.6747967,6,Caress,SW01074,2020-06-20,2020-08-09,61,111,0.8495093093733794,3.163247917175404,0.355315348133444,0.338727787137031,3.163247917175404,0.03708600439131198,0.041084732860325775,0.5494030360332967,0.6458136914821614,0.7789584180956445,0.5360739473406666,0.6310395206099495,-0.8805797310230002,21.98242332786316,0.31917247493437456,0.36066557052597237,7.048071330150895,-0.0707280471509551,0.6523892998079167,0.2601743360463636,0.5804165553950973,0.5435024573005909,0.614456557160715,0.5694367564606478,1.498327245350024,12.004608012782853,8.048071330150895,0.10273096150099179,12.289858606351663
1711,0.025345742702483996,0.050991255789995006,0.029674503952265,0.127743303775787,0.41283559799194297,530.0813008,6,,GN10637,2020-06-21,2020-08-13,62,115,0.8658810100746293,2.9070641705536207,0.38316109403967796,0.36184434220194794,2.9070641705536207,0.046962264925241026,0.05640921518206503,0.5759964540935789,0.6868947954345659,0.7801280569495966,0.5273833168181088,0.6090713512387277,-1.0027198020315236,23.842335715889877,0.3853352362925504,0.3850688423487906,7.096203782314877,-0.025661911357825567,0.7034147234349869,0.301579428413664,0.6097989187319489,0.5631369484811228,0.6359413606564864,0.5800397017349826,1.5669307065317089,13.64402747208084,8.096203782314877,0.1636044620325558,13.912131392526007
1712,0.025864103808999003,0.049076199531554995,0.030353117734194003,0.12104272097349199,0.396792620420456,453.6585366,7,Polkka,,2020-06-21,2020-08-04,62,106,0.8578793370837541,3.0405899860357417,0.36643950268626196,0.347716420888901,3.0405899860357417,0.04193517751991699,0.04851701222360036,0.5606789434656798,0.6627706183641816,0.7798626083033252,0.5325049825774343,0.6207224717494813,-0.9354562802279056,22.735293433070158,0.34953807870995446,0.37246336990116047,7.0852352914028405,-0.04625924442640263,0.6767463090264935,0.2771700950549085,0.5928509741342397,0.5514238553289174,0.624103146584953,0.573913707783217,1.52645606110185,12.79596963166033,8.08523529140284,0.13316903320506251,13.072549050651663
