Plot_ID,GrainYield,Block,Name,CodeName,Heading_Date,Maturity_Date,Days2Heading,Blue,Green,Red,RedEdge,NIR,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR,Days2Maturity,MEAN Average temperature at 2m altitude (TM),MEAN Maximum air temperature at 2m altitude (TX),MEAN Minimum air temperature at 2m altitude (TN),MEAN Precipitation (RR),MEAN Relative humidity in 2m,MEAN Relative humidity in 2m.1,MEAN Wind gust (FG2),MEAN Wind speed in 2m,MEDIAN Average temperature at 2m altitude (TM),MEDIAN Maximum air temperature at 2m altitude (TX),MEDIAN Minimum air temperature at 2m altitude (TN),MEDIAN Precipitation (RR),MEDIAN Relative humidity in 2m,MEDIAN Relative humidity in 2m.1,MEDIAN Wind gust (FG2),MEDIAN Wind speed in 2m,MODE Average temperature at 2m altitude (TM),MODE Maximum air temperature at 2m altitude (TX),MODE Minimum air temperature at 2m altitude (TN),MODE Precipitation (RR),MODE Relative humidity in 2m,MODE Relative humidity in 2m.1,MODE Wind gust (FG2),MODE Wind speed in 2m,SUM Average temperature at 2m altitude (TM),SUM Maximum air temperature at 2m altitude (TX),SUM Minimum air temperature at 2m altitude (TN),SUM Precipitation (RR),SUM Relative humidity in 2m,SUM Relative humidity in 2m.1,SUM Wind gust (FG2),SUM Wind speed in 2m,MIN Average temperature at 2m altitude (TM),MIN Maximum air temperature at 2m altitude (TX),MIN Minimum air temperature at 2m altitude (TN),MIN Precipitation (RR),MIN Relative humidity in 2m,MIN Relative humidity in 2m.1,MIN Wind gust (FG2),MIN Wind speed in 2m,MAX Average temperature at 2m altitude (TM),MAX Maximum air temperature at 2m altitude (TX),MAX Minimum air temperature at 2m altitude (TN),MAX Precipitation (RR),MAX Relative humidity in 2m,MAX Relative humidity in 2m.1,MAX Wind gust (FG2),MAX Wind speed in 2m,STD_DEV Average temperature at 2m altitude (TM),STD_DEV Maximum air temperature at 2m altitude (TX),STD_DEV Minimum air temperature at 2m altitude (TN),STD_DEV Precipitation (RR),STD_DEV Relative humidity in 2m,STD_DEV Relative humidity in 2m.1,STD_DEV Wind gust (FG2),STD_DEV Wind speed in 2m,QUANTILE_25 Average temperature at 2m altitude (TM),QUANTILE_25 Maximum air temperature at 2m altitude (TX),QUANTILE_25 Minimum air temperature at 2m altitude (TN),QUANTILE_25 Precipitation (RR),QUANTILE_25 Relative humidity in 2m,QUANTILE_25 Relative humidity in 2m.1,QUANTILE_25 Wind gust (FG2),QUANTILE_25 Wind speed in 2m,QUANTILE_50 Average temperature at 2m altitude (TM),QUANTILE_50 Maximum air temperature at 2m altitude (TX),QUANTILE_50 Minimum air temperature at 2m altitude (TN),QUANTILE_50 Precipitation (RR),QUANTILE_50 Relative humidity in 2m,QUANTILE_50 Relative humidity in 2m.1,QUANTILE_50 Wind gust (FG2),QUANTILE_50 Wind speed in 2m,QUANTILE_75 Average temperature at 2m altitude (TM),QUANTILE_75 Maximum air temperature at 2m altitude (TX),QUANTILE_75 Minimum air temperature at 2m altitude (TN),QUANTILE_75 Precipitation (RR),QUANTILE_75 Relative humidity in 2m,QUANTILE_75 Relative humidity in 2m.1,QUANTILE_75 Wind gust (FG2),QUANTILE_75 Wind speed in 2m,Staur_Env,Vollebekk_Env
1303,497.5609756,5,Betong,GN13618,2020-06-20,2020-08-11,61,1.1534429951934964,2.8447841051791336,1.98292605152537,6.486696804010881,21.290398307845347,38.67182198955692,156.91237445495275,19.30747225631998,18.445614202666214,156.91237445495275,2.5531991636394,2.6218867966830155,27.091237874622625,32.64839082490526,35.79420517477893,24.56609447332663,29.512259440023566,-55.00113223232352,1192.9226575253492,13.690094780892546,22.917419891945016,324.2334102376009,-1.1240654368348388,29.669803193203833,15.132343728069444,28.499839668437247,26.768011699870705,28.93007884221554,26.969770128846537,74.80430815876151,622.6877460083942,371.2334102376008,4.02250139446087,636.9411587827431,113,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1304,565.8536585,5,Zombi,GN11644,2020-06-20,2020-08-09,61,1.0408856788942171,2.4919850318158625,1.673339037902312,5.820582845651861,20.71983189117163,39.74035446677445,173.7059383154311,19.046492853269317,18.227846859355765,173.7059383154311,2.269745346835195,2.4190557255878207,27.32958926210087,32.81853000209356,36.89650909184541,26.03784160059794,30.521539951809565,-53.92370627121375,1175.5354109527007,14.021765912881433,21.723127380441685,369.384872194442,-1.2775758943999629,31.41812299125866,15.210209528156717,28.79830202399435,27.1185566998437,29.50279643822001,27.579674048792434,74.85185523257402,678.2605925840421,416.384872194442,6.594368777108112,691.550333589377,111,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1305,642.2764227999999,5,Caress,SW01074,2020-06-20,2020-08-13,61,1.4593919194712541,3.4563658259822865,3.0797654773377756,8.055456584904423,23.22342061473072,42.3828958614753,175.0067890215059,20.143655137392944,19.767054788748435,175.0067890215059,2.3735742551555434,1.5182684128649453,28.70797839241208,34.35090971564929,40.608665320628056,26.730463825293242,34.4284542652783,-54.69099063200985,1223.683322189357,12.808178856101225,28.31584852614386,358.6970869211664,-2.8918425311987934,28.194965244271124,14.237707638348795,30.05710648452277,29.179703340639243,30.711602378121427,29.652561098682888,82.20986594045692,677.4722938096489,413.6970869211664,0.2884611833349231,696.4888877120381,115,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1306,543.0894308999998,5,Reno,,2020-06-19,2020-08-08,60,1.0943932695846383,2.582284862292923,1.7406015513523894,5.954106226798136,20.82752611801058,39.61406527741819,174.97348017080782,19.08692456665819,18.24524125571766,174.97348017080782,2.329574903648818,2.4750175940483965,27.347572078945934,32.94484480543922,36.63900821294626,25.98113860225841,30.565142963540737,-53.319942351946516,1178.8828064371128,14.115550139152107,21.66775192178564,357.8339969595798,-1.3944885398819475,31.400169489263146,15.241041647309176,28.8528601970077,27.111166899471357,29.495395191510934,27.49130118570693,75.04523672555115,659.5599295564925,404.83399695957974,5.9841053382359,672.9992274222121,110,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1307,635.7723577,6,Krabat,GN03509,2020-06-21,2020-08-12,62,1.2994705576103693,3.078760229322609,2.492452662878958,7.33553611070179,22.09223358959203,43.47389302013812,170.29086246603237,19.599780926713073,19.013473360269415,170.29086246603237,2.3655972381558907,1.9549237394479593,28.710649028678496,34.03176374211256,41.2908986989543,27.28664156515718,34.31889265676476,-52.109911245088426,1199.4391582605303,13.26216132918792,25.92190759441287,364.3581796582042,-3.0040506680896693,28.464713371597878,13.948397806388291,30.069105312706093,28.846998655822205,31.12487041173085,29.72569582878789,81.06618948883037,665.6714589360845,419.3581796582041,1.0779169604247825,683.8794221302051,114,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1308,617.8861789,6,,GN10637,2020-06-22,2020-08-13,63,1.3352568662409416,3.173276683352866,2.664803593153917,7.429852875880158,22.24087699520593,42.937690821765706,173.5271070900374,19.57607340205201,19.067600311853063,173.5271070900374,2.346492907310872,1.7890445602482536,28.502273828224265,33.83993552550123,41.047262751537836,27.0896751478827,34.579049856284996,-51.949729190138314,1194.903327731079,12.642148800136143,26.711498224066723,359.0355243281238,-3.0347846628224713,27.8499782656696,13.76233649182695,29.843453153012263,28.783127892912532,30.80782105481309,29.602397015732954,80.95961431001807,662.2791101782766,414.0355243281238,0.4844763412107629,680.9033234092497,115,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1309,614.6341463,6,Eleven,SW11011,2020-06-20,2020-08-14,61,1.3399518791033216,3.280190949963859,2.7856583979491933,7.753202491338152,22.28231324083172,42.54066293068813,165.43353496025378,19.49665484288252,19.002122290867856,165.43353496025378,2.4347716228752025,1.8150408157101907,28.307836966169294,33.63948579953309,40.64983185375566,26.359884066255056,33.853867331195914,-51.704076869953894,1189.580592653538,12.697983603579653,27.18664738340404,347.61253670721857,-2.9495711187072113,27.202914159551398,13.535721527427588,29.640578344664128,28.598528218948378,30.555374905275084,29.36187709529521,80.72628450265813,650.6277872379087,402.61253670721857,-0.30454858912732163,669.5877489236141,116,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1310,583.7398373999998,6,Rabagast,GN07501,2020-06-20,2020-08-10,61,1.1698198561422661,2.7200487240476257,2.016255920505638,6.242157961800697,19.52375109118542,37.591916347190065,147.0926323416302,17.507495170679785,16.8037023671378,147.0926323416302,2.254021671447347,2.1513121067870786,25.41501237394708,30.179791120829925,35.13008483415521,23.57861350644467,29.183174836779575,-47.87709462689172,1078.6014223824664,11.78868074499813,21.72339349082977,304.9011200387881,-2.1978406731470197,26.02626089016132,12.699431471940866,26.69900201183191,25.259202578093973,27.58972627929339,25.938861595845783,70.80194253018873,557.523503148999,351.90112003878806,1.0605615448663297,572.7835232238855,112,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1311,661.7886179,6,,SW11230,2020-06-20,2020-08-11,61,1.2582332929866102,2.9568066871198404,2.2406625650379612,6.642347949377761,19.336103209731952,36.677070571592594,134.25664592939478,17.095440644693994,16.37929652261212,134.25664592939478,2.4147175162151098,2.2345966122818055,24.820833176355237,29.492485383719483,34.10703807486014,22.274125157258606,28.216636143245857,-44.418915623849784,1054.3722035649148,11.298447203992662,22.04271244319156,270.9881698993462,-2.201839674073001,24.360275291852904,11.91991012679223,26.089596569459992,24.612318150109488,26.946941852022494,25.239420273304546,69.80795449012825,489.7025994552154,317.98816989934625,-1.4187815069188843,505.82890697836086,113,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1312,595.1219512,7,Seniorita,GN07574,2020-06-21,2020-08-12,62,1.4715069038135555,3.4440884196854618,3.3121788894343465,7.82392107873447,20.954612683400963,39.52132616407558,169.44993209132915,17.642433793966617,17.510524263715503,169.44993209132915,2.1044910461230213,0.9115290206003979,25.94601034347651,30.626526513185883,39.16881501179924,24.655729703485665,34.42084174469124,-43.422344801005714,1063.8224088480417,7.649727210917361,28.547432758140793,304.80101461665356,-5.0497935314571665,20.850278591739436,10.474684044925798,27.15400588578402,26.89131981626756,28.16738583762989,27.928470772569643,76.30943430215233,507.02535843875995,359.80101461665356,-6.758238965609131,528.6540636248868,114,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1401,687.804878,7,Alarm,GN11542,2020-06-20,2020-08-13,61,1.493234385451908,3.5473950909447383,3.1705923467306816,8.022391985584553,22.854339697641052,41.82386580201963,176.76305601116937,19.683747350910373,19.30694460669632,176.76305601116937,2.430963449706887,1.5395292552286723,28.18766538156575,33.6974253283815,40.1554828637935,26.384525399865748,34.40740421829959,-51.51048606960533,1196.096950823185,12.578287750833788,28.340428022068373,346.6412251324672,-2.966606594479759,26.934175632705582,13.606749166849008,29.514145916298983,28.656319041810097,30.214125194757624,29.201780219730264,81.28208759605323,654.9977877893895,401.6412251324671,-0.6303658589636161,674.4804544385147,115,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1402,694.3089431,7,Felgen,SW21074,2020-06-21,2020-08-13,62,1.348370838375344,3.0688653802826296,2.8339728554812305,7.149866751804273,21.042932101472154,41.455881573254025,183.83742683305047,18.20895924599092,17.974066721189523,183.83742683305047,1.9553870667086848,1.056690449317592,27.019191683343937,31.82875414003545,40.71122494665447,26.66737512807594,35.2529341891767,-47.84131710061359,1101.9332557515113,9.867735348479599,27.063381128211688,356.23835433496106,-4.478533906856979,24.38516459694146,11.725649519632622,28.285927718416517,27.80201286670797,29.462375714954725,28.959875742238765,77.92141004513823,621.6313221865104,411.238354334961,-1.9633691716127557,641.487604806322,115,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1403,689.4308943,7,Arabella,CHD132/05,2020-06-20,2020-08-14,61,1.4844860422721762,3.2886658384853282,3.049036000999587,7.3227567246251155,20.918993390832348,40.60371853124392,179.89785679122895,17.869957389832763,17.630327552347023,179.89785679122895,2.043809633698893,1.063825070784798,26.448560712783532,31.07987223905251,39.69899653043183,25.86398178543809,34.905538635852324,-44.69540765998514,1081.7826368893955,9.347183286542812,27.042071029072897,315.5529542958942,-4.733647973726881,22.508624844140012,11.005817120183993,27.647895024322107,27.141749687762527,28.8094087536323,28.253955034859153,76.79622456533329,539.3557453946694,370.5529542958942,-4.668090759415801,560.0649563408368,116,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1404,647.1544715,7,Bjarne,,2020-06-19,2020-08-08,60,1.115656645743862,2.6307558627730803,1.8460265375037126,5.975778803071151,19.538342193817158,38.64785454950964,158.72509061568687,17.692315656313443,16.90758633104408,158.72509061568687,2.299828542298585,2.3461472525664666,26.00191913761621,30.984035445829658,35.72508741431025,24.61814301181577,29.654756313238938,-47.11438048964043,1092.9281123895814,13.484830412881161,21.048798295164787,319.8448804068489,-1.4470421756219713,28.697236771676067,13.243667961768935,27.40719743655769,25.75173193716914,28.387779756284267,26.453110717340277,71.90628793226503,593.4012240896841,366.844880406849,3.4233814738741564,607.7402100140732,110,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1405,666.6666667000002,7,Tjalve,,2020-06-20,2020-08-09,61,1.1074863831376873,2.5679784509878125,1.8568432635563492,5.919383200725523,19.560033723584837,38.62713991039689,163.63760957089747,17.703190460028488,16.992055272597025,163.63760957089747,2.1716272552815883,2.140025137290512,25.98831657538879,30.944822170062377,35.97519858653582,24.89974774545397,30.026686020463515,-48.11086325322882,1090.6368350989676,12.922053829331785,21.21374477575147,331.79278162886646,-1.807167895766795,28.663816018339517,13.234577974933094,27.37841012247256,25.877601244841813,28.357736969135065,26.604572001180937,71.87549313651903,612.1352243378703,378.7927816288664,3.646111962260657,626.4568622581124,111,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1406,658.5365853999998,7,Avle,,2020-06-20,2020-08-11,61,1.0676464007679105,2.5560320304123625,1.9272721562863548,6.028112507678964,19.31621213850624,38.115102146635955,154.0685661959507,17.38893998221989,16.76018010809388,154.0685661959507,2.11714550377046,1.9749965153819256,25.57230063891134,30.38772539434548,35.82248201256062,24.171763854056632,29.52247793486216,-46.674863671564275,1068.4867938982338,11.868987396526935,21.824542543194774,322.90083924888864,-1.9482081374601183,27.459706910520357,12.73412645568721,26.9237031602694,25.602913677501345,27.928052385905353,26.397708298417736,71.05931333545993,577.5688412913856,369.90083924888864,2.561448979680221,592.3470165776297,113,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
