Plot_ID,GrainYield,Replicates,Block,Name,Line,Maturity_Date,Days2Heading,Days2Maturity,Blue,Green,Red,RedEdge,NIR,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR,Lodging,MEAN Average temperature at 2m altitude (TM),MEAN Maximum air temperature at 2m altitude (TX),MEAN Minimum air temperature at 2m altitude (TN),MEAN Precipitation (RR),MEAN Relative humidity in 2m,MEAN Relative humidity in 2m.1,MEAN Wind gust (FG2),MEAN Wind speed in 2m,MEDIAN Average temperature at 2m altitude (TM),MEDIAN Maximum air temperature at 2m altitude (TX),MEDIAN Minimum air temperature at 2m altitude (TN),MEDIAN Precipitation (RR),MEDIAN Relative humidity in 2m,MEDIAN Relative humidity in 2m.1,MEDIAN Wind gust (FG2),MEDIAN Wind speed in 2m,MODE Average temperature at 2m altitude (TM),MODE Maximum air temperature at 2m altitude (TX),MODE Minimum air temperature at 2m altitude (TN),MODE Precipitation (RR),MODE Relative humidity in 2m,MODE Relative humidity in 2m.1,MODE Wind gust (FG2),MODE Wind speed in 2m,SUM Average temperature at 2m altitude (TM),SUM Maximum air temperature at 2m altitude (TX),SUM Minimum air temperature at 2m altitude (TN),SUM Precipitation (RR),SUM Relative humidity in 2m,SUM Relative humidity in 2m.1,SUM Wind gust (FG2),SUM Wind speed in 2m,MIN Average temperature at 2m altitude (TM),MIN Maximum air temperature at 2m altitude (TX),MIN Minimum air temperature at 2m altitude (TN),MIN Precipitation (RR),MIN Relative humidity in 2m,MIN Relative humidity in 2m.1,MIN Wind gust (FG2),MIN Wind speed in 2m,MAX Average temperature at 2m altitude (TM),MAX Maximum air temperature at 2m altitude (TX),MAX Minimum air temperature at 2m altitude (TN),MAX Precipitation (RR),MAX Relative humidity in 2m,MAX Relative humidity in 2m.1,MAX Wind gust (FG2),MAX Wind speed in 2m,STD_DEV Average temperature at 2m altitude (TM),STD_DEV Maximum air temperature at 2m altitude (TX),STD_DEV Minimum air temperature at 2m altitude (TN),STD_DEV Precipitation (RR),STD_DEV Relative humidity in 2m,STD_DEV Relative humidity in 2m.1,STD_DEV Wind gust (FG2),STD_DEV Wind speed in 2m,QUANTILE_25 Average temperature at 2m altitude (TM),QUANTILE_25 Maximum air temperature at 2m altitude (TX),QUANTILE_25 Minimum air temperature at 2m altitude (TN),QUANTILE_25 Precipitation (RR),QUANTILE_25 Relative humidity in 2m,QUANTILE_25 Relative humidity in 2m.1,QUANTILE_25 Wind gust (FG2),QUANTILE_25 Wind speed in 2m,QUANTILE_50 Average temperature at 2m altitude (TM),QUANTILE_50 Maximum air temperature at 2m altitude (TX),QUANTILE_50 Minimum air temperature at 2m altitude (TN),QUANTILE_50 Precipitation (RR),QUANTILE_50 Relative humidity in 2m,QUANTILE_50 Relative humidity in 2m.1,QUANTILE_50 Wind gust (FG2),QUANTILE_50 Wind speed in 2m,QUANTILE_75 Average temperature at 2m altitude (TM),QUANTILE_75 Maximum air temperature at 2m altitude (TX),QUANTILE_75 Minimum air temperature at 2m altitude (TN),QUANTILE_75 Precipitation (RR),QUANTILE_75 Relative humidity in 2m,QUANTILE_75 Relative humidity in 2m.1,QUANTILE_75 Wind gust (FG2),QUANTILE_75 Wind speed in 2m,Staur_Env,Vollebekk_Env
1763,553.3333333333334,2.0,33.0,Avle,2.0,2020-08-08,66,85.0,1.193668691015206,2.8266511507616814,2.299594251622649,6.165022105775369,15.5388102563305,37.41322899063994,130.8300935710914,13.239216004707849,12.71215910556882,130.8300935710914,2.1600393588855074,1.7672585573754809,21.94325142703128,24.49718108420757,34.712615985940474,22.06868882336177,28.65625682628724,-32.00367859817824,815.4352362480324,12.683243866709926,19.721028928245243,280.4893723808958,-2.3057332726390105,18.86787720103252,6.544294961708211,22.724621581083223,21.506023440179163,25.05622094515321,23.50743248906041,63.472751787303594,527.5552467439886,330.4893723808959,-2.7097474993236217,545.888659818857,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1764,616.0,2.0,33.0,T7347,1424.0,2020-08-14,67,91.0,1.3463839426481434,3.4188575535391785,2.8416347282007393,7.709036146538952,19.331596191993192,42.39152585342316,142.90654820715585,16.489961463792454,15.912738638454014,142.90654820715585,2.6496964362294735,2.090265370287617,26.105650676067256,29.900609762671902,39.65492890745707,24.55931531813947,32.4762107839836,-41.61750389943482,1012.4866008410847,14.774839872683518,25.234452595014098,319.5458323503117,-1.8429449347958038,23.213944761548838,9.08350421576546,27.222603707667574,25.900137312101005,29.309291987311493,27.675292191431986,75.84856242380113,653.2603826047758,376.5458323503117,-2.367192152601148,674.2499261511101,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1765,581.3333333333334,2.0,34.0,GN12606,1529.0,2020-08-11,67,88.0,1.0606332508944079,2.712551179815391,2.0023714120034213,6.205710670439944,16.993568040058015,39.181726878029934,132.9370855058608,14.991196628054594,14.281016860242625,132.9370855058608,2.362097696732953,2.271328899743554,23.892270471387665,27.26527991307295,35.93290789165711,23.133658876712392,28.9235492535092,-39.356092124392624,927.8789883957544,14.84949005995385,20.264525105337977,308.3681357886778,-0.7761184044698397,23.129324995467503,9.213692159371355,24.865314302736824,23.27584239518216,26.875228865943125,24.916817201905914,67.7554169665392,628.7448356448182,358.3681357886778,1.1644843800051277,645.4991706568575,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1766,536.0,2.0,34.0,GN13521,1578.0,2020-07-30,64,76.0,0.8647607112236986,2.1472587335769795,1.4194313155171112,4.794706467740124,12.985258348528596,33.807875684216306,105.9399884678993,11.565827033011484,10.837999614951617,105.9399884678993,2.0103254404131494,2.170380332266174,19.360812864947707,21.44531588420148,30.20603596278331,19.6156093174708,24.09029586025416,-28.53317039433578,723.0627187030838,13.554060458872346,14.42581075572085,232.3106718574057,-0.5193351792971628,18.53472190800455,6.839654282094256,19.90894468929639,18.26384566332627,22.09035190022125,20.01773138575588,54.15796717832596,456.95556252388735,274.31067185740574,0.6738138832725453,470.51253627351446,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1778,560.0,2.0,36.0,NK93604,24.0,2020-07-30,63,76.0,0.7942778891595624,2.08824018783616,1.3998045413163478,4.737876266070328,13.508547443618621,34.167221468186035,114.26441716533431,12.10874290230227,11.42030725578246,114.26441716533431,1.9823979451964095,2.110911775189683,19.897998214957454,22.27042757072466,30.790667780122703,20.38819013897991,24.7345722996207,-31.603163488120973,754.0619999989289,13.948007324771389,15.305339938814418,256.29697237453195,0.043395479859024255,20.045068592795904,7.640805671222651,20.505408047209222,18.94317189341954,22.540436951995193,20.581726624977108,55.61727277335763,525.299664389602,298.29697237453195,2.7468672290605656,538.4067736233884,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1779,693.3333333333335,2.0,36.0,SW01032,1511.0,2020-08-13,66,90.0,1.2179351083191527,3.0476471232863815,2.4239158312202456,6.800917063667512,18.122420044142807,42.46043551203515,153.2509658417956,15.698504212922558,15.074772920856427,153.2509658417956,2.453443307033364,2.1076082666114018,25.34541627865725,28.641593526400538,39.34377022399433,25.589542690931594,32.30895240603521,-40.25622696684133,966.859504457999,16.656238052215315,22.426859358617246,349.99530154097965,-1.343128520897871,24.5438223059976,8.989536131987839,26.245390939172104,24.81307886536341,28.58550286666248,26.786758991873803,72.62031782960587,737.8058591787437,404.99530154097965,1.3545101340229273,756.6355605825502,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1780,701.3333333333335,2.0,36.0,Tjalve,1.0,2020-08-08,67,85.0,1.1514036204420117,2.877935252173075,2.108074240032064,6.5082476012719175,18.203980402089655,40.10467117424471,147.68298395656686,16.09590616205759,15.32604514991658,147.68298395656686,2.4963926438720745,2.4230239600002608,25.04293732462723,28.996021842436413,36.58560137273267,24.39737007245985,29.591593553207744,-42.63928334512956,996.5488102090959,17.239125071578897,20.667212449232803,341.2275992220507,-0.39616911743547095,26.903773857174116,10.695813705559383,26.1356067586924,24.40806871033545,27.879687943960217,25.752263206261105,70.67549625021667,729.1438613016098,391.2275992220507,4.316638969576395,744.9598310085157,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1767,649.3333333333334,2.0,34.0,GN11634,1515.0,2020-08-13,67,90.0,1.2508961241335779,3.0845071063236666,2.4692521545289514,6.85040823899003,17.463574822010504,41.90799636245436,145.76934183256031,14.994322667481558,14.37906771568684,145.76934183256031,2.448865933984804,2.0764200239679393,24.62306495710901,27.567189546839074,38.803053455457146,24.78266311669828,31.754433475285644,-36.7682523960118,924.2695581206822,15.257470409194248,21.943411128973587,322.0124703100419,-1.8581511699229674,22.649936624643534,7.946462236767585,25.450037743825305,24.03995132305118,27.958949035702034,26.18074938228516,70.78472832813719,641.3090936366015,377.01247031004186,-1.0542838621367325,660.7673265498078,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1768,605.3333333333334,2.0,34.0,GN12607,1557.0,2020-08-07,66,84.0,1.0866045502486557,2.824132307810295,2.1950952290027006,6.386748984538843,16.517584589765306,38.533678801443315,130.79229364933136,14.322489360762606,13.693452281955015,130.79229364933136,2.366564836369234,2.1175638235757495,23.162166445190913,26.234218201656464,35.50023194818647,22.5842184384689,28.646959758677845,-36.400548542657305,884.5108447980605,14.335528913964469,20.51849622866319,299.420680282788,-1.0398865902002452,22.175812803154052,8.139424783852558,24.064949771747006,22.630518742563105,26.204627475908428,24.41236351610188,66.21774109425071,603.160202271371,349.420680282788,0.1974605869452457,620.4608894359646,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1769,608.0,2.0,34.0,Paros/T9040 ,12.0,2020-08-12,66,89.0,1.3063279346769865,3.035629596261658,2.587318723889192,6.588243146007876,16.832273698102913,40.10054998264433,146.2271478790055,14.244954974213723,13.796644101841258,146.2271478790055,2.177612533957137,1.5909959167739254,23.45411729831831,26.181809424741324,37.9745023971595,24.050790573132055,32.65471577404119,-34.38816421579314,872.6297333477221,12.352356377754582,22.640077206036725,291.92014175555147,-3.2040072956254346,17.852163744072314,6.894424665471835,24.216533815716726,23.199935566031694,26.642918774576533,25.399260946164926,68.79547000889785,548.1643341844242,346.9201417555514,-4.705296114076396,569.2242963891094,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1770,500.0,2.0,34.0,GN12658,1541.0,2020-08-03,65,80.0,0.832549325523102,2.0600975342179875,1.3712816009120439,4.664076731173644,13.48123108240524,34.52085847085098,119.86185981444585,12.109949481493194,11.421133548187251,119.86185981444585,1.9163641420008282,2.056667434941954,20.014830750551134,22.31723511335945,31.097703249124876,20.864885650181364,25.05156445313854,-30.730382681039693,754.1496062218293,13.987352866082018,14.689157055726177,262.5655072368712,-0.5131643365760417,20.98733071520345,7.631832407097558,20.605823509823512,19.045972481678614,22.736296736069995,20.770215332380776,55.54821981737988,511.16787009648016,304.56550723687127,2.9308040226494776,524.0258484802202,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1771,618.6666666666666,2.0,35.0,GN13527,1611.0,2020-08-07,66,84.0,1.1275370790804247,2.9083561382256486,2.2171338056550445,6.53408382725384,17.450601332758865,38.75362224022591,135.44421419160028,15.23346752710382,14.542245194533216,135.44421419160028,2.472041391715828,2.2764102020244144,23.971163687850648,27.582826098766187,35.63444521176698,22.97236030295833,28.980964937750766,-39.15831265293912,941.6569449290536,14.70636136749774,21.182611159859242,302.4489278753982,-1.00805356083913,23.18516222819233,9.341073344996767,25.005624266121103,23.45997369646231,26.826084001210106,24.931908615209956,68.43233599044144,613.6854332003425,352.4489278753982,0.5193634636348123,630.7998320590376,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1772,592.0,2.0,35.0,NK93602 (1995),9.0,2020-08-08,66,85.0,1.168098636850482,2.9382120399839398,2.3635629251521753,6.682891659443779,17.514080725237722,38.46238822397301,134.2811684731243,15.150517800085545,14.575868685253779,134.2811684731243,2.3447625179652225,1.9739864627361174,23.79814703367223,27.401882395856425,35.641574990632854,22.76338357991939,28.973910689506944,-39.083495020289305,932.0170325984034,14.395924078694389,21.640792988106853,303.3441567589192,-1.1529666554222298,23.092381530947556,9.15504410941215,24.81684361940268,23.4848641041773,26.60204777224748,24.938041911258185,68.33649612295478,615.1321810022047,353.34415675891927,0.6242784111878228,632.448325874423,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1773,538.6666666666666,2.0,35.0,NK00521,42.0,2020-08-02,65,79.0,0.867392549985311,2.104358844714806,1.4450547170147163,4.761598326143109,13.319756704400339,33.90436141575519,112.20549666217033,11.874701987385622,11.215397859685531,112.20549666217033,1.896270422429584,1.9775526633237863,19.644542057582903,21.905532609007818,30.62138803210817,20.130236860181665,24.606587080164303,-29.856382592850377,738.8542843511408,13.266865310359323,14.88279314150266,248.53948754963938,-0.6973377239386408,19.318041184988346,7.239098709475615,20.234110653012095,18.73781585460305,22.319323860368616,20.43400914333027,54.97552542654721,486.32277061249835,290.5394875496394,1.496923941566422,499.7304983789233,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1774,624.0,2.0,35.0,GN10510,1410.0,2020-07-31,65,77.0,0.8943751665920543,2.175106909606863,1.5266215431398613,4.951288590954233,13.988601887495157,34.230428029958766,114.65799281252453,12.461980344355293,11.813494977888293,114.65799281252453,1.9292171094818111,1.9670538586928683,20.203772103220366,22.756072747395837,30.911281355373667,20.47938218009302,24.60173409180811,-32.511834253940506,773.6582353199977,14.85816302076352,15.477238723394574,266.08736699534506,-0.20938311921404718,21.218800538602245,8.002859340350163,20.84628771743727,19.354849462685582,22.77759675190288,20.88926750156404,56.561793245481695,561.0850060030004,308.087366995345,3.592896880391692,574.0513077794405,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
1775,568.0,2.0,35.0,GN11644 (Zombi),1570.0,2020-08-07,66,84.0,1.1089861210099377,2.694775296020729,2.2282631064946252,6.074964930619014,16.28665693599937,37.786082925568216,138.77257372459295,14.058393829504745,13.591881639978642,138.77257372459295,2.0523013645368957,1.6275083114651498,22.716488753585818,25.746049776042362,35.48202559692284,22.796266109017452,29.336184457097353,-36.24461599622637,862.164117351329,12.84599880434281,20.882912621590993,311.76212896513755,-1.9762116540390275,20.21840619769506,7.776948790173706,23.610183412844222,22.5309991083817,25.680169808416245,24.332375385689197,65.62710293613881,606.0031677246583,361.76212896513755,-0.6607801679505241,623.8777532785558,0.0,15.25135135135136,21.47117117117117,8.809909909909912,2.8135135135135116,70.03873873873872,94.10000000000002,14.667567567567565,15.643243243243244,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,13.2,21.2,9.1,0.0,77.4,97.5,14.7,16.5,1692.900000000001,2383.3,977.9000000000002,312.2999999999998,7774.299999999997,10445.100000000002,1628.0999999999997,1736.4,6.0,10.0,-1.7,0.0,40.0,65.9,6.6,7.4,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,3.571627204023523,4.329106298436358,4.160877419595643,6.842321329736066,13.409339833056473,6.6730530017104135,2.611379369471662,2.8093228437285087,12.95,18.5,5.95,0.0,62.4,92.5,13.649999999999999,14.4,15.0,21.0,9.1,0.0,71.9,96.4,15.1,16.4,18.2,24.9,12.1,1.2,79.5,98.2,16.6,17.65,0,1
