Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_EVImean,_EVImedian,_EVIstdev,_DVImean,_DVImedian,_DVIstdev,_RVImean,_RVImedian,_RVIstdev,_VARImean,_VARImedia,_VARIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde
1255,0.018033570298981,0.017217492684722,0.005227312764306,0.045614814431271,0.044318955391645,0.011467672860343,0.017322600351814,0.016555063426495,0.00463606977667,0.124988588220011,0.123957082629204,0.019194159614672,0.444109500206994,0.445092976093292,0.046683274615695,0.925696609024433,0.928032100200653,0.013982052791595,2.993913382386293,2.983312368392944,0.279967881447229,0.517125867120812,0.519561111927032,0.025453973957266,0.426786899874649,0.428467750549316,0.043416131330387,26.79188064344477,26.79016304016113,4.811341617440712,0.628465082945714,0.630872309207916,0.049380469338491,0.055873458189162,0.054616957902908,0.014269011109876,0.077236632134763,0.075467675924301,0.020240749740663,0.442355169038246,0.441734135150909,0.037444797683986,0.449399188540644,0.449367940425873,0.040088576566778
1256,0.011996718704634,0.011584356427193,0.003087558466438,0.031261962833001,0.030681800097227,0.007442465582234,0.011582718044093,0.011229305528104,0.002538287521476,0.096003399221678,0.095747523009777,0.014407828647039,0.394018123203574,0.39591383934021,0.04987789429201,0.942960393746675,0.944432973861694,0.009451296142266,3.553091029589848,3.55407977104187,0.297127499156448,0.50664301193322,0.509709358215332,0.03630520309939,0.382435405289722,0.384037345647812,0.048411933173054,34.94135788908915,34.99256896972656,5.455306353312856,0.632939529404242,0.635052740573883,0.051730803119454,0.038944488916182,0.038268111646175,0.010034176209272,0.053990646486107,0.052946548908949,0.014514710967709,0.450610737031542,0.449952930212021,0.034940034803828,0.456051929950238,0.455782890319824,0.040088199549978
1257,0.016313381755918,0.015778690576553,0.00451800083542,0.041813338228572,0.041292395442724,0.010358531340215,0.015819373439682,0.015329165384173,0.003938315276267,0.116688408941923,0.116486132144928,0.019052747863155,0.412434769245504,0.415125489234924,0.054657532618643,0.926692293520472,0.928450882434845,0.011931497952809,2.954886767644429,2.939331531524658,0.259086279350029,0.496249764391204,0.498910367488861,0.034324242309001,0.396615395905407,0.399315744638443,0.051808854973879,26.95533951128222,26.95283317565918,4.239814753385805,0.626227276614324,0.629162907600403,0.045166260404472,0.051493921279207,0.050848949700594,0.013108929839674,0.071160136677294,0.070173241198063,0.018624377943404,0.444832120523408,0.445160180330276,0.031877120081631,0.449674188366233,0.45066973567009,0.035060731160379
1258,0.014938507016789,0.014191747643054,0.004616245971724,0.042590154958628,0.041496559977531,0.011694902372446,0.014374707372068,0.013704171404243,0.003919133339988,0.120941862544432,0.120181009173393,0.020995304375235,0.42156905678358,0.422082811594009,0.05667488557302,0.934678183589251,0.936733543872833,0.011822138931633,2.84830268483018,2.848276376724243,0.251617396023756,0.498182443052695,0.501358330249786,0.032669017135258,0.407194349387729,0.407802283763885,0.053847594113858,30.52583085055977,30.61232566833496,5.170564438564674,0.667199286480136,0.669600605964661,0.044530769522649,0.055867095511886,0.054649613797665,0.015719829103424,0.078332660200127,0.076657921075821,0.022554060388045,0.487624954306717,0.487646400928497,0.035187722051396,0.493167240546597,0.492778122425079,0.037394551437297
1259,0.013627893053961,0.013234659098089,0.003295867699548,0.0376871398252,0.03703847527504,0.008514342334571,0.013259719799831,0.012912875041366,0.002640487817559,0.107881674380892,0.107155442237854,0.015558482983317,0.395122803830798,0.395827293395996,0.047368532683302,0.935101030093585,0.936427712440491,0.009763660504714,3.055248643289676,3.055750846862793,0.253056183408084,0.490428011576045,0.493082702159882,0.032510201831181,0.381863084032171,0.382681161165237,0.045823960673437,30.47544934362275,30.46025466918945,4.473703948590169,0.649115389247318,0.651996552944183,0.051060396408655,0.048486666777519,0.047344163060188,0.012060772166873,0.067610198873,0.065976805984974,0.01759962202658,0.472184160068538,0.470842480659485,0.036480504668515,0.47586916640014,0.475629448890686,0.041496544915092
1260,0.01543508723983,0.014787945896387,0.004318465112783,0.03925335035537,0.03842331841588,0.009316916895928,0.014588182468526,0.014011475257576,0.003420777532297,0.113721871188177,0.112794362008572,0.016788880520583,0.420253112728515,0.420234322547913,0.05192605164266,0.93319987644121,0.934948921203613,0.011223097749334,3.110726325021326,3.107255935668945,0.268840613315245,0.508704241203834,0.511350810527802,0.034551084051805,0.40566493019292,0.405954301357269,0.049763131562326,29.73594720974566,29.74508094787598,4.856537152777478,0.638173364304869,0.639911890029907,0.049881815032962,0.048483431009546,0.047499183565378,0.011901495198677,0.067313325875516,0.065838940441608,0.017188886867035,0.447061628711967,0.447483748197556,0.035164032108326,0.456395359103116,0.456602662801743,0.03852714718798
1261,0.015006979787646,0.01404351554811,0.004612660852514,0.040244937800195,0.038739997893572,0.01068096542818,0.014654221193829,0.013813383877277,0.004039539583239,0.116627280454193,0.115274950861931,0.018621097977515,0.41926152075998,0.419357612729073,0.050261437307736,0.932969253349181,0.935570359230042,0.013236098838927,2.994096889195585,2.986694574356079,0.278953103627783,0.502585906507377,0.505224078893661,0.030843039783955,0.404607299662762,0.405064329504967,0.047717590784849,29.85613010801319,30.0416145324707,5.350189848464095,0.638535233855219,0.64142182469368,0.052403156693798,0.050828674625644,0.049192544072866,0.013828134524472,0.070557702768417,0.068234134465456,0.019763982492667,0.461597453599754,0.461777433753014,0.038521336272768,0.464906297778165,0.466072008013725,0.042529249184404
1262,0.014983418178387,0.014396651182324,0.003863190938621,0.039693286193718,0.038910200819373,0.008851568599425,0.014667134927828,0.014285355806351,0.003161433886049,0.113660683002158,0.113556802272797,0.016081460258814,0.411863457415901,0.415493935346603,0.051174809511441,0.931167919931347,0.932972490787506,0.012257751445449,3.035201488120031,3.043755292892456,0.374547701567786,0.49958020537203,0.504389345645905,0.039833093110555,0.397196322488838,0.401024505496025,0.049560210404421,28.92762144229367,28.8384952545166,5.027326328093294,0.632549951416726,0.636605322360992,0.047994655710471,0.049736019295871,0.048947941511869,0.01163572192935,0.068895316579762,0.067738268524408,0.016700028569714,0.455831966382793,0.455637320876122,0.033475147733087,0.45863595740298,0.459771797060966,0.036207009517885
1263,0.015655926061983,0.014865132048726,0.004292457504765,0.042876174148913,0.041790325194597,0.010270323645968,0.015943073931599,0.015163926407695,0.003943061939546,0.120190306471248,0.119339104741812,0.018283642003418,0.420937900410447,0.421723291277885,0.052758641134442,0.927135121791547,0.929912835359573,0.014364590207843,2.906828611234861,2.903156876564026,0.292070936568035,0.498393350494395,0.501734346151352,0.034886036646542,0.404994826366481,0.406076669692993,0.0507345266301,27.41655533430271,27.53589248657227,5.082622347726875,0.621238413021753,0.624999850988388,0.055353556060839,0.05415334829538,0.05306077003479,0.013690687779432,0.074709218949923,0.073243502527475,0.019587080124473,0.461084230816958,0.460223242640495,0.041422480466845,0.4565094945098,0.456324473023415,0.045856246625586
1264,0.013147325279373,0.012616215273738,0.003924219268386,0.036168989937538,0.035319045186043,0.00977757836321,0.012611710292553,0.012198283337057,0.003045981917444,0.10713069358836,0.106382578611374,0.018458041184537,0.396646005136838,0.396521270275116,0.057815866396944,0.938532896577073,0.939827084541321,0.01036424932624,3.089231105524603,3.089146137237549,0.31349991088666,0.492312727086653,0.494856923818588,0.040449616523061,0.384034294933938,0.384018808603287,0.055792031327766,32.39876261645809,32.23754119873047,5.262990587557471,0.654291891619698,0.659737884998322,0.055144152526269,0.046578944303313,0.045423362404108,0.013445179508039,0.065091539825249,0.063500389456749,0.019505215304932,0.472713802306951,0.471915900707245,0.036631585926862,0.478324001258736,0.479191899299622,0.041308376693356
1265,0.01455114498571,0.013938688207418,0.003988045489308,0.038665287616683,0.037825250998139,0.008787534455593,0.014406712993265,0.013963232282549,0.003109091247648,0.112406437428542,0.111497603356838,0.016231329657966,0.418259439624571,0.419504657387733,0.052842464003951,0.933508884285099,0.934873908758163,0.010636674853434,3.137433077993879,3.126338839530945,0.270457555936234,0.507145145202232,0.510042428970337,0.036420703604074,0.403852726727731,0.405063018202782,0.050949206486472,29.81651130079915,29.70965957641602,4.725659787487965,0.62526094764366,0.629048615694046,0.054023982511013,0.048372717261829,0.04747162386775,0.011606194457958,0.066868606706723,0.06560542806983,0.016819811512911,0.454904000827242,0.455129235982895,0.037089458515555,0.454663163833784,0.455083951354027,0.040706548439768
1266,0.012337473062622,0.012044399045408,0.003104086092985,0.032547385504106,0.032061159610748,0.007668897890179,0.012008849081497,0.011750992387533,0.002430554634159,0.099658477149079,0.099386937916279,0.015449195480602,0.389648511916577,0.389354884624481,0.052580602016573,0.940271252650561,0.941264808177948,0.008272663691674,3.328841607531738,3.322972536087036,0.268648774691582,0.496068058907461,0.497960537672043,0.037463485679283,0.377639662798503,0.377497166395187,0.050927288364511,33.09455939180151,33.05112838745117,4.493224779628362,0.631437696984526,0.636258006095886,0.053889804772091,0.040748448887164,0.040096834301949,0.010536001574909,0.056483445656059,0.055589884519577,0.015294283361614,0.453292253488552,0.453375786542892,0.034438423612075,0.456707389982175,0.459184885025024,0.03977228442639
1267,0.014913330986116,0.014346933923662,0.003952051418594,0.040243322074548,0.039467614144087,0.009813977418852,0.014592095225273,0.014142269268632,0.003275402953548,0.115388300684541,0.114422984421253,0.01805901655847,0.421983477100905,0.423104971647263,0.053770447880549,0.933290204730545,0.935022592544556,0.011384363811762,3.067599478715347,3.070418357849121,0.309000589074186,0.506825215918545,0.510731935501099,0.035773474346077,0.40739138193775,0.408509969711304,0.05178635633683,29.79786595250027,29.77993392944336,4.920651354069958,0.637752882723323,0.643506169319153,0.056035961897127,0.050981217949792,0.049957433715463,0.013544543277167,0.070795606701478,0.069336242973804,0.019601873074462,0.461691678231761,0.462734580039978,0.038906750678823,0.464470532258641,0.466616734862328,0.04370768888077
1268,0.015207173847865,0.014431583229452,0.004677080617478,0.038450684043477,0.037153478711843,0.010805855699233,0.015455726922872,0.014908108860254,0.003854715406439,0.108555530007102,0.107334349304438,0.018670448274796,0.39276477834735,0.393927112221718,0.059194669359747,0.924400228684894,0.926503419876099,0.013864316506072,3.076845753251722,3.088478446006775,0.346149543784066,0.486273421762385,0.490553721785545,0.043597666399438,0.377309051489359,0.378962606191635,0.056790569053918,26.28071160222355,26.21216011047363,4.64768265374803,0.586559594153686,0.591795682907104,0.065590610444324,0.046238467325627,0.044618137180805,0.014032634451814,0.063051133676996,0.060773765668273,0.020226903980659,0.42743240081166,0.427288830280304,0.037384958100506,0.42150407589804,0.423020020127296,0.046975945046307
1269,0.015464946493587,0.015059408731759,0.00429546843489,0.036931066758527,0.036272697150707,0.009385401554483,0.014837658888938,0.014422391541302,0.00346505921642,0.106145310974244,0.105710685253143,0.016933723080636,0.40850376371613,0.409839540719986,0.057649475854216,0.930110516521849,0.931436419487,0.01148560377259,3.330427923845089,3.327168464660645,0.297202113842394,0.507769695909836,0.511460840702057,0.041176869170756,0.393666104872835,0.39512175321579,0.055378407972292,28.35440447868099,28.17001152038574,4.610426310481656,0.602830496583974,0.606074333190918,0.058341395577318,0.043559528141689,0.042611196637154,0.012000081492963,0.059717872477513,0.058319143950939,0.017277510481928,0.416754507174695,0.415860533714294,0.036324757653907,0.423263213306767,0.423008441925049,0.042256724281763
