Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,_DVImean_1,_DVImedi_1,_DVIstde_1,_EVImean_1,_EVImedi_1,_EVIstde_1,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_MTCImea_1,_MTCImed_1,_MTCIstd_1,_NDVImea_1,_NDVImed_1,_NDVIstd_1,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_RVImean_1,_RVImedi_1,_RVIstde_1,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_GreenNDVI,_GreenND_1,_GreenND_2,_GVImean,_GVImedian,_GVIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_VARImean,_VARImedia,_VARIstdev,_GLImean,_GLImedian,_GLIstdev
1750,0.021861009442141,0.020907130092382,0.007837424973222,0.75735517245768,0.756346344947815,0.09484083609459,1.067282971461578,1.070236206054688,0.079904702957601,0.078434472538568,0.075537011027336,0.026328863215509,3.841304485921684,3.746391773223877,0.70539460700207,0.939625955579196,0.94023585319519,0.011777806031412,0.782202486643712,0.780144095420837,0.101613716419754,33.44987152329642,32.46488571166992,6.978525291303694,0.024847313940119,0.023978121578693,0.007649875195319,0.186758035662576,0.182842463254929,0.047758095524667,-0.217802810241447,-0.217893809080124,0.050921069160322,0.762689509932919,0.758504748344421,0.107883884543726,0.110160621705371,0.106116831302643,0.037781440116959,0.153808854748365,0.147821262478828,0.053833529991663,0.425343660154135,0.42624706029892,0.026360514335818,0.539655261135399,0.540564060211182,0.025111912413191
1751,0.022281345968929,0.021476557478309,0.007120083540166,0.758583187366825,0.759841024875641,0.080780115979641,1.069572120777795,1.073370754718781,0.069079921550511,0.079163717677207,0.076983790844679,0.02291388291877,3.723356458161533,3.653925657272339,0.579319177672923,0.938393949073019,0.93923419713974,0.011573641474621,0.783843049079198,0.784954905509949,0.086408650036232,32.60870336774353,31.91325092315674,6.2632106098034,0.025259862070912,0.024474185891449,0.006976210609307,0.189725471465263,0.187505260109901,0.040745356031912,-0.217390791737202,-0.216720730066299,0.045489545791792,0.763617674677674,0.763594955205917,0.092077337512758,0.110786227308473,0.10783014446497,0.032530839252932,0.154586138070937,0.150355152785778,0.046344628223633,0.424120093834865,0.424115657806396,0.027866372589684,0.537804632897714,0.537277489900589,0.026509283726519
1752,0.022175040736418,0.021102638915181,0.007626425315478,0.726887351077383,0.727656871080399,0.093792421305824,1.034294643632089,1.038268506526947,0.082426186675054,0.085867176043578,0.082909669727087,0.026904072138709,3.354823383824268,3.275861859321594,0.582359490416574,0.931644022918917,0.932193547487259,0.0127796335292,0.753953815978026,0.754760503768921,0.099946795802614,29.31601004904271,28.49571895599365,5.836382784075895,0.027066465281858,0.026260810904205,0.007717834668594,0.198826552320729,0.196232475340366,0.047520077285322,-0.20656265411384,-0.205583214759827,0.053398160578301,0.728093597351033,0.727124601602554,0.10730653969251,0.122492846091871,0.11847322806716,0.039193672809321,0.170466970715357,0.164592243731022,0.055915596318911,0.43241016807461,0.433204188942909,0.02844072459984,0.553004553471713,0.553043603897095,0.02467611902225
1753,0.022891522280312,0.022456428036094,0.006808146565724,0.769728264112253,0.775957942008972,0.087052090237173,1.076399562300005,1.083700776100159,0.075375511560218,0.087643817799092,0.087035946547985,0.023440570408181,3.398298126049527,3.320395946502686,0.524018442612476,0.936628532912806,0.936915755271912,0.010296349422088,0.796028823759359,0.801870822906494,0.091952552090624,31.43719977844275,30.7036304473877,5.54152839680419,0.026300559596729,0.026003973558545,0.006349928483256,0.205082938634739,0.205262750387192,0.041478637178622,-0.189540665977029,-0.186060562729836,0.046412437928222,0.775029434820655,0.780563294887543,0.099092667060534,0.126095553707662,0.125093549489975,0.034367496360038,0.176918588050814,0.17569275200367,0.049367833338404,0.446068007535875,0.447932779788971,0.025115393323801,0.560708976179729,0.561955630779266,0.023249493380492
1754,0.023495803313646,0.022446054965258,0.007948488599347,0.758156468113615,0.759897172451019,0.086181647129732,1.066974398394759,1.072417318820953,0.074257272684399,0.089181442554564,0.086905643343925,0.026454865337133,3.324530231665635,3.262632608413696,0.554555843013519,0.934513967280997,0.935425043106079,0.012606724121974,0.785155752089575,0.786187201738358,0.092529099965368,30.69631744048756,29.9717493057251,6.175201170114688,0.026999283991714,0.02608687710017,0.007752138650276,0.206739375548859,0.204744540154934,0.045726233724266,-0.188652480021119,-0.187670327723026,0.045715394440182,0.762624718800655,0.762475401163101,0.099556430796127,0.127867797812568,0.124981380999088,0.038033181916043,0.179250242840868,0.175017401576042,0.054188334312,0.444497013588898,0.445822209119797,0.025468549868902,0.559123232247662,0.560585349798203,0.02529208467197
1755,0.022794091281171,0.022068496793509,0.00693345417505,0.765201963492232,0.768830716609955,0.080794954448686,1.072462851412861,1.077878475189209,0.06826680504774,0.089435252559748,0.087909013032913,0.024528551993394,3.210186613849892,3.151926517486572,0.466918466760473,0.936257221057773,0.937090754508972,0.010849098800759,0.791590835670433,0.794813811779022,0.086333039018933,31.30309911700305,30.79182434082031,5.596012278774532,0.026388871777159,0.025816734880209,0.00675638358085,0.211876854377672,0.211030125617981,0.042802876427998,-0.181827116259413,-0.18062262237072,0.044590017053061,0.76972287006262,0.772296726703644,0.092757442025919,0.129687542016621,0.127697452902794,0.036039825842927,0.182178374271491,0.179403021931648,0.051625702222479,0.453323001032646,0.454003274440765,0.024407313543247,0.568193578738251,0.568688869476318,0.022674310221885
1756,0.020360965005749,0.01957290712744,0.006226505809071,0.723265474619607,0.723806023597717,0.084900451291944,1.035643641295065,1.039353013038635,0.074611514460208,0.077581890670515,0.075780496001244,0.021045379676254,3.582512981824052,3.528596043586731,0.482691280621541,0.937844773820899,0.93853485584259,0.01002005343133,0.747502867140373,0.748269468545914,0.089761045561374,32.01413413498032,31.5387659072876,5.320945023586283,0.024237392326895,0.023563623428345,0.006079573980351,0.185125503926352,0.183431059122086,0.037985674883758,-0.213683090000409,-0.212070882320404,0.043959757136381,0.722776013057757,0.722136348485947,0.096000093688307,0.110565424042662,0.108196347951889,0.03055821184823,0.154214965382234,0.15091922134161,0.043681533190021,0.434852562601775,0.434742450714111,0.027152028664089,0.552849521431862,0.552544593811035,0.025176544404026
1757,0.023810100187701,0.022972278296947,0.00752338600028,0.780289664165339,0.781284213066101,0.080917138758605,1.084219225754395,1.087599039077759,0.065907804142859,0.092452629924781,0.090515352785587,0.026853486155505,3.329092582393753,3.249281764030457,0.544232014535207,0.935010011124582,0.935860872268677,0.012125505154064,0.807831189495845,0.807836681604385,0.087260334663866,30.88308744878031,30.18220710754395,6.138771523136819,0.027541525281556,0.026753188110888,0.007611986550404,0.212096411506671,0.210345782339573,0.044810829949976,-0.180267115126408,-0.179203756153584,0.045858197854081,0.787642991729875,0.786790609359741,0.093937970678271,0.133553634406199,0.13083378970623,0.03916909501126,0.187448128931324,0.183729186654091,0.055799256151221,0.449971939757748,0.4508106559515,0.022754347111318,0.564758265666814,0.565144032239914,0.021575594911038
1758,0.021532502658242,0.020693257451057,0.007453853610187,0.713702951280141,0.712381601333618,0.089225826032527,1.030077402729066,1.032192230224609,0.079343154686885,0.078603614651426,0.076231345534325,0.025326945506057,3.531000893211568,3.448745250701904,0.589860420009996,0.936099285914792,0.936687827110291,0.011347681317522,0.738497320848201,0.736614167690277,0.09543104401977,31.32068089533281,30.58949279785156,5.90649406159944,0.024794369520223,0.024070419371128,0.007122984409623,0.186762003184064,0.184227839112282,0.044463428816899,-0.216823521635846,-0.215613514184952,0.050913313268051,0.71285665847419,0.709186136722565,0.101219536959705,0.110880357096779,0.107391953468323,0.036560538389229,0.154771854441498,0.149984702467918,0.052261999620519,0.427350215260675,0.428677529096603,0.025225933267722,0.543052257351933,0.543450593948364,0.022678098022469
1759,0.024135237918467,0.023356425575912,0.007543947449749,0.686525042424548,0.686521023511887,0.092127638842815,0.993425177704885,0.996892720460892,0.085390630250358,0.095109134283188,0.09237689524889,0.028043229177927,2.846288488972881,2.794461727142334,0.449299076816521,0.918632445366998,0.918690651655197,0.012296053365571,0.717227925971963,0.716410160064697,0.098116271604782,24.16562426827805,23.59741306304932,3.957157159736905,0.030702883450054,0.030005958862603,0.007560765984342,0.213338444179168,0.210916191339493,0.047562095663929,-0.203182690443925,-0.200871057808399,0.060978749311067,0.681942555293809,0.680395781993866,0.106495090488247,0.135380147189056,0.131219118833542,0.041829331301553,0.187505244581425,0.181531243026257,0.059933907900381,0.424910226570546,0.426859930157661,0.031866138421715,0.549406277455778,0.550696462392807,0.027134244523798
