Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,_DVImean,_DVImedian,_DVIstdev,_EVImean,_EVImedian,_EVIstdev,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_RVImean,_RVImedian,_RVIstdev,_GVImean,_GVImedian,_GVIstdev,_GreenNDIm,_GreenND_1,_GreenNDIs,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_VARImean,_VARImedia,_VARIstdev,_GLImean,_GLImedian,_GLIstdev
1334,0.02607113634783,0.025870135053992,0.002768639848215,0.831376156901236,0.833210229873657,0.090525687943226,1.124911982797633,1.130965948104858,0.074045971527864,0.091232501203498,0.090400837361813,0.010856136612364,3.342093563245618,3.330286979675293,0.211245111067411,0.933023518088174,0.934316635131836,0.010647937241822,0.860873327106043,0.86251699924469,0.090428885865108,0.029497169997577,0.029403425753117,0.003335479596997,0.221425258338788,0.221201717853546,0.02402069434853,29.5638067070581,29.44911193847656,4.527875773431755,0.790320423430278,0.790926337242126,0.02571796074411,0.463686685395317,0.46496906876564,0.025332182938585,0.126762575873636,0.125683888792992,0.026627177286524,0.171801646029615,0.170303449034691,0.037366874902351,0.571140234204831,0.573476195335388,0.031721567635173,0.020557832269755,0.01991730555892,0.036747286307661
1335,0.025652375608359,0.025429305620492,0.002692882522351,0.812279608249664,0.812497287988663,0.084715672649027,1.109674092557119,1.11427503824234,0.069871578713747,0.086265809756258,0.085545420646667,0.009841134477346,3.436552375295888,3.434160947799683,0.207859021774578,0.932056553052819,0.933755099773407,0.00965998499073,0.841614735878032,0.841341346502304,0.084954572733801,0.029335127520658,0.029069327749312,0.003200092259993,0.212821461506512,0.211068838834763,0.022379809745875,28.99169767213904,29.19099807739258,3.981299360072564,0.800801388042,0.802062332630157,0.022618553912125,0.436811644405826,0.437427848577499,0.022664432277892,0.115165312767714,0.114199966192245,0.022248114878397,0.154888576197778,0.153593495488167,0.031023061773644,0.554187668655788,0.556411564350128,0.028906721412346,0.003416937767913,0.002826725831255,0.031562929480621
1336,0.028402385207582,0.028293689712882,0.003402949261636,0.874680709989109,0.879580795764923,0.088476861875929,1.160897899430402,1.168354511260986,0.068047661326442,0.090055965986435,0.09021633118391,0.01046809878228,3.484573913418382,3.475849151611328,0.192204922536017,0.933460538074381,0.934369921684265,0.007009404117103,0.905707769371126,0.910435914993286,0.090119790300282,0.031027058932747,0.030927900224924,0.003361719296128,0.2264746787016,0.227272853255272,0.024241990488435,29.37555406529818,29.47383117675781,3.058421295349462,0.813217081928591,0.814424872398376,0.022439144525793,0.438924413952669,0.441846758127213,0.028944303517193,0.107819962809943,0.107118412852287,0.021936739997771,0.145025397494393,0.144055530428886,0.030804230497158,0.55393498751425,0.557898163795471,0.03775656358782,-0.006208546872973,-0.006465590558946,0.03196971724361
1337,0.034048341715516,0.034190157428384,0.004932801221514,0.988685331740243,0.994150251150131,0.094937339345014,1.236043328932324,1.243235468864441,0.064394455433747,0.109786008663482,0.110278315842152,0.01494964134997,3.157074145085909,3.145599722862244,0.212394323562191,0.92969071704548,0.929566651582718,0.005670887260349,1.026075771122161,1.032285869121552,0.098436179569456,0.037390440363408,0.037480358034372,0.004716673505044,0.276180949078292,0.278001725673676,0.032719655525826,27.63763128375096,27.3956413269043,2.396214877540852,0.806482564800795,0.807122647762299,0.020291924839261,0.439173947221062,0.4420006275177,0.025711923044852,0.107770954790722,0.107776805758476,0.021015018923777,0.144947437718347,0.145056828856468,0.02939517076704,0.553155966567558,0.557357788085938,0.033342301187399,-0.006436857627072,-0.005374080967158,0.031050167495147
1338,0.031699597012738,0.031516931951046,0.00400836461721,0.914618891192519,0.919519901275635,0.087795980430641,1.187547960359117,1.193957686424255,0.065682132303941,0.099793817073755,0.099155802279711,0.012205963419131,3.276864413282146,3.282466769218445,0.202650506303258,0.92890075782071,0.9297876060009,0.007661221809411,0.949499122629995,0.953882306814194,0.089760308775565,0.034880230766114,0.03455825150013,0.004076455598218,0.249236285531003,0.249050557613373,0.026255337280128,27.43711980239205,27.48499393463135,2.894575680115217,0.815711592113394,0.817209422588348,0.024334586095309,0.463240065683805,0.463395804166794,0.020135421588281,0.11481966075638,0.113246433436871,0.024632741394914,0.156326660397065,0.15400741994381,0.034337526922424,0.584464593203734,0.585362434387207,0.024261919911902,0.007463961389019,0.005912610329688,0.033361520467768
1339,0.030034336952459,0.029891846701503,0.003204428542623,0.799569540703224,0.806844592094421,0.089633673992724,1.092281624765421,1.102438569068909,0.078670352538503,0.095524134991495,0.095723301172256,0.01196627285645,2.985630070096405,2.984226584434509,0.174110308125286,0.916943472820608,0.919477045536041,0.013915032731016,0.835331875614039,0.843387961387634,0.08927766794987,0.035762335350988,0.035282790660858,0.004171045567488,0.236926277689992,0.238699465990067,0.026289676950825,23.66719231742243,23.83764362335205,3.614711374332829,0.764419740456578,0.765465080738068,0.0261218606405,0.456360377766361,0.458497032523155,0.027220960708419,0.138314842619191,0.137073293328285,0.02844188442784,0.186554976777677,0.185152918100357,0.039910400714249,0.55864803426091,0.561992555856705,0.034011344686827,0.033281147493735,0.032937144860625,0.039432165975243
1340,0.033271192465753,0.033247977495193,0.004426733522058,0.923822746827052,0.928655028343201,0.090632368581815,1.191126109568361,1.198801755905151,0.066377008332899,0.104132159775376,0.103926450014114,0.013963922975412,3.080589226254791,3.074919939041138,0.192399136456213,0.925395638929248,0.925853908061981,0.006745244685748,0.960973524104404,0.965433478355408,0.093279933709304,0.037150777323493,0.037083826959133,0.004246340012772,0.264136899740268,0.265095114707947,0.02886155140993,26.02515628388631,25.97377967834473,2.422022368944818,0.799532806367634,0.801329076290131,0.025586237778794,0.470579981592351,0.472343593835831,0.023177747585404,0.121285507586108,0.120098650455475,0.026997902398516,0.165915677707673,0.164410218596458,0.037868302937819,0.596530630250265,0.599999010562897,0.02862986404933,0.01731787437328,0.016754034906626,0.036691078566558
1341,0.026667470923556,0.026400631293654,0.003058394924144,0.880084414914192,0.882436335086823,0.086106155541956,1.164889916343722,1.169412970542908,0.065491957344483,0.082783910961112,0.082644738256931,0.009393118163161,3.546719236717904,3.549327373504639,0.239220728914998,0.937444968982035,0.938713550567627,0.007911916950111,0.909260429904959,0.911344468593597,0.086844529248334,0.029176014540689,0.028643824160099,0.003308462381373,0.223176335651219,0.223247781395912,0.022603500078993,31.46332337513326,31.6336555480957,3.933390303190211,0.797069389980414,0.7986980676651,0.025117091982652,0.401916435432406,0.40472999215126,0.026617228618332,0.115578168085181,0.113687604665756,0.024359153519162,0.1522771455486,0.149681434035301,0.033065720043583,0.509891978861372,0.514180064201355,0.036485366548326,-0.002220975220819,-0.003851994639263,0.034785329060588
1342,0.029109415608733,0.02893762011081,0.004089675707729,0.892443813726655,0.895103275775909,0.084805160168206,1.166957310341836,1.172695636749268,0.064041285798149,0.088661308452927,0.088465068489313,0.012046470753872,3.279979977060877,3.27395486831665,0.209437162816444,0.930305675073461,0.930779904127121,0.00655015126715,0.925802745941305,0.928739011287689,0.087161318265794,0.033358932539115,0.033315863460302,0.003910431940628,0.242577335621666,0.243149697780609,0.027182058562528,27.94843687543032,27.89335250854492,2.699858515326429,0.789979783632207,0.791545987129211,0.026919345692487,0.449402216476497,0.452510118484497,0.030230340832525,0.120689715024885,0.119002595543861,0.026550667514052,0.162671655682626,0.160313129425049,0.037213412129172,0.557633101134823,0.562533736228943,0.038398030532663,0.010767168577039,0.009487995877862,0.037552066251415
1343,0.034289378782929,0.034275785088539,0.005085129935266,1.00027184492088,1.004643082618713,0.095596045723487,1.242229407790017,1.24788236618042,0.065277473999923,0.102970464460257,0.102889060974121,0.014494674500087,3.145984333010147,3.134022951126099,0.22259404738609,0.929530000930141,0.929594695568085,0.005852709990413,1.038181457168276,1.043232321739197,0.098984580686469,0.037909611791651,0.038000162690878,0.004727733130446,0.280077304647364,0.281501233577728,0.032307272956057,27.58044070857652,27.40693855285645,2.421507683340019,0.797637105722964,0.799274444580078,0.022437057039021,0.435066039060705,0.438182979822159,0.026513768819559,0.107521022076196,0.10661880671978,0.022546645452358,0.14424180946055,0.143136292695999,0.031399496002231,0.547282970579789,0.551870822906494,0.034446133034392,-0.007666985309816,-0.007513716816902,0.032717945018851
1344,0.033503390853491,0.033380625769496,0.004474015995646,0.961518686533389,0.964801430702209,0.085101322493461,1.219548185062243,1.225100755691528,0.059691464949324,0.101275204540878,0.101342927664518,0.012932130169061,3.138863707396593,3.130941390991211,0.187104220529272,0.9290131841609,0.929032951593399,0.005399173549257,0.998229998722996,1.001664340496063,0.087976531950022,0.03671131123482,0.036605695262551,0.004089579258425,0.269631243510727,0.269999086856842,0.027932036052884,27.33867527027942,27.18209838867188,2.175185262664033,0.786755583796175,0.78597217798233,0.028391044657611,0.41112650447444,0.413859128952026,0.028431858600519,0.115216246842456,0.115184880793095,0.027134686835322,0.152732955346345,0.152782633900642,0.037343975567056,0.521102712644124,0.525360763072968,0.038302573371036,-0.001311369405389,-0.00011595687829,0.039009199413049
1345,0.02597156117975,0.025739030912519,0.002923852356987,0.867920972351819,0.868509531021118,0.06297004659517,1.154423739121614,1.157189011573792,0.049181744392484,0.083453731194482,0.082826562225819,0.008571007078802,3.354243767359939,3.356983661651611,0.196487596743074,0.936858835426531,0.938046157360077,0.007718488165506,0.897068678529715,0.896952390670776,0.06348153665381,0.029147706137422,0.028805688023567,0.003299020005786,0.228929130267392,0.227521821856499,0.019669658588304,31.10764441226991,31.2820873260498,3.603359041844736,0.812011292249906,0.814127147197723,0.024332174818559,0.473594343478925,0.474748849868774,0.022802805527787,0.116970673772619,0.115034855902195,0.02468501774003,0.159772208960592,0.157024636864662,0.034678337087615,0.592289849569291,0.594448208808899,0.027068514137496,0.011364950677377,0.009374957531691,0.033637416109195
