Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value
1212,0.027351941183799,0.02676247805357,0.006628967744045,0.055769032538292,0.054609004408121,0.012562609833475,0.03520532619395,0.034715376794338,0.006475651454784,0.143780717046856,0.141934312880039,0.026869611300194,0.851392256428371,0.853493213653564,0.022098869396079,2.783474935118284,2.750043153762817,0.358925063812834,0.44121575654498,0.439903825521469,0.067768212276201
1301,0.020832238449485,0.020082036964595,0.004098518816465,0.040599794083801,0.039005199447274,0.008206910598161,0.023443544519888,0.022710899822414,0.004497692152924,0.108366004227221,0.105823185294867,0.016162945313973,0.905759751462539,0.906768500804901,0.012383445253156,4.324635843732976,4.330979108810425,0.412779105793369,0.471251949130238,0.468179315328598,0.037765437931206
1302,0.021324970456149,0.020351574756205,0.00443258259534,0.042781174081813,0.040048372000456,0.010772851367903,0.023250394441621,0.022062934935093,0.0049244934928,0.112931210367404,0.108559772372246,0.020690756445826,0.907780787454597,0.909900367259979,0.013005058998073,4.151808160728152,4.212283849716187,0.529362587861421,0.47741935501995,0.474419325590134,0.041472017180734
1303,0.024974482919562,0.023883706890047,0.00646134325197,0.0442234353962,0.042436346411705,0.010725124315231,0.02611932533473,0.025072344578803,0.005846670675489,0.11315959406571,0.110360022634268,0.020700445167275,0.896618108000427,0.897537022829056,0.013958644797093,4.223657744884354,4.214236259460449,0.456300181872118,0.475038045113587,0.472665354609489,0.053830827024694
1304,0.022898815987734,0.02223201841116,0.004843354187206,0.039232381732775,0.03799525462091,0.008439918864561,0.023254032653383,0.022629922255874,0.004398479552227,0.103693904232245,0.101903755217791,0.016503272674035,0.907541392820885,0.908425748348236,0.011050399656714,4.703580330136186,4.693301200866699,0.498431216078116,0.476670605586224,0.476957216858864,0.042179189634017
1305,0.023897810214923,0.023166567087173,0.005077833811457,0.043134247285605,0.042155895382166,0.008893426617044,0.02493427053928,0.024431809782982,0.004562335501461,0.112512797417448,0.111645899713039,0.017667828834926,0.903174618627896,0.903793156147003,0.01092148211939,4.336849471808322,4.305312156677246,0.425307712743024,0.487347016196274,0.488432645797729,0.046268396226684
1306,0.024878747021203,0.023568162694573,0.005606575624508,0.040036213965864,0.037844754755497,0.009324309689577,0.025367712756773,0.024310437962413,0.005117466125527,0.10281773871636,0.099877800792456,0.017800999065402,0.89659656653149,0.898441731929779,0.012934982650212,4.715586464343979,4.72673773765564,0.539919903284196,0.46165362620654,0.458307862281799,0.040714236827894
1307,0.025374535921178,0.024359414353967,0.005475144749895,0.044140300807446,0.042530748993158,0.009093746914915,0.026130984041963,0.025280427187681,0.005157658023224,0.11507021102058,0.112973928451538,0.017866001196199,0.897653446771804,0.898532271385193,0.012864604503784,4.167804863885485,4.165428161621094,0.41148297165431,0.48100810746021,0.479513555765152,0.041638791082892
1308,0.023917872881981,0.023023705929518,0.004881492817026,0.043888044387261,0.041923843324184,0.009708474280221,0.025424439181908,0.024652611464262,0.004720614663619,0.115037777033791,0.112773671746254,0.018439191193481,0.901179958698814,0.902226507663727,0.011724696842014,4.206596168261699,4.208779335021973,0.455136872394773,0.486347404795449,0.484502285718918,0.043252341586235
1309,0.025097207532045,0.024632707238197,0.005142658768221,0.045352816983419,0.04422053694725,0.0093080378866,0.026034294943065,0.02553217113018,0.004949194536052,0.116130998967505,0.114895634353161,0.017711047324238,0.898295873747771,0.898703455924988,0.012562298243156,4.123774455664589,4.101705074310303,0.414313830895493,0.482914755047273,0.482687920331955,0.043008195481111
1310,0.026053661722952,0.025317873805761,0.006324238404857,0.043617923380963,0.042235966771841,0.010156162934901,0.027384130970572,0.026611329987645,0.005893090205325,0.108444895796198,0.106734298169613,0.019460719922606,0.888379564275982,0.88906192779541,0.013714460926295,4.392745815049222,4.369823932647705,0.44960293096937,0.458941403054809,0.456987082958221,0.049368283058111
