Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev
777,0.040696319080724,0.038037337362766,0.012926916031771,0.099249594508152,0.092293668538332,0.031508868032422,0.026663826548324,0.025172518566251,0.007247272708031,0.151311903905801,0.146868638694286,0.031166330069947,0.375276865192793,0.374347105622292,0.039454355775559,1.857691015764567,1.848907709121704,0.348587994200396,0.868911447725267,0.871328860521317,0.023757184343968
778,0.038687141328045,0.035244025290012,0.012446349844309,0.100351817526537,0.092282809317112,0.031932629986825,0.028409333151379,0.026575887575746,0.007857333165604,0.149149871056298,0.143208369612694,0.032044282913112,0.344393631199004,0.341192722320557,0.041627644883525,1.674773057342542,1.655001521110535,0.340350551106929,0.849291946315073,0.851807236671448,0.026762149468288
779,0.037971619495148,0.035733837634325,0.010636329553976,0.103237752005529,0.098259132355452,0.027004536269525,0.027737979242497,0.026575950905681,0.006715155513049,0.160077591988517,0.155423581600189,0.029432690979951,0.383720900729863,0.381535395979881,0.040410373778412,1.733409490595299,1.710211336612701,0.308914838086974,0.86618445703258,0.867376834154129,0.0223338433951
780,0.033446483148045,0.032394584268332,0.008198853726658,0.099262297387198,0.09636727720499,0.023144746302216,0.025069979305975,0.024203762412071,0.005810743342254,0.165819105579718,0.163037359714508,0.028163787114989,0.41058972116927,0.410528123378754,0.03991955788805,1.776098230543474,1.756385922431946,0.26932231306219,0.885927693517199,0.887226104736328,0.017673477076108
781,0.037475426387589,0.034343097358942,0.012575823747219,0.098882964997721,0.090218082070351,0.033425905219496,0.027489006413294,0.025693945586681,0.008035445961172,0.158625693666557,0.150537706911564,0.036403832743147,0.377401611446459,0.372890129685402,0.044582742406421,1.736389005701988,1.735251009464264,0.350768284108223,0.866206283597007,0.868812441825867,0.02486175833794
782,0.037929369798742,0.035530002787709,0.011766947633114,0.104933962336229,0.097121112048626,0.032692160921345,0.030249288882014,0.028585379011929,0.007950241882328,0.178056623871252,0.170447438955307,0.039281607137596,0.389229934588189,0.385732740163803,0.047180405131628,1.485338160956673,1.4859738945961,0.295593913335085,0.857476024019126,0.859319418668747,0.022829868690089
783,0.03509102038613,0.033158507198095,0.010439867722456,0.099941547088424,0.093404956161976,0.029367969419249,0.024679452301859,0.023373762145638,0.006734320146292,0.185560842779295,0.178781390190125,0.037549768852334,0.430285405212114,0.426878452301025,0.042839693309049,1.574566144633893,1.575010776519775,0.305276751881462,0.892811247176001,0.894595324993134,0.0200852606565
784,0.036663991486304,0.034692764282227,0.010680696448312,0.098342663682015,0.092698156833649,0.028163259940243,0.026807629705678,0.025853205472231,0.006603651410846,0.188675358759225,0.183566644787788,0.036920032460068,0.428745428632935,0.428533583879471,0.044097100314127,1.532615882082483,1.523394584655762,0.295197674095735,0.883371266517418,0.88421231508255,0.019496308210647
785,0.038646391893557,0.035754764452577,0.012500806682395,0.10021383039839,0.092917565256357,0.030671614388574,0.028811670708228,0.027256408706307,0.007728640197247,0.195512873172434,0.188861347734928,0.038955152482676,0.436436292202491,0.434826612472534,0.043887234590061,1.493481539746892,1.500131011009216,0.280930999008118,0.877500415947218,0.880114257335663,0.022485494218933
786,0.035239926104108,0.033053018152714,0.00972837035697,0.100906182512024,0.095087110996246,0.026168496786365,0.025635896105362,0.024393817409873,0.006124678527318,0.205160018881187,0.199633061885834,0.035926444200086,0.459160290253351,0.457533925771713,0.042382190088181,1.451709730743192,1.454421162605286,0.247940246127884,0.895125103653164,0.897161960601807,0.017258326097531
