Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_DVImean,_DVImedian,_DVIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,_GVImean,_GVImedian,_GVIstdev,_RVImean,_RVImedian,_RVIstdev,_VARImean,_VARImedia,_VARIstdev
474,0.013895212585573,0.013570352923125,0.00370584985028,0.043039445486668,0.041944041848183,0.011293398047724,0.019411908923396,0.018876910209656,0.004529010365893,0.125400647354578,0.124357540160418,0.024880882882497,0.411451356320915,0.413212299346924,0.054434197983994,0.910505119052876,0.912179827690125,0.013098511431884,2.755378653396325,2.744252681732178,0.351118556065588,0.392039447185026,0.394098743796349,0.051038095421429,0.052771769463548,0.051538640633225,0.014789780232063,0.06863454244208,0.066982474178076,0.02026895652092,0.439668382813473,0.440632909536362,0.024731345307742,0.374392477144678,0.377732798457146,0.035838081933549,0.813159919302746,0.815030813217163,0.0272989999543,21.81247547496275,21.77381038665771,3.235313435982829,0.481385937970446,0.485558480024338,0.047541869704219
475,0.01417915723338,0.013977208640426,0.003479759793477,0.042985632219962,0.042265573516488,0.010078744914083,0.019750852336605,0.019648377783597,0.004271967682848,0.133074582582934,0.131957098841667,0.024213201704169,0.447370489859988,0.447145968675613,0.05234859687258,0.916047489909537,0.916375994682312,0.011437363567781,2.824980770236341,2.790799736976624,0.348145174819584,0.427619637278742,0.427442327141762,0.048991408003552,0.052041254822578,0.05089464969933,0.012814568987588,0.067375693819661,0.065719060599804,0.017367453195028,0.433009150996991,0.433060541749001,0.021373085890228,0.368221074559771,0.36880399286747,0.028682848490278,0.826583859310984,0.826894998550415,0.023343697285725,23.27845522580226,22.91658020019531,3.405479506237493,0.475487215248919,0.47678829729557,0.03788539273902
401,0.030027044398948,0.028373273089528,0.008391720530953,0.068322689820589,0.067237846553326,0.013691640011304,0.042177740820417,0.038624338805676,0.015674493615018,0.181453410989898,0.180089741945267,0.02876005743915,0.417236790192004,0.415415167808533,0.060332598452919,0.813661797131704,0.83106940984726,0.073070142794065,1.708471885415604,1.67668604850769,0.265730025017825,0.375059049427734,0.375768333673477,0.065736923057519,0.06444059443585,0.064078904688358,0.015257965737084,0.073714447077036,0.076262705028057,0.026925448948714,0.320220313683672,0.334337264299393,0.080703282804722,0.254365494918437,0.271298348903656,0.103516110290933,0.717184026781502,0.722472548484802,0.050070850473206,11.28876218428057,10.83918285369873,4.353885778434384,0.347189723131871,0.370536029338837,0.138812005253436
502,0.024943488746569,0.02468840777874,0.008112997580402,0.059691067122533,0.060362190008163,0.01809357511514,0.040648746040994,0.038978012278676,0.014889509129147,0.151216043628767,0.153201520442963,0.04040296464194,0.368612042403814,0.377038851380348,0.086645426574726,0.798282307703572,0.820772051811218,0.073070606648414,2.049710388299093,2.025612473487854,0.496786860561919,0.327963296297833,0.339992895722389,0.084130915176742,0.053789899448152,0.053692732006311,0.020552789127127,0.056572722133682,0.058042600750923,0.030152498569845,0.292901704998605,0.309778943657875,0.070073394599147,0.195362214305566,0.2161510810256,0.087399088263797,0.721782826799825,0.732831805944443,0.056734816474978,9.952424577500926,10.15897512435913,3.080967862868825,0.260178442539636,0.286283910274506,0.116536135349445
503,0.023478591665027,0.022439857013524,0.008110758867496,0.05853581516938,0.059422701597214,0.017317098138061,0.035672060075126,0.03173110820353,0.015147939718794,0.151733902392415,0.155374653637409,0.03981656891089,0.393044556767856,0.41689433157444,0.094279031046689,0.826733048870621,0.862344145774841,0.084319069432279,2.165952957239017,2.129561066627502,0.507495854049179,0.357372496774547,0.388062193989754,0.096044075631671,0.057920978617075,0.059922253713012,0.022504766298074,0.066515909687813,0.072906840592623,0.035765830796542,0.334230018918025,0.374303564429283,0.095516611991838,0.253516485496264,0.300078198313713,0.116784104874133,0.739163888595909,0.755440473556519,0.059787523055751,12.58054277755649,13.52898788452148,4.541570520986229,0.335640037070637,0.397849857807159,0.152121070473907
504,0.022172411257825,0.021400939673185,0.007459224493053,0.051448342540315,0.051521144807339,0.015845685877023,0.032183899144607,0.028127759695053,0.014837980034705,0.135327319487559,0.137287646532059,0.035738243124459,0.384447574705312,0.402098476886749,0.090798806402022,0.839808647056466,0.87430214881897,0.083631258414927,2.507603585884757,2.565839290618896,0.6183479775719,0.352263675633461,0.374415874481201,0.092780590967042,0.048540374655506,0.048519112169743,0.018295250268325,0.054931258412185,0.057629469782114,0.029101442328152,0.316407576436352,0.342329442501068,0.082194292132911,0.246309893255241,0.284327894449234,0.108288818870114,0.76184232908408,0.783212244510651,0.063799242178622,13.88723030511951,14.91117477416992,4.99247617922931,0.336553074778511,0.388994514942169,0.146893975867483
505,0.020975379967928,0.019695438444614,0.00792722353574,0.051587055110532,0.051867239177227,0.017153866676099,0.032019966216229,0.027835151180625,0.015896079171744,0.136339684814544,0.139632649719715,0.040858241486424,0.387431583984272,0.412030532956123,0.098947005320908,0.841298449629219,0.878984212875366,0.088889219889043,2.551194536422498,2.529924750328064,0.67188872425233,0.355411617746759,0.384889841079712,0.100297945909946,0.050178764013752,0.051272325217724,0.021034366203394,0.056937866433675,0.061483109369874,0.033332219048092,0.328682090956128,0.364357322454453,0.092992487163754,0.249564069045434,0.291923522949219,0.114082493920538,0.763707722014725,0.786121934652328,0.064719407163936,14.11217679898383,15.52677011489868,4.841573086971232,0.332777601666259,0.388486266136169,0.149951332299155
506,0.021722875216945,0.020069705322385,0.008370107303668,0.050922215914347,0.05103537067771,0.016595454669967,0.032031066779519,0.025934575125575,0.017436843842528,0.133182484260205,0.137784123420715,0.037337885139096,0.39978120043182,0.430368721485138,0.105064057832092,0.842183859659408,0.890223562717438,0.10046149846248,2.765146918548096,2.737343311309814,0.758337169771351,0.367750133717972,0.406811982393265,0.109588150138986,0.048090489856768,0.050465829670429,0.018686065640187,0.054169212247905,0.062106788158417,0.031307765721142,0.322634863729122,0.369088411331177,0.101748583875148,0.253225017582742,0.3158999979496,0.129802277973356,0.769461423540056,0.799003958702087,0.07343141561051,15.36797905422962,17.21884346008301,6.223496018460862,0.343123390952332,0.427139610052109,0.173327989475712
507,0.020393783989578,0.018391083925962,0.00761351740304,0.050806128689068,0.049271926283836,0.015946030368791,0.030585667732687,0.024448554962873,0.016788236173807,0.137721347531616,0.138941079378128,0.035948063570516,0.417368146890885,0.440262675285339,0.097779931905433,0.854805908923229,0.90026444196701,0.094668535679461,2.700491981981628,2.802748441696167,0.667229994208707,0.386782478944249,0.417100042104721,0.103722118717766,0.050632805678785,0.051312487572432,0.019258226960839,0.058618999588851,0.063383556902409,0.032226080240413,0.346203539474673,0.385658532381058,0.097794245598606,0.27452176510363,0.325566321611404,0.125757361310225,0.778087984743413,0.808976531028748,0.071545453857399,16.7045725812991,19.05303192138672,6.503113007387712,0.366501663679401,0.435381442308426,0.166576375649548
508,0.020898350925549,0.019213580526412,0.008428686195585,0.053501308239233,0.054238030686975,0.016995529342075,0.033755797354446,0.027970836497843,0.017479960934977,0.139419245665489,0.142371885478497,0.03816917617741,0.391850174468265,0.411044374108315,0.09645566137651,0.834381061056292,0.880117326974869,0.098027413203545,2.503644380194834,2.439580798149109,0.640129365562203,0.358094377282364,0.383899211883545,0.100370320956213,0.052348468184095,0.052770528942347,0.021949427646278,0.058591660119204,0.063983004540205,0.03656778846764,0.338430093203944,0.384264498949051,0.109789712099035,0.250302031972724,0.304683014750481,0.132792949654837,0.757553911352732,0.781129121780396,0.067941708723205,14.15626639564593,15.68297481536865,5.586451733953795,0.326282540664175,0.395989969372749,0.171091000772917
