Plot_ID,Blue_180620,Green_180620,Red_180620,RedEdge_180620,NIR_180620,GrainYield,Name,CodeName,Heading_Date,Maturity_Date,Days2Heading,Days2Maturity,Blue_230620,Green_230620,Red_230620,RedEdge_230620,NIR_230620,Blue_240620,Green_240620,Red_240620,RedEdge_240620,NIR_240620,Blue_250620,Green_250620,Red_250620,RedEdge_250620,NIR_250620,Blue_290620,Green_290620,Red_290620,RedEdge_290620,NIR_290620,Blue_010720,Green_010720,Red_010720,RedEdge_010720,NIR_010720,Blue_070720,Green_070720,Red_070720,RedEdge_070720,NIR_070720,Blue_130720,Green_130720,Red_130720,RedEdge_130720,NIR_130720,Blue_200720,Green_200720,Red_200720,RedEdge_200720,NIR_200720,Blue_220720,Green_220720,Red_220720,RedEdge_220720,NIR_220720,Blue_270720,Green_270720,Red_270720,RedEdge_270720,NIR_270720,Blue_300720,Green_300720,Red_300720,RedEdge_300720,NIR_300720,Blue_040820,Green_040820,Red_040820,RedEdge_040820,NIR_040820,Blue_120820,Green_120820,Red_120820,RedEdge_120820,NIR_120820
1606,0.017973132431507,0.040336601436138,0.020676301792264002,0.096491016447544,0.37979206442832897,665.0406504,Eleven,SW11011,2020-06-19,2020-08-11,60,113,0.022864807397127002,0.0657729357481,0.025447476655245,0.133647717535496,0.6321452260017401,0.022064425051212002,0.046219401061535,0.023426378145813997,0.09904186427593199,0.452211916446686,0.030067231506108995,0.05966447293758401,0.035723451524973,0.105691879987717,0.437636807560921,0.0027808514423670002,0.0042886743322009995,0.0022581426892430002,0.010546852834523002,0.04181651771068601,0.026353689841926004,0.044709516689181,0.026912436820567005,0.11300021782517401,0.45711955428123496,0.023855546489358,0.048098027706146,0.03495565056800799,0.08978967368602801,0.22007268667221103,0.014880645088851003,0.03534628637135,0.019293259829283,0.09303325414657598,0.33888188004493697,0.028982202522457,0.073506835848093,0.048550067469478,0.156625643372536,0.47139635682106,0.020247859880327998,0.055653776973485995,0.03644095733761799,0.14215794205665602,0.39368936419487,0.030154787003994,0.079222179949284,0.06470156461000401,0.17826682329177898,0.362691462039948,0.037563312798738,0.083058096468449,0.090282324701548,0.208648644387722,0.38072942197322795,0.032903809100389,0.080704584717751,0.117231197655201,0.18472464382648499,0.32019847631454496,0.045617332682014004,0.06913830712437599,0.141870960593224,0.169340275228024,0.28544303774833696
1607,0.015883992426097,0.034261837601662,0.018034890294075002,0.08405934274196601,0.35705706477165206,704.0650407,Arabella,CHD132/05,2020-06-19,2020-08-14,60,116,0.028714398853481003,0.076945424079895,0.032398449257016,0.134863272309303,0.618297904729843,0.023295970633625998,0.047763112932444,0.024143209680915,0.100449785590172,0.45344185829162603,0.031132450327277003,0.06034662202000599,0.039363913238049,0.102324441075325,0.4071298539638521,0.0027852754574269997,0.0041926722042259995,0.002266304101795,0.010224341414869,0.041485913097858,0.024783924221992,0.04165162704885,0.025595000945032,0.10497676208615302,0.43903169035911604,0.023794917389750002,0.047610487788915995,0.037496661767364,0.086067631840706,0.20020520687103302,0.01480164937675,0.033351462334394,0.019245341420174,0.087281621992588,0.333803653717041,0.024526204913854998,0.060287550091743,0.039780944585800004,0.13312292098999,0.43349593877792403,0.021378680132329,0.05528661608696,0.037906389683484996,0.13924840837717098,0.400526374578476,0.035692637786268994,0.09617113322019599,0.078086890280247,0.209291517734528,0.38361926376819605,0.031188691034912997,0.065132968127728,0.07287513092160201,0.167265489697456,0.346550703048706,0.026772583834827002,0.062485357746482,0.08585708215832699,0.14950135350227403,0.290233343839645,0.038022197782993,0.060891170054674,0.123238034546375,0.15279030799865698,0.26322540640831
1608,0.016302824951708,0.033188814297318,0.017731424421072,0.08294160291552499,0.380196809768677,695.9349593,Alarm,GN11542,2020-06-20,2020-08-13,61,115,0.029198693111538998,0.075272150337696,0.032621411606668996,0.134410575032234,0.619146466255188,0.022679386660457,0.04566452279686901,0.022967820987105002,0.09980568289756801,0.47730293869972207,0.030034055933356,0.058159980922937005,0.037879470735788,0.10084183514118199,0.415889024734497,0.0026093340711670003,0.003841744503006,0.00205309689045,0.009577572811395001,0.041550504043698,0.023016594350337996,0.037951473146677,0.023011561483145003,0.09893001988530198,0.443159148097038,0.023463361896573998,0.04803423024713999,0.034632643684745,0.09268434718251199,0.22847293317318,0.013151358347386,0.030023759230971,0.016622139140964,0.08147117123007801,0.33363947272300704,0.022808291018009,0.05541078373789799,0.036433018743992004,0.124323450028896,0.425518006086349,0.018952184356749,0.04904169775545599,0.03233509324491,0.12810592353344,0.39232262969017,0.032669398933649,0.07992437109351201,0.06707127019763,0.171204827725887,0.34020216763019606,0.025150388479232996,0.053825680166483,0.056429190561175,0.146321296691895,0.32216180860996196,0.023430501110852,0.056518672034144,0.078017868101597,0.14140606671571698,0.285046935081482,0.032057786360383,0.054109724238515004,0.11136284470558198,0.143702648580074,0.256172582507133
1609,0.017934788018465,0.035210091620683996,0.020776435732841,0.084525600075722,0.34369477629661604,653.6585366,Demonstrant,NK01568 ,2020-06-20,2020-08-11,61,113,0.026993070729077,0.069973342120647,0.029179519042373,0.122190270572901,0.6545132696628571,0.022383519448339998,0.042899092659353995,0.023704873397946,0.09095419570803599,0.4180965274572371,0.032361403107642996,0.060117594897747005,0.041614886373281,0.09070202708244302,0.379777103662491,0.002891527721658,0.004056624136865,0.002275713020936,0.009727844968438,0.040018057450652005,0.025057897903025,0.03853695653379,0.025013166479766,0.097210332751274,0.42082227766513797,0.021774914115667,0.045733716338873,0.032137230038643,0.09000399708747901,0.22330148518085502,0.01429377682507,0.029806643724442004,0.01654795743525,0.07925410568714099,0.329909384250641,0.025061679072677995,0.057993462309240996,0.035887604579329005,0.130443207919598,0.45939919352531394,0.020524685271084,0.049067316576838,0.031020393595098998,0.126356668770313,0.40794466435909293,0.02825359813869,0.073254257440567,0.059679977595806004,0.16335269808769198,0.32706576585769703,0.027789272367953997,0.06073727458715401,0.057827502489089994,0.160990625619888,0.358850687742233,0.027040125802159,0.067153967916965,0.083456143736839,0.161549538373947,0.31864967942237893,0.034513598307967006,0.056910587474704004,0.10418364405632001,0.14772564172744798,0.265808045864105
1610,0.015753126703203002,0.033517006784678,0.017411148175597,0.08261164650321,0.35657088458538105,678.0487805,Krabat,GN03509,2020-06-20,2020-08-10,61,112,0.028746137395501,0.07073308527469599,0.032025638967752006,0.122933689504862,0.559799671173096,0.021315888501704,0.04373445548117201,0.022530784830451,0.094342570751905,0.43849906325340293,0.028728911653160997,0.055377710610627996,0.036387026309967006,0.09377531707286801,0.371593028306961,0.002570018870756,0.003981120185927,0.002088126610033,0.009903118479997,0.040188482031226,0.022854359820484997,0.03905001655221,0.023666847497225,0.10046863555908199,0.42237800359726,0.023117414675652998,0.045935038477182,0.033778360113502,0.087913878262043,0.21971020102500896,0.013552217744291,0.03145694360137,0.017133703455329,0.085283391177654,0.33569806814193703,0.023436928167939,0.057425379753113,0.034462653100491,0.129799738526344,0.434334993362427,0.019828706979752,0.052601769566536,0.033696558326482995,0.135984480381012,0.40003666281700107,0.031335359439254,0.07776703312993,0.058748830109835,0.170315906405449,0.35601127147674605,0.026330750435591,0.058176983147860004,0.06532476842403401,0.15600275993347198,0.32692614197731,0.024457732215524,0.057366922497749,0.079396635293961,0.140356600284576,0.280661016702652,0.035000279545784,0.055927857756615004,0.111736655235291,0.140827193856239,0.246736273169518
1611,0.01659413985908,0.035299845039845,0.018201902508736,0.08680679649114599,0.352074682712555,567.4796748,Reno,,2020-06-19,2020-08-05,60,107,0.025155058130622004,0.066049922257662,0.028306833468378,0.12304844707250599,0.594470888376236,0.021925202570856003,0.044918671250343,0.022558043710887,0.097801644355059,0.45861449837684604,0.025703240185976,0.05284121632576,0.031861659139395,0.095063544809818,0.382421284914017,0.002648329595104,0.003946597920731,0.0020846648840229997,0.009869167115538998,0.041785111650825,0.023589371703565,0.038565579801798,0.023499638773501,0.099730085581541,0.43647982180118605,0.022663464769721,0.048158757388592,0.032616103067994,0.09621990472078301,0.244398206472397,0.014033485203981,0.030561258085072002,0.017144332639873004,0.083391048014164,0.34423246979713396,0.022343454882503,0.053913969546556,0.03310411423444701,0.12079966068267801,0.402479976415634,0.019342341460288,0.04845636151731,0.030598377808927997,0.125865958631039,0.39693516492843606,0.027488213032484,0.06977069005370098,0.05615897476673099,0.158890970051289,0.32800905406475106,0.028803132474422004,0.061826217919588,0.065824188292027,0.16111421585083,0.344166070222855,0.028302662074566005,0.066471599042416,0.09032052010297802,0.15632358193397503,0.302825689315796,0.035018324851989996,0.05496671795845,0.10742976516485199,0.13911618292331698,0.243016362190247
1612,0.012579065747558998,0.031023593619466,0.014117861166596,0.08219701796770099,0.35668325424194297,578.8617886,Polkka,,2020-06-21,2020-08-04,62,106,0.025369879789650003,0.066803377121687,0.027254295535386,0.135969460010529,0.5985289216041559,0.018905602395535,0.045122392475605004,0.020211298018694,0.102148242294788,0.48175099492073103,0.026087328791617997,0.055552698671818,0.035020250827074,0.102335698902607,0.34718659520149203,0.0022451243130489997,0.003973356448114001,0.0018617464229460003,0.010401485022157,0.044741613790392994,0.020344669930637,0.039421720430255,0.021410822868347,0.107279885560274,0.472925662994385,0.023599967360497,0.049334825947880995,0.033528611063957,0.09909238666296001,0.25056821107864397,0.012218899093568,0.030851061455905,0.015763200819491997,0.08823876827955199,0.36407083272934004,0.020866031758487,0.052842698991299,0.03220394812524299,0.116429470479488,0.329774677753448,0.016556483693421,0.04754671826958701,0.029047549702226998,0.134573109447956,0.43307693302631395,0.029375771060586003,0.072226546704769,0.054454814642668006,0.16336415708065,0.34801650047302196,0.021760543808341,0.052608115598559005,0.054633704945445,0.15430545806884802,0.35986733436584495,0.019016984850168,0.050942614674567996,0.07013093680143401,0.14018355309963199,0.30112323164939897,0.021395419724285998,0.039337126538157005,0.084345582872629,0.12266865000128699,0.242447435855865
1701,0.016800049692392,0.039508365094662004,0.021243903785944,0.095618974417448,0.33925187587738,468.2926829,Mirakel,GN06600,2020-06-20,2020-08-06,61,108,0.027971415780485002,0.08522491902113,0.033542346209288,0.144839644432068,0.587714374065399,0.023110596463084,0.050282850861549,0.025398844853044,0.106197640299797,0.39451044797897294,0.02465858310461,0.053010530769825,0.028840875253081,0.11196708679199198,0.3657372891902921,0.0028574245516209996,0.004833970218897,0.002446752274409,0.011627219617366997,0.037798911333084,0.027316467836499,0.051275923848152,0.030631773173809,0.126072257757187,0.4161409735679629,0.026652061380446,0.052217775955796,0.044073365628719004,0.089341036975384,0.19020460546016701,0.017945468425751,0.046149715781212,0.028698005713522,0.113624971359968,0.312828093767166,0.032376796007156004,0.08611309900879902,0.062544487416744,0.17844891548156697,0.42545874416828205,0.024783190339804004,0.064981341362,0.052196463569999005,0.15243703126907301,0.33044539391994504,0.023741329088807002,0.055923484265804,0.06476087123155601,0.132262989878654,0.242420375347137,0.03247582539916,0.061574209481478,0.079919390380383,0.152029857039452,0.2755509614944461,0.028557552956045,0.062032885849476,0.092099539935589,0.137446135282516,0.247837156057358,0.031157234683633,0.048850085586309,0.09800828248262401,0.12121448665857303,0.222166463732719
1702,0.015732390806079,0.036867454648018,0.019267914816737,0.090256623923779,0.320536375045776,437.398374,Demonstrant,NK01568 ,2020-06-21,2020-08-08,62,110,0.029108475893736004,0.080163776874542,0.034729722887278,0.13950693607330303,0.52765154838562,0.024138584733009,0.052400946617126,0.027401033788918998,0.10998038947582198,0.396161824464798,0.027494790032506,0.05731794424355,0.033001130446792,0.116311870515347,0.37989541888237,0.002890167757869,0.004783507902175,0.002539194189012,0.011459192726761002,0.036841573193669,0.027787132188677996,0.049646701663733,0.031648006290197005,0.12175399065017699,0.396443545818329,0.027430748566985,0.052077919244766,0.043829154223204006,0.088413402438164,0.190208926796913,0.017887383699417,0.043700702488422005,0.027007142081857,0.10900532454252199,0.30259695649146995,0.033307690173388,0.080099646002054,0.061801925301552006,0.168095737695694,0.39834658801555606,0.025448985397816003,0.06486905366182301,0.053621523082256,0.154769390821457,0.32502725720405606,0.031301844865084,0.07469977438449901,0.07214432954788201,0.159103125333786,0.275053262710571,0.03467071056366,0.06441395357251199,0.084713947027922,0.160864293575287,0.275350987911224,0.032187050208448996,0.06697610765695598,0.10268385708332099,0.14671282470226302,0.252766594290733,0.033238288015127,0.051708137616515,0.104571763426065,0.12773582339286801,0.22383461147546801
1703,0.015222433954476998,0.032917711883782994,0.018388077616692002,0.081874944269657,0.29143977165222196,487.804878,Alarm,GN11542,2020-06-20,2020-08-09,61,111,0.028374189510941998,0.07829719036817599,0.035248667001724,0.12797337025404,0.527619957923889,0.02358634211123,0.048452001065016,0.027299289591609998,0.100772775709629,0.369754359126091,0.028449213132262,0.057530103251338,0.034554796293377994,0.101796474307775,0.36176835000515,0.0029210874345149997,0.004588851239532001,0.002558089327067,0.010900879278779,0.035704772919416,0.027363536879419996,0.046841837465763,0.030924633145332,0.11517772078514099,0.387777209281921,0.028609467670321,0.051926769316196,0.044465806335210994,0.08539438247680702,0.18043999373912803,0.017070146277547,0.039404317736626,0.023761044256389002,0.100604437291622,0.29914771020412395,0.031700262799859,0.076383609324694,0.052736315876245006,0.165002696216106,0.416362136602402,0.023899892345071,0.061558356508612994,0.043800259009004,0.14963822811842,0.33631758391857103,0.032878089696169,0.07509381324052801,0.07497476041317,0.16085089743137398,0.27076783776283303,0.033781452104448995,0.06988140195608099,0.077209383249283,0.171228967607021,0.29704743623733504,0.031666025519371,0.070772998034954,0.09633544832468,0.153834834694862,0.262754887342453,0.035151608288288,0.055714961141347996,0.10879807919263801,0.137430444359779,0.23128697276115398
