Plot_ID,Blue_060619,Green_060619,Red_060619,RedEdge_060619,NIR_060619,GrainYield,Name,Pedigree,Blue_110619,Green_110619,Red_110619,RedEdge_110619,NIR_110619,Blue_280619,Green_280619,Red_280619,RedEdge_280619,NIR_280619,Blue_020719,Green_020719,Red_020719,RedEdge_020719,NIR_020719,Blue_050719,Green_050719,Red_050719,RedEdge_050719,NIR_050719,Blue_110719,Green_110719,Red_110719,RedEdge_110719,NIR_110719,Blue_150719,Green_150719,Red_150719,RedEdge_150719,NIR_150719,Blue_250719,Green_250719,Red_250719,RedEdge_250719,NIR_250719,Blue_050819,Green_050819,Red_050819,RedEdge_050819,NIR_050819,Blue_070819,Green_070819,Red_070819,RedEdge_070819,NIR_070819,Blue_150819,Green_150819,Red_150819,RedEdge_150819,NIR_150819
111,0.05948054790496799,0.12552303075790402,0.125566087663174,0.18118775635957698,0.40347127616405504,566.8790891840607,GN15549,SW45126/GN03529,0.06546276807785,0.135737583041191,0.15860390663147,0.224538013339043,0.43164342641830394,0.024003794416784997,0.086051411926746,0.029687443748116,0.201827168464661,0.7434073984622959,0.022057964466512002,0.061427149921656,0.027889990247786,0.155706733465195,,0.013601371087133999,0.038727462291717994,0.014923900365828998,0.11348289996385601,0.357969641685486,,,,,,0.031131229363382,0.10279668495059001,0.044624289497733005,0.22348515689373002,0.8192598223686222,0.022227050736547002,0.059676114469767,0.032712297514081,0.156513176858425,0.394961357116699,0.037199689075351,0.089632038027048,0.098285041749477,0.19714358448982197,0.33261576294899,0.024257751181722,0.022187484428287003,0.035174168646336,0.135381877422333,0.251744478940964,0.027989471331238996,0.05348538048565401,0.090793270617723,0.11895714327692998,0.19323306530714002
112,0.062995638698339,0.12473883479833599,0.126766353845596,0.17360540479421602,0.378879770636559,552.5228083491461,GN11542,Avle//NK97537/NK98535,0.079796612262726,0.15458792448043804,0.16879829019308099,0.21720436215400699,0.40466040372848494,0.023437559604644997,0.09198133647441901,0.029924131929874,0.20725235342979398,0.7105859518051151,0.023116790689528,0.07172755524516099,0.02965919021517,0.17778289318084697,,0.013266407884657,0.040412496775389,0.014821834862232002,0.117643214762211,0.34980103373527505,,,,,,0.028313975781202004,0.100531712174416,0.042674168944359006,0.22050094604492199,0.782792508602142,0.022363164462148998,0.059346046298742,0.034883059561252996,0.155117310583591,0.38637657463550606,0.038570215925574,0.08868305757641802,0.092449977993965,0.19413331151008603,0.340368017554283,0.024279613979161,0.023086386732757,0.039755493402481,0.14040175080299402,0.25021992623806,0.028547084890306,0.055525898933411,0.09800124540925,0.12440854310989401,0.19702922552823998
113,0.064506471157074,0.13128431141376498,0.135631069540977,0.18887649476528198,0.3999433219432829,577.7433017077799,GN17624,QUARNA/GN03531//Bajass-5,0.071819175034761,0.146181784570217,0.15534466505050698,0.213524162769318,0.410247877240181,0.025852211751043998,0.10186622664332401,0.031466403976082996,0.23150958120822898,0.813264191150665,0.024602413177490002,0.07328203320503199,0.029320608824492,0.182942375540733,,0.014385716058314001,0.04391805827617601,0.015571941621601998,0.126514822244644,0.388910263776779,,,,,,0.031533364206553,0.105478554964066,0.046304527670145,0.228607401251793,0.8561241030693051,0.022492036223412004,0.060352358967066,0.033884409815073,0.15601101517677302,0.38602152466774003,0.039428193122149,0.09400143474340401,0.09635102748870801,0.209998086094856,0.35474100708961503,0.025337180122732998,0.023741245269775,0.036285776644945,0.14533680677413902,0.267932832241058,0.028937108814716,0.055302336812019,0.09863555431366,0.125038668513298,0.195942997932434
114,0.06311722099781,0.126055173575878,0.128684297204018,0.17664139717817298,0.38534380495548204,606.4558633776091,GN14512,GN03531/SW44431,0.07547333836555499,0.15321703255176503,0.16132020950317402,0.221691489219666,0.41245669126510603,0.023523370735347,0.088823173195124,0.028801032342017006,0.20502806454896902,0.750446230173111,0.024301923811436,0.067145824432373,0.029129566624761,0.16757643222808802,,0.014164137654006002,0.037798196077347,0.014882000163198,0.109387926757336,0.361642777919769,,,,,,0.029248738661407998,0.09332511574029902,0.040819257497787004,0.20477183163166002,0.8145263791084291,0.020576113834977,0.05521722137928,0.030588648281991003,0.145704634487629,0.372590079903603,0.034222070127726004,0.085494786500931,0.09048061817884401,0.19122397899627697,0.31993022561073303,0.026426541619003,0.024534914642572004,0.037835132330656,0.149215079843998,0.265968009829521,0.028552696108818,0.054584650322795,0.09524257481098199,0.12390341982245401,0.19520881026983303
115,0.062132123857737,0.12661164999008198,0.12834578752517697,0.18064842373132697,0.38669300079345703,546.0560151802657,Demonstrant,T1005/NK93512,0.074184253811836,0.148553431034088,0.16146799921989402,0.22061465680599202,0.41421286761760706,0.02376264333725,0.093203466385603,0.029616340063512,0.21013478934764898,0.728197991847992,0.024552035145462003,0.071356311440468,0.029133393429220004,0.174199946224689,,0.014776182826608,0.04381664097309101,0.016392699442804,0.12428006529808,0.36232230067253096,,,,,,0.02955031953752,0.102166414260864,0.043874297291040004,0.22221912443637803,0.7904393076896671,0.020609607920051003,0.05738743767142299,0.03242826834321,0.151661843061447,0.37829026579856895,0.038117725402117004,0.095049049705267,0.10277535393834102,0.217200867831707,0.349542930722237,0.020896729081869,0.020233379676937998,0.032466482371092,0.127421870827675,0.23173488676548,0.024532504379749,0.048017479479313,0.08568576723337201,0.11146669834852198,0.18051604926586198
116,0.062927544116974,0.129189029335976,0.127582997083664,0.18348951637744895,0.393534481525421,587.5728273244782,Mirakel,SW38337/NK98533//NK98535,0.07206914573907901,0.146038174629211,0.16141292452812198,0.218946099281311,0.41686227917671204,0.022755901329218998,0.087380982935429,0.027849134057759996,0.205744951963425,0.750398844480515,0.022013101726770002,0.06804558262229,0.026837241835892,0.17546778172254598,,0.01303810859099,0.037723556160927,0.013849816285074,0.112846307456493,0.35974608361721,,,,,,0.026899848133326,0.09173274785280199,0.037216130644083,0.21423195302486397,0.841233760118484,0.022676659747957996,0.059312477707863,0.034708674997091,0.150400638580322,0.37881818413734397,0.028423593379557,0.08215514570474601,0.078470394015312,0.195186130702496,0.35836647450923903,0.027980502694845,0.026854228228331004,0.043297598138452006,0.160304635763168,0.273510500788689,0.035932496190071,0.06734748929739,0.11560754477977801,0.14289602637291002,0.214387074112892
117,0.062529012560844,0.12954483926296198,0.13041678071022,0.18452325463295002,0.393218904733658,574.380569259962,Seniorita,SW38337A/NK01502,0.072471264749765,0.145142383873463,0.16463137418031698,0.220364108681679,0.41674952208995797,0.021880862303077998,0.094594888389111,0.028007172048092006,0.218915440142155,0.781913429498672,0.021552737802267,0.068910174071789,0.027128929272294,0.17270664870739003,,0.012744176201521998,0.041364990174769994,0.014460247009993,0.12133581936359401,0.38143995404243497,,,,,,0.026454141363502,0.09807064384222001,0.039971623569727006,0.22283847630023998,0.868111431598663,0.02144755423069,0.058918630704284006,0.033446988090873,0.15107129514217402,0.37669432163238503,0.032956901937723,0.085055805742741,0.07780017703771601,0.193853206932545,0.355566412210464,0.018064249306917,0.020258968695998,0.030978439375757998,0.14150671660900102,0.279396027326584,0.021335259079933,0.045994456857443,0.085982628166676,0.122404761612415,0.208069883286953
118,0.062351083382964,0.12599276006221802,0.12481663748621902,0.17815120518207603,0.38926263153553003,590.6768880455409,GN16554,Bajass-1/GN03529//Demonstrant,0.068235870450735,0.149219296872616,0.154034629464149,0.225914679467678,0.41954445838928206,0.021749468520284,0.07565094530582402,0.026072582229972004,0.17981216311454798,0.722544252872467,0.023019790649413997,0.06434826925396901,0.026557755656540002,0.162816762924194,,0.013651775196195001,0.036882532760501,0.014089682139456002,0.107821375131607,0.364760249853134,,,,,,0.029691763222217997,0.090520549565554,0.04073547385633,0.19896545261144602,0.831592977046967,0.018538985401392,0.052719570696354,0.028497200459242002,0.144959285855293,0.37894794344902,0.034208308905363,0.087316371500492,0.076753288507462,0.19480907917022697,0.351787656545639,0.021186789497732998,0.021187519654632,0.028465332463384,0.135255619883537,0.266277104616165,0.026453708298504,0.05284201167523901,0.089027583599091,0.127315491437912,0.20361091196536998
119,0.062130259349942,0.12575751543045,0.12926158308982802,0.18018905818462397,0.390065267682076,602.0584440227705,GN16582,Syn/Avle//SW45126,0.065501376986504,0.13740779459476501,0.14712035655975303,0.212446942925453,0.42705500125884993,0.025100195780396,0.093266941606998,0.029472175054252002,0.213499188423157,0.767806082963943,0.024598189629614,0.07101691886782599,0.027805460616946,0.17605048418045002,,0.014864658936858,0.042033977806568,0.015217964537442001,0.120143368840218,0.372648149728775,,,,,,0.030233349651098,0.097942195832729,0.041467513889074,0.214310169219971,0.8430903553962711,0.020863834768534,0.056132772937417,0.030933992937207,0.14947900176048298,0.41626296937465707,0.03630341961979899,0.091170914471149,0.08976336568594,0.19953955709934199,0.342972189188004,0.02365455403924,0.023252191022038,0.032258562743663996,0.13983933627605402,0.257981777191162,0.028861371800302998,0.056365955621004,0.095031842589378,0.126180648803711,0.19672416150569896
121,0.061310594901443,0.124921754002571,0.125350475311279,0.180040918290615,0.389213219285011,622.1055028462998,GN18510,QUARNA/Zebra//GN03531,0.06976127251982699,0.14426800608634902,0.148818895220757,0.214548073709011,0.41399367153644606,0.018055440858006,0.07044194266200099,0.023353673517704,0.17533013969659803,0.699905276298523,0.019470283761621,0.054964015260339005,0.024410068057477,0.143886983394623,,0.011417134664953001,0.034605860710143994,0.012409123592078998,0.10569581389427198,0.35330462455749495,,,,,,0.026694531552494,0.086158707737923,0.037732806056738,0.19570088386535603,0.823693931102753,0.022661354392767005,0.056498905643821,0.032199602574109996,0.14946290850639302,0.42571571469306896,0.039256896823645,0.09169799834489802,0.08922763168811802,0.20113691687583898,0.362789988517761,0.022720908746122998,0.024124087765813,0.030067283660172996,0.14747068285942097,0.2945582419633869,0.028689387254417,0.057829635217785995,0.093465227633715,0.13226193189621002,0.207183338701725
120,0.06117065064609099,0.12341129034757599,0.12344557046890302,0.17399153113365198,0.38165943324565904,634.7804174573056,GN16511,Berserk/GN05567,0.070450510829687,0.14495500177145001,0.151277780532837,0.213730484247208,0.40844129025936105,0.023172086104751,0.08935556188225699,0.027817762456834,0.20478776842355703,0.77284049987793,0.023265172727406,0.070358075201511,0.028399815782904996,0.174518659710884,,0.013100090902299001,0.037186022847891,0.014028835110366003,0.10963957756757699,0.370028287172318,,,,,,0.027150778099895,0.09287278354167901,0.037869185209274,0.20873486995697,0.8398793339729309,0.020638350397347998,0.056443314999342,0.030543339438736,0.14905596524477,0.403548091650009,0.035550799220800004,0.09149617701768901,0.07548188418149901,0.199914336204529,0.38926574587822,0.025267712771893,0.024491615593433,0.038846518844366,0.14673149585723902,0.259411513805389,0.032029364258051,0.060026323422790004,0.103701960295439,0.130006708204746,0.20121310651302302
122,0.06218915805220599,0.128021501004696,0.12459949404001198,0.179524831473827,0.388039082288742,635.5564326375712,GN13618,SW44254/Zebra//GN03531,0.070159818977118,0.143119439482689,0.159701876342297,0.21933630108833302,0.41810372471809404,0.023512555286287994,0.080630950629711,0.027488449588417996,0.18710513412952398,0.749341070652008,0.024559257552028,0.06354933977127099,0.028092151507735003,0.158513218164444,,0.01427414547652,0.035915806889534,0.014557886868715,0.104072898626328,0.367414683103561,,,,,,0.030446035787462997,0.09187645465135601,0.040415383875370005,0.198327116668224,0.8327147662639621,0.018910923972726,0.05211813375353799,0.028108939528465,0.14052364230155898,0.391891688108444,0.03465954773128,0.089434411376715,0.08810869604349099,0.199131421744823,0.34636592864990196,0.024897018447518,0.02396159991622,0.035359244793653,0.147306427359581,0.27741020917892495,0.030406977981328995,0.058264264836907005,0.10010605677962299,0.132264569401741,0.208145290613174
124,0.064375840127468,0.13083989173173902,0.134163826704025,0.183305263519287,0.38192681968212105,574.768576850095,GN11644,T03038//NK01513,0.07227524369955099,0.146860733628273,0.159124314785004,0.219645470380783,0.41193863749504106,0.023247648961842005,0.084548357874155,0.027589850127697,0.19925487041473397,0.754717618227005,0.023894501850008996,0.065640948712826,0.027555814012885,0.16554549336433402,,0.014398402068763999,0.037703752517699994,0.014924040529877,0.11029399931430801,0.369432762265205,,,,,,0.028515433892607998,0.090051230043173,0.038469159975647996,0.198834784328938,0.813692271709442,0.021420710720121996,0.057130761444568995,0.033271893858909996,0.148496478796005,0.394609779119492,0.035818476229906,0.09305260330438601,0.078314907848835,0.20988425612449602,0.383919805288315,0.023666521534324,0.022291606292128997,0.036190256476402,0.13691753149032598,0.24522219598293302,0.030406393110752,0.05552490428090099,0.094569109380245,0.11908366531133699,0.18658520281314803
123,0.061983609572053004,0.128615207970142,0.12854900211095802,0.182893119752407,0.387037456035614,569.8538140417457,GN16571,Demonstrant/GN06557,0.070202946662903,0.143653035163879,0.158232018351555,0.22346183657646201,0.44057255983352706,0.022555094212293996,0.082271635532379,0.027142820879817,0.19448512792587302,0.756256759166718,0.023402398452163,0.063668541610241,0.027276558801532,0.162030026316643,,0.014061538502574,0.037308413535357,0.014702591113746001,0.11196183785796199,0.378108844161034,,,,,,0.027295565232634995,0.087020330131054,0.037771753966808,0.19804058969020802,0.826684534549713,0.020635718479753002,0.053914718329906,0.028239926323294997,0.148265317082405,0.446440607309341,0.036484053358436005,0.088775973767042,0.08758726716041601,0.19642503559589397,0.33991333842277505,0.020919010043143997,0.021316811442375003,0.0332689024508,0.137388840317726,0.255996853113174,0.026929950341582,0.053258080035448,0.094575598835945,0.12546847760677302,0.200350686907768
125,0.065002895891666,0.133415997028351,0.136054664850235,0.18546429276466395,0.38413238525390603,700.7417077798862,DC13414,,0.074552670121193,0.150650724768639,0.160575658082962,0.21031793951988198,0.412889659404755,0.025798019953072,0.09677037596702599,0.031484965234995,0.21976684778928798,0.7982900738716129,0.024529691785573998,0.069691695272923,0.028434157371521,0.17290002107620198,,0.015175004489720001,0.04167801886797,0.016268951818347,0.11932144314050698,0.391112804412842,,,,,,0.031185444444418,0.10169308632612199,0.042341686785220996,0.21820023655891396,0.8664259910583499,0.019131105393171,0.050760533660650003,0.026566373184323,0.14209249615669298,0.418779641389847,0.033362152054906,0.082257226109505,0.077100500464439,0.18565046787262,0.34125548601150496,0.022681336849927996,0.024161033332348,0.030266092158853997,0.14923825860023499,0.28512342274189,0.031292170286179,0.063532918691635,0.103502243757248,0.14572367072105402,0.22546701133251199
126,0.065166376531124,0.13166731595993,0.132908895611763,0.18353831768035897,0.382132053375244,643.1922580645161,GN18666,GN04528/GN03509,0.063616786152124,0.13953692466020598,0.147727839648724,0.216527581214905,0.44608125090599104,0.024730104021727997,0.086911357939243,0.028260445222259,0.201398231089115,0.7682422399520871,0.026468202471733,0.074338316917419,0.030899133533238997,0.18303191661834697,,0.015506096184254,0.041520565748215,0.015884952619672,0.119182355701923,0.39142310619354204,,,,,,0.029021752998233,0.090050656348467,0.038624528795481006,0.196470029652119,0.833805918693542,0.020324414595961997,0.052390463650227,0.027899030596017997,0.140191644430161,0.40191063284874,0.036565424874425004,0.09014916792511901,0.08949856087565401,0.20371186733245802,0.36442004144191703,0.020939895883203,0.020042405463755,0.029157604090869,0.12886169552803,0.25184547901153603,0.028432199731468995,0.055867284536362,0.09868947416544,0.131350249052048,0.21029323339462302
127,0.064576327800751,0.130534365773201,0.134698256850243,0.182900175452232,0.38512617349624606,582.6503225806451,GN18597,Bombona/Bjarne//GN03509,0.06277060508728001,0.132624693214893,0.14548140764236497,0.20715247094631198,0.42658594250679,0.019854702986777002,0.077981345355511,0.024654403328896003,0.18735257536172897,0.7328481376171109,0.020734797231853,0.058519072830677005,0.026560549624263997,0.148437350988388,,0.013133629225193998,0.040305050089955004,0.014343229588121,0.11696705222129801,0.37508672475814797,,,,,,0.029124922119081003,0.097815684974194,0.040534470230341006,0.21256002783775305,0.8520395755767819,0.021766835823654997,0.056093905121088,0.029725290834904,0.15025308728218098,0.41237962245941207,0.035909118130803004,0.088797491043806,0.08497428521513901,0.195411704480648,0.34587401151657104,0.023476015776396,0.023063454777002005,0.035482548177242,0.144892156124115,0.26958641409874,0.028661708347499003,0.055083354935050004,0.095981702208519,0.12471203878521901,0.198998562991619
128,0.066348746418953,0.133081018924713,0.136867836117744,0.18363010883331302,0.380587548017502,625.6877419354839,GN18540,GN09543/GN07501,0.065851602703333,0.136357165873051,0.14774569123983403,0.20697094500064803,0.41826593875884993,0.023661429993808,0.08200404047966,0.027624784037470998,0.192056223750114,0.75206670165062,0.025569813326001,0.0660070925951,0.030726291239262,0.16406340897083302,,0.014357264153658999,0.038748364895582,0.014992516487837,0.11318057775497399,0.384263306856155,,,,,,0.029466703534125997,0.092870995402336,0.040062543004751,0.205652937293053,0.8524509072303771,0.019964348524808998,0.051061758771539005,0.027583580464125002,0.13753673434257502,0.404290661215782,0.029168577864766003,0.08418331295251799,0.08646953105926501,0.199944391846657,0.36055114865303,0.02383366972208,0.022864768281579,0.034928923472762004,0.14353963732719402,0.26092213392257696,0.031422115862369995,0.059371422976255,0.102611314505339,0.132078804075718,0.20587325841188397
129,0.064785290509462,0.134588770568371,0.134685754776001,0.18773441761732101,0.38826690614223497,581.5974193548387,GN18536,GN08536/Bjarne,0.07003852725028999,0.144791156053543,0.151587799191475,0.20938533544540397,0.40994757413864097,0.022527763620018997,0.08966560661792802,0.027047712355852002,0.20607309043407399,0.7581974267959591,0.021207965910435004,0.062382638454437006,0.026336241513491003,0.156735062599182,,0.012339203152806002,0.036539271473885,0.013441319577396003,0.10827749222517001,0.371140733361244,,,,,,0.025831335224211,0.090893637388945,0.037670386955142,0.205099284648895,0.847241431474686,0.020780347287654998,0.055122844874859,0.029063779860735,0.148999229073524,0.424925208091736,0.032257106155157,0.084629256278276,0.07041750475764301,0.18759597092866898,0.366311460733414,0.018367694690824,0.020421322435141002,0.034880042076111,0.143364310264587,0.274715542793274,0.024143285118043,0.04956451989710299,0.09500671550631501,0.12703277170658098,0.21275863051414498
