Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
GradientBoostingRegressor(random_state=1),Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.02737396 0.03021077 0.04296912 0.00645571 0.01116063 0.00946209
 0.42706554 0.00661037 0.02159359 0.01671043 0.01149752 0.0136416
 0.00215682 0.01749375 0.01218469 0.02047924 0.05993019 0.00621245
 0.02736295 0.01954546 0.00545864 0.01920593 0.00694876 0.01502895
 0.00863412 0.04497794 0.01874568 0.04117569 0.00637832 0.02160222
 0.00265495 0.00635239 0.01271952 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.421523,0.184026,0.278294,0.870621,True,2021-12-04 00:13:11.952675
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.397751,0.368937,0.360755,0.481313,True,2021-12-04 00:13:18.407942
LinearRegression(),Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.436180,0.413129,0.803617,0.826856,True,2021-12-04 00:13:18.526627
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.0179463  0.0090928  0.23439848 0.00909094 0.00580628 0.00680147
 0.00939041 0.00363955 0.00670564 0.0092631  0.00759658 0.00851748
 0.00321954 0.00696949 0.00702237 0.00857905 0.00974405 0.0045119
 0.00838735 0.0082186  0.00839642 0.00901736 0.008219   0.0038817
 0.00465662 0.00587823 0.00754789 0.00882501 0.0035417  0.01128769
 0.0069999  0.38822427 0.14862284 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.445253,0.163965,0.795553,0.972727,True,2021-12-04 00:13:23.589831
GradientBoostingRegressor(random_state=1),Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[1.58360845e-02 7.13432769e-03 1.58976701e-01 8.37057677e-03
 9.67724710e-03 1.03587805e-02 1.48372995e-02 4.78961631e-03
 2.95164817e-03 9.84062934e-03 6.94012387e-03 9.32017485e-03
 4.46386616e-04 1.04468582e-02 2.68235159e-03 8.08152509e-03
 7.62734557e-03 8.20889015e-03 4.77699703e-03 6.48427481e-03
 9.66212715e-03 5.01000099e-03 4.43273422e-03 1.52800501e-03
 9.86262822e-05 8.99273596e-04 5.45261362e-03 9.17795569e-03
 1.74328063e-03 5.35962107e-03 3.02981447e-03 3.32377633e-01
 3.13440475e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.442656,0.263609,0.798076,0.929495,True,2021-12-04 00:13:28.864907
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.437818,0.418667,0.801976,0.822180,True,2021-12-04 00:13:37.737904
LinearRegression(),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.455857,0.404997,0.569067,0.664845,True,2021-12-04 00:13:37.861574
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.08815226 0.01750165 0.01713362 0.01266877 0.00441768 0.01623791
 0.05945174 0.00483516 0.00618423 0.01152462 0.00869711 0.00270514
 0.00609463 0.01414415 0.3768067  0.0660249  0.0315062  0.00465749
 0.01608554 0.03697308 0.0109885  0.02272246 0.02586455 0.00393486
 0.00632538 0.01207132 0.01459323 0.04809234 0.00359391 0.01104854
 0.00967495 0.0121515  0.01713589 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.484576,0.181018,0.512372,0.933031,True,2021-12-04 00:13:41.644280
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.12745817 0.02071448 0.00477328 0.01021697 0.00315145 0.01997314
 0.09696357 0.00046718 0.01085517 0.00578196 0.00680498 0.0024371
 0.01338445 0.00616091 0.37504128 0.0731472  0.02789899 0.00622949
 0.00902469 0.01604053 0.00764373 0.01424566 0.01666375 0.00116188
 0.01400999 0.00401542 0.01415013 0.03427635 0.01196023 0.00620185
 0.00299951 0.01349184 0.02265468 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.496970,0.203604,0.487539,0.915241,True,2021-12-04 00:13:44.755237
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.454105,0.414887,0.572673,0.648304,True,2021-12-04 00:13:51.029371
LinearRegression(),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.603282,0.556027,0.590801,0.663493,True,2021-12-04 00:13:51.177554
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.02128302 0.00872461 0.01309789 0.01120453 0.01299749 0.02007224
 0.03516905 0.01590553 0.01521553 0.0112766  0.01580045 0.00564614
 0.01242142 0.01593445 0.01751352 0.01287731 0.02310415 0.03640025
 0.0233118  0.23702855 0.07513223 0.02995324 0.05612831 0.03873724
 0.0102603  0.0304958  0.01116883 0.02095989 0.00571593 0.04101601
 0.03301218 0.01614429 0.06629122 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.651651,0.249533,0.529155,0.932246,True,2021-12-04 00:13:55.024228
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.02652781 0.01289827 0.02483901 0.00746375 0.00573278 0.02140142
 0.0696769  0.02601017 0.00446339 0.00215055 0.02063102 0.00078464
 0.00305146 0.00358381 0.01097829 0.0158566  0.01750035 0.03989356
 0.05258258 0.26991028 0.11702545 0.0260295  0.0281813  0.04172165
 0.00699746 0.04697776 0.00217068 0.03151002 0.01434073 0.02447377
 0.00205342 0.00773371 0.01484795 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.671614,0.262645,0.497127,0.924959,True,2021-12-04 00:13:57.861620
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.598165,0.566827,0.599258,0.650333,True,2021-12-04 00:14:03.439070
LinearRegression(),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.621833,0.319538,0.565513,0.893777,True,2021-12-04 00:14:03.535812
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.00602901 0.00631135 0.00443734 0.00284008 0.00411999 0.00451922
 0.24878506 0.00239095 0.00152741 0.00771118 0.02018265 0.00135934
 0.0015841  0.00242126 0.11207502 0.02164883 0.00333549 0.0022209
 0.04464404 0.12194652 0.12079672 0.00533243 0.00363399 0.00687491
 0.0009569  0.00126444 0.00070846 0.00258228 0.00139898 0.04315516
 0.121871   0.02383621 0.04749876 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.474793,0.167100,0.753275,0.970990,True,2021-12-04 00:14:05.847203
GradientBoostingRegressor(random_state=1),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[3.15824355e-03 1.20651403e-02 3.13098687e-03 2.01645743e-03
 9.38520835e-03 8.54736972e-03 2.01458496e-01 8.63122304e-04
 1.94265952e-04 3.40279124e-03 1.75089985e-02 9.67478608e-05
 3.89106259e-03 4.58687973e-03 6.17614037e-02 2.15974737e-02
 4.82939517e-03 3.73140177e-03 5.40389918e-02 7.71667611e-02
 1.11951636e-01 1.70204919e-03 1.15379247e-02 1.20133289e-02
 3.26911985e-04 1.50908772e-03 5.31669328e-03 4.46931100e-03
 6.34757166e-04 1.34310281e-02 3.09720490e-01 8.11290010e-03
 2.58426846e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.482685,0.024258,0.745944,0.999378,True,2021-12-04 00:14:08.482029
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.752540,0.352992,0.128389,0.870800,True,2021-12-04 00:14:12.619765
LinearRegression(),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,5307474876.860175,0.618973,-201468974787555196928.000000,0.540464,True,2021-12-04 00:14:12.962195
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.05490338 0.02266426 0.02586894 0.02088351 0.01193124 0.01705951
 0.27914018 0.00566918 0.01132032 0.01903602 0.01537538 0.00598737
 0.00540741 0.02048617 0.07836853 0.03003521 0.02530401 0.00663849
 0.03348847 0.04020164 0.01636667 0.0253189  0.0314862  0.00503686
 0.00530425 0.0102356  0.01900684 0.01718242 0.0060461  0.04162939
 0.0152092  0.02439852 0.05300983 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.709082,0.259341,0.388206,0.919300,True,2021-12-04 00:14:23.161224
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.05283585 0.02214348 0.0192498  0.02123222 0.00443721 0.00420087
 0.43372319 0.00602629 0.00923121 0.01762115 0.01084933 0.00055325
 0.00384488 0.00979955 0.01856483 0.0127862  0.03203767 0.00259366
 0.07016103 0.03590709 0.00799303 0.02717799 0.02296492 0.00614379
 0.         0.00374637 0.00912057 0.00947279 0.00725988 0.02798471
 0.00137601 0.00679061 0.08217063 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.704667,0.450528,0.395934,0.756503,True,2021-12-04 00:14:32.065461
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.678623,0.633330,0.436752,0.518912,True,2021-12-04 00:14:44.088774
LinearRegression(),Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.459766,0.433502,0.692614,0.732374,True,2021-12-04 00:14:44.223421
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.01835496 0.0115952  0.01448437 0.01417378 0.0054067  0.07223241
 0.03812203 0.00297729 0.004427   0.01529624 0.02086559 0.00431634
 0.00305415 0.01862587 0.10894205 0.02913713 0.012276   0.00392675
 0.13995311 0.25757795 0.01027486 0.01703818 0.02640571 0.01420157
 0.00377446 0.00566638 0.01863652 0.01347948 0.00351306 0.02865509
 0.00926593 0.03701523 0.01632861 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.498961,0.187949,0.634881,0.949683,True,2021-12-04 00:14:50.368540
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[1.06845801e-02 1.71834054e-02 1.01778557e-02 1.32302494e-02
 1.51070176e-03 9.29423091e-02 3.71690120e-02 2.92134703e-03
 5.43921764e-03 1.02535650e-02 2.26823166e-02 1.97441351e-03
 9.83122592e-06 9.94900046e-03 1.70273848e-01 3.76722581e-02
 5.22829426e-03 1.04719407e-03 1.84036263e-01 2.78782274e-01
 2.21374691e-03 3.70609069e-03 2.06575685e-02 1.06909976e-02
 3.68342571e-03 2.22786054e-03 1.02287731e-02 4.28635031e-03
 1.85884246e-03 5.15842283e-03 7.22967656e-03 1.16864148e-03
 1.37216672e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.504842,0.319373,0.626991,0.854658,True,2021-12-04 00:14:56.345236
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.468730,0.450214,0.680288,0.711342,True,2021-12-04 00:15:06.312370
LinearRegression(),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features']",,0.572807,0.565596,0.711477,0.719623,True,2021-12-04 00:15:07.759756
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features']","[1.36256766e-02 7.54146543e-02 4.20276653e-03 7.06968522e-03
 1.25780292e-02 1.46067460e-02 3.86206608e-03 4.09110768e-03
 2.02214749e-02 5.02580352e-02 1.77131142e-02 2.15032962e-02
 5.95448103e-03 2.29128375e-02 2.02243967e-02 7.47944164e-02
 1.76260791e-02 1.52704206e-02 6.24257669e-03 3.18220745e-03
 6.05604754e-03 9.94237570e-03 1.01995536e-02 4.58558197e-03
 1.28166337e-02 1.17747438e-02 1.23322570e-01 4.77475781e-02
 2.15410677e-04 7.76034996e-05 2.36703656e-04 5.99535622e-05
 1.74056847e-04 8.41193678e-05 2.25576911e-02 3.13042257e-03
 9.71203935e-05 5.59406562e-05 1.04118674e-04 1.51188969e-04
 1.70110928e-04 1.14116333e-02 2.74254091e-02 8.41545588e-03
 8.56517219e-03 1.19337128e-04 2.30933014e-02 0.00000000e+00
 2.22367768e-04 1.58352790e-02 2.27168738e-04 8.63000974e-03
 1.53762709e-04 2.72903389e-04 3.01849113e-04 2.34275496e-04
 9.27308777e-05 5.44548140e-05 8.65271178e-03 5.82958808e-03
 1.46868299e-04 2.41507860e-04 2.99155707e-03 0.00000000e+00
 2.91742725e-03 2.30470466e-02 2.88446287e-04 1.28014050e-04
 8.56593696e-03 7.31048450e-05 1.83173148e-02 1.01111399e-02
 1.42569803e-04 1.43200070e-04 1.67738815e-02 1.24452452e-02
 1.87641663e-04 3.94735371e-04 4.85806685e-04 7.97959649e-03
 8.53280335e-03 4.19494881e-04 4.95773523e-04 5.97138479e-03
 1.55361905e-04 1.21176003e-04 1.03285000e-04 0.00000000e+00
 1.16953110e-04 7.54176994e-05 1.40475392e-02 1.09761056e-04
 1.69948144e-04 9.34224845e-05 2.00904422e-04 5.01788533e-05
 2.02232331e-04 1.89966415e-04 5.86800567e-03 3.34439625e-03
 9.40538520e-05 2.38021278e-04 1.83485953e-04 2.77796946e-02
 2.17145582e-04 7.77469798e-05 3.55142239e-02 5.79557830e-03]",0.578893,0.214120,0.705241,0.959817,True,2021-12-04 00:15:45.963997
GradientBoostingRegressor(random_state=1),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features']","[2.94260097e-03 9.56177128e-02 2.10044875e-03 4.04546506e-03
 4.41210369e-03 8.38688109e-03 8.60278827e-04 2.10228589e-04
 6.85571388e-03 2.72336978e-02 1.02266358e-02 1.40359717e-02
 7.88518407e-04 2.45664962e-02 1.81187965e-03 1.15098295e-01
 5.99835242e-03 4.95450370e-03 5.52965099e-04 7.41730154e-05
 3.75359503e-04 2.04917514e-03 7.98722014e-03 5.38229766e-03
 8.51785519e-03 1.27333840e-03 1.20980875e-01 5.46771687e-02
 2.17966310e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.09412425e-05 7.88859320e-04 9.38565791e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.69340214e-04 7.32906717e-05
 0.00000000e+00 0.00000000e+00 2.02315483e-03 0.00000000e+00
 0.00000000e+00 5.06486517e-02 4.46324203e-03 1.27017161e-02
 1.83441010e-04 2.23310762e-04 1.62237245e-03 0.00000000e+00
 2.19737871e-03 0.00000000e+00 2.39161048e-02 1.56913564e-02
 6.37733297e-04 0.00000000e+00 6.84827879e-03 0.00000000e+00
 0.00000000e+00 1.13900487e-01 3.52438413e-03 0.00000000e+00
 0.00000000e+00 2.11839285e-04 3.51366597e-02 1.15431632e-02
 6.02183521e-02 0.00000000e+00 1.38805409e-03 1.69800468e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.30586980e-03
 5.36480188e-03 2.02521703e-04 6.94477669e-03 3.03887662e-03
 1.01238540e-04 1.47914776e-04 0.00000000e+00 0.00000000e+00
 3.63984921e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.86469787e-05 0.00000000e+00 3.99978976e-04 0.00000000e+00
 0.00000000e+00 2.74714923e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.05969789e-04 0.00000000e+00 1.60030397e-02
 0.00000000e+00 1.96300464e-02 2.95260553e-02 6.29873693e-04]",0.586203,0.503169,0.697987,0.778086,True,2021-12-04 00:16:21.847598
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features']",,0.573294,0.566668,0.711018,0.718561,True,2021-12-04 00:19:02.744606
LinearRegression(),Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'weather_features']",,0.399425,0.363840,0.355329,0.495387,True,2021-12-04 00:19:02.852321
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'weather_features']","[0.01458816 0.36001835 0.01160879 0.01981566 0.01770775 0.0191506
 0.00794655 0.0079492  0.02514575 0.02753651 0.0616761  0.06720984
 0.0088822  0.02454151 0.02813781 0.01418262 0.02569889 0.02143084
 0.00914975 0.0120989  0.05004237 0.02638807 0.04968988 0.00883018
 0.01690046 0.01345439 0.02070435 0.02951451 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.420094,0.154076,0.282823,0.909528,True,2021-12-04 00:19:05.913362
