blue_median,green_median,red_median,red_edge_median,ndvi_median,nir_median,mtci_values,evi_values,age,grain_yield
0.0479403641074896,0.0993328802287579,0.066047478467226,0.173449940979481,0.811490803956985,0.634403705596923,4.29183608862644,0.850254377326878,48,345.887817836812
0.0431662052869797,0.0941025353968143,0.0550873577594757,0.171547681093216,0.856059253215789,0.702941000461578,4.56287003296006,0.947310335032495,48,450.738368121442
0.0361207220703363,0.0824206508696079,0.0439771115779877,0.158534415066242,0.883272558450698,0.709302693605422,4.80779716149351,0.977121007556227,48,535.227020872865
0.0279957726597786,0.0662340223789215,0.0339369885623455,0.135385751724243,0.902079045772552,0.666059494018554,5.23095329853783,0.952156270052217,48,491.197722960152
0.0460754334926605,0.0980123728513718,0.0611524619162083,0.177526041865349,0.834937632083892,0.677504897117614,4.29632615470603,0.907012116935686,48,384.628311195446
0.0454529728740454,0.0956918224692345,0.0590351093560457,0.172351017594337,0.843652576208114,0.695154726505279,4.61368325982561,0.930833332986727,48,410.411233396585
0.0370844826102257,0.0873809196054935,0.0447770785540342,0.170852281153202,0.886664062738418,0.73718848824501,4.49205073968722,1.00191650807587,48,422.178823529412
0.0316486898809671,0.0744263604283333,0.0394787304103374,0.148671694099903,0.887719184160232,0.661791503429412,4.69920214628759,0.936485366245078,48,471.496925996205
0.0468337349593639,0.0990690812468529,0.0605186298489571,0.17746376991272,0.835749983787536,0.67272412776947,4.23498024446948,0.908541663129575,48,406.709070208729
0.0436215437948704,0.0930226892232895,0.0564503446221352,0.16899710893631,0.846652746200561,0.668289840221405,4.43631351223317,0.910567402042393,48,408.295711574953
0.0394180528819561,0.0859953910112381,0.0475994795560837,0.163897842168808,0.876105427742004,0.708847999572753,4.68579389392299,0.973105765665384,48,444.920683111954
0.0309143252670765,0.0698599517345428,0.0377930663526058,0.136288419365883,0.88940155506134,0.64347356557846,5.14933071151296,0.924209468413397,48,479.033472485769
0.0490052290260792,0.109090492129326,0.0680805370211601,0.197960928082466,0.82159799337387,0.690886974334716,3.79523069051725,0.899057767400173,48,292.999772296015
0.0420930981636047,0.0954638794064522,0.056744322180748,0.177357509732246,0.848566234111785,0.6835697889328,4.1969894791514,0.917303331405404,48,362.150891840607
0.0315676517784595,0.0746466293931007,0.038283359259367,0.147753611207008,0.895408809185028,0.681485116481781,4.87558488063087,0.960330635144021,48,506.138595825427
0.0266624521464109,0.0688137486577034,0.0347405038774014,0.142333716154099,0.900969147682189,0.651167869567871,4.72924028055976,0.928554440257994,48,448.490626185958
0.0495042335242033,0.108650486916304,0.0669796280562878,0.195140287280083,0.820966452360153,0.681504547595977,3.79495754205355,0.897325969456667,48,309.130626185958
0.0464569311589003,0.101270250976086,0.0634334236383438,0.179672107100487,0.825814127922058,0.662532240152359,4.15403993464131,0.883779971010726,48,365.985275142315
0.0360553748905659,0.08395666629076,0.0434529110789299,0.161787763237953,0.885825276374816,0.715170621871948,4.67641483922535,0.984650297535145,48,514.071802656547
0.0295001976191997,0.0697254315018654,0.0353730954229832,0.143446400761604,0.901010155677795,0.68140834569931,4.97775045606438,0.965733397039001,48,556.250018975332
0.0517147742211819,0.111948940902948,0.0720103569328785,0.194914653897285,0.805951714515686,0.666163593530654,3.83427554017776,0.868459746087052,48,240.90504743833
0.0527261570096016,0.107184745371342,0.0746966600418091,0.180216461420059,0.788046896457672,0.631465017795562,4.27643485375737,0.826458785027223,48,333.326907020873
0.0401044320315123,0.0866500921547413,0.0489530451595783,0.15867505967617,0.872308313846588,0.706690549850463,4.99458101082735,0.967474119314098,48,523.194990512334
0.030758929438889,0.0728588774800301,0.0370095763355493,0.145837277173996,0.89719009399414,0.681330978870391,4.92056431929339,0.962998092595056,48,517.773965844402
0.0637099295854568,0.127670392394066,0.0958953835070133,0.209936290979385,0.735545992851257,0.637015342712402,3.74496363803912,0.779908117477249,48,256.242580645161
0.0498932264745235,0.105322383344173,0.0714988522231579,0.181343138217926,0.795237123966217,0.632978022098541,4.11159196666931,0.831686967899536,48,297.098595825427
0.0341249294579029,0.0795552879571915,0.0422353781759739,0.159106805920601,0.888922452926635,0.712286829948425,4.73323578485381,0.979743674239666,48,504.287514231499
0.0311601404100657,0.0717824101448059,0.0388010963797569,0.142039433121681,0.89084392786026,0.668329238891601,5.09781368413114,0.943857229181696,48,530.20265654649
0.0584528688341379,0.126204364001751,0.0863425992429256,0.210665829479694,0.760930925607681,0.637695491313934,3.43483402917523,0.802619478727569,48,261.002504743833
0.0514882579445839,0.111128970980644,0.0778263658285141,0.188791111111641,0.774624586105346,0.619586050510406,3.8822685376296,0.796526288838042,48,292.603111954459
0.0373118985444307,0.0825169011950493,0.0486405976116657,0.155172780156136,0.866804480552673,0.678338885307312,4.91087380973154,0.931317196138402,48,417.41889943074
0.0334534142166376,0.0746192373335361,0.041215343400836,0.147675953805447,0.885633528232574,0.685407906770706,5.05099445627424,0.957594256604485,48,546.201290322581
0.057254858314991,0.12363026291132,0.0863162577152252,0.207608982920647,0.748390972614288,0.60768848657608,3.29846248386174,0.768453068219707,48,244.474990512334
0.0550667308270931,0.119293842464685,0.079622033983469,0.195610262453556,0.773549377918243,0.631172180175781,3.75522519368899,0.813062204258467,48,284.66990512334
0.0451170839369297,0.0962128862738609,0.0619968213140965,0.170425936579704,0.823952853679656,0.642926037311553,4.35768658237609,0.86626785599782,48,339.012371916509
0.0300393542274833,0.0728858858346939,0.0367679540067911,0.151202663779259,0.899704337120056,0.695642948150634,4.75764989008925,0.974116391753164,48,584.545123339659
0.0657869912683964,0.136951014399529,0.0996382646262646,0.220599591732025,0.720038950443267,0.621525317430496,3.31449509765984,0.755940649686741,48,258.358102466793
0.0611096322536469,0.125531703233719,0.0936370939016342,0.200654536485672,0.729217290878295,0.605868577957153,3.78642987243204,0.749152924532492,48,253.201518026566
0.041241530328989,0.0907740108668804,0.0570651609450579,0.168021731078625,0.838698893785476,0.649805158376693,4.34209012335286,0.880541632244892,48,383.306110056926
0.0313464291393757,0.071183979511261,0.0397507920861244,0.13898777961731,0.887377738952636,0.655999481678009,5.20986897046052,0.928417584033382,48,562.199924098672
0.0714284963905811,0.141532234847546,0.1109379529953,0.218706801533699,0.681135386228561,0.594015747308731,3.48253647380585,0.700547392457229,48,237.59954459203
0.057191900908947,0.118808351457119,0.0853439643979073,0.191748425364494,0.749005615711212,0.602941155433654,3.86443130611115,0.767462969621081,48,274.75339658444
0.0405597351491451,0.0913359373807907,0.0543837994337082,0.166692495346069,0.848064482212066,0.649816811084747,4.30175341111323,0.890342306965078,48,434.343074003795
0.031518341973424,0.0747807994484901,0.0370717737823725,0.15174750238657,0.901631146669387,0.717806875705718,4.93617420363553,0.998819028174014,48,551.622314990512
0.0657062008976936,0.134689509868622,0.102235555648804,0.215275779366493,0.709113359451293,0.614801108837127,3.53436428495066,0.738389212414388,48,251.350436432638
0.0541153103113174,0.115008182823658,0.0783390179276466,0.195207536220551,0.780947864055633,0.642297208309173,3.82557833896804,0.826207537869635,48,272.1089943074
0.0439184606075287,0.0995628237724304,0.0557456128299236,0.181085020303726,0.849107027053833,0.682228028774261,3.99828767800167,0.92822482058352,48,409.353472485769
0.0324310585856438,0.0721605569124222,0.0404128786176443,0.142926529049873,0.889708936214447,0.686992824077606,5.30725706024302,0.958613595675595,48,567.620948766603
0.0652082972228527,0.134959749877453,0.0951318442821503,0.218976221978664,0.735561430454254,0.630752354860305,3.32494813685217,0.781936340781004,48,224.906413662239
0.0520165469497442,0.112223837524652,0.0723238661885262,0.19170443713665,0.798120915889739,0.640506207942962,3.75942054257168,0.843338191201764,48,268.671271347249
0.0450840126723051,0.0982526652514935,0.0557953249663114,0.177104905247688,0.848381400108337,0.676999747753143,4.12081915827218,0.927923310844554,48,396.131461100569
0.0314966384321451,0.0706775411963463,0.0402546413242817,0.1429093927145,0.884954929351806,0.650785237550735,4.9474168312547,0.921645598906617,48,532.714838709677
0.0697499364614487,0.141298115253448,0.109190814197063,0.221999675035477,0.694748997688293,0.615386664867401,3.48719938228442,0.724209990814896,48,265.630208728653
0.0542621165513992,0.117970712482929,0.0766468569636345,0.200669325888157,0.79072743654251,0.656855970621109,3.67825805024554,0.848372432334023,48,268.274611005693
0.0410139765590429,0.091757632791996,0.0557478368282318,0.172593787312508,0.838892251253128,0.64019951224327,4.00189927843233,0.876459252496189,48,383.702770398482
0.0319095700979233,0.0729934126138687,0.0411890782415867,0.142510212957859,0.883176833391189,0.657843440771102,5.08613754925191,0.925542718214967,48,525.707172675522
0.0585810970515013,0.12488229572773,0.0859969295561314,0.210321567952633,0.759283691644668,0.631248414516448,3.38570738666762,0.798144650646704,48,248.441593927894
0.0609120093286037,0.126640766859055,0.0873012691736221,0.207625821232796,0.753859162330627,0.630291938781738,3.51271714970593,0.799805030951359,48,248.044933586338
0.0403404273092747,0.090177096426487,0.0549639798700809,0.164727002382278,0.838992416858673,0.61870139837265,4.1359502098252,0.856258632764549,48,353.68880455408
0.029423113912344,0.0697878524661064,0.0379419066011906,0.140294268727303,0.890218198299407,0.637983500957489,4.86250851364784,0.911938612096105,48,532.582618595825
0.0598267391324043,0.123751170933247,0.0866367593407631,0.202620640397072,0.756459116935729,0.627888619899749,3.66661277092647,0.796423058454505,48,278.852220113852
0.0544619858264923,0.116658538579941,0.0785903260111809,0.19657926261425,0.781467616558074,0.638500869274139,3.7454495258871,0.822634292633422,48,252.937077798862
0.0401365738362074,0.0887522585690022,0.0537801347672939,0.161585576832294,0.845532685518264,0.626689463853836,4.31428950257549,0.868915476438525,48,383.438330170778
0.0314291939139366,0.0739686600863934,0.0383432190865278,0.147195301949978,0.895646095275878,0.700657486915588,5.08453463090737,0.976865942587995,48,601.072637571158
0.0559868924319744,0.120387129485607,0.0775897800922394,0.204763665795326,0.788270324468612,0.659924715757369,3.57904492298607,0.853582333926399,48,293.793092979127
0.0587530191987753,0.122587662190199,0.0864111967384815,0.199673749506474,0.756961345672607,0.634981393814086,3.84335010706761,0.800691702383364,48,256.374800759013
0.0410760529339314,0.0923849381506443,0.0547981541603804,0.167831085622311,0.844184398651123,0.63894897699356,4.16797021255636,0.879921461814577,48,367.307476280835
0.034193117171526,0.0755111426115036,0.0429301224648952,0.147333331406117,0.880713522434234,0.678801238536834,5.09053229800564,0.946274183305061,48,515.394003795066
0.0687007270753384,0.137934528291225,0.105813734233379,0.214819997549057,0.703197121620178,0.614167600870132,3.66352896773079,0.733007647441458,48,268.671271347249
0.0572859849780798,0.119621779769659,0.0821109190583229,0.199728414416313,0.776849836111068,0.654710203409194,3.86831727378705,0.833365848434019,48,240.111726755218
0.042648933827877,0.100191291421652,0.0589983873069286,0.181775510311127,0.838142931461334,0.659295737743377,3.88932576157468,0.886220908588078,48,291.148690702087
0.033660689368844,0.0762171037495136,0.0435443036258221,0.149793781340122,0.882541209459304,0.691447228193283,5.09793985349878,0.952653906666032,48,475.463529411765
0.0661799535155296,0.130778014659882,0.0983885899186134,0.203031323850155,0.719374328851699,0.608372330665588,3.87357049635775,0.748938932790426,48,259.944743833017
0.05889992415905,0.120958462357521,0.0863623395562172,0.197423562407494,0.756233215332031,0.626283049583435,3.86146916237572,0.792738419027686,48,271.976774193548
0.0442473292350769,0.0977078303694725,0.0612932424992323,0.175257951021195,0.819947242736816,0.616939932107925,3.87560313025865,0.840440097705554,48,333.062466793169
0.035632099956274,0.0772794485092163,0.0468761995434761,0.148945242166519,0.870893597602844,0.667429387569427,5.07973947906763,0.922648198131752,48,519.228387096774
0.0631958842277527,0.131700724363327,0.0912717878818512,0.21419470012188,0.749686688184738,0.640656262636184,3.46934151447343,0.801170669897006,48,273.827855787476
0.0521067045629025,0.112499617040157,0.0735074579715729,0.193149715662003,0.7898371219635,0.625783443450927,3.6160612156647,0.823786977462372,48,254.523719165085
0.0450816787779331,0.0989075638353825,0.0624966956675053,0.178262621164322,0.818520814180374,0.614797741174697,3.77084291545166,0.83597602578195,48,280.571081593928
0.0373349748551846,0.0824772119522095,0.0470766238868236,0.157519325613975,0.874038875102996,0.697647035121917,4.89056950854322,0.95666803205943,48,536.813662239089
0.055915953591466,0.116197284311056,0.0782390050590038,0.197532325983048,0.774547904729843,0.617578506469726,3.5211206900186,0.808535667765321,48,274.356736242884
