Plot_ID,GrainYield,Name,Line,Maturity_Date,Days2Heading,Days2Maturity,Blue,Green,Red,RedEdge,NIR,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR,Lodging,MEAN Average temperature at 2m altitude (TM),MEAN Maximum air temperature at 2m altitude (TX),MEAN Minimum air temperature at 2m altitude (TN),MEAN Precipitation (RR),MEAN Relative humidity in 2m,MEAN Relative humidity in 2m.1,MEAN last minute value (UU),MEAN Leaf moisture at 2m height (BT),MEAN 10 min lubricant (FF2),MEAN 5 sec medium,MEAN gusts of wind (FG2),MEAN Wind speed in 2m,MEDIAN Average temperature at 2m altitude (TM),MEDIAN Maximum air temperature at 2m altitude (TX),MEDIAN Minimum air temperature at 2m altitude (TN),MEDIAN Precipitation (RR),MEDIAN Relative humidity in 2m,MEDIAN Relative humidity in 2m.1,MEDIAN last minute value (UU),MEDIAN Leaf moisture at 2m height (BT),MEDIAN 10 min lubricant (FF2),MEDIAN 5 sec medium,MEDIAN gusts of wind (FG2),MEDIAN Wind speed in 2m,MODE Average temperature at 2m altitude (TM),MODE Maximum air temperature at 2m altitude (TX),MODE Minimum air temperature at 2m altitude (TN),MODE Precipitation (RR),MODE Relative humidity in 2m,MODE Relative humidity in 2m.1,MODE last minute value (UU),MODE Leaf moisture at 2m height (BT),MODE 10 min lubricant (FF2),MODE 5 sec medium,MODE gusts of wind (FG2),MODE Wind speed in 2m,SUM Average temperature at 2m altitude (TM),SUM Maximum air temperature at 2m altitude (TX),SUM Minimum air temperature at 2m altitude (TN),SUM Precipitation (RR),SUM Relative humidity in 2m,SUM Relative humidity in 2m.1,SUM last minute value (UU),SUM Leaf moisture at 2m height (BT),SUM 10 min lubricant (FF2),SUM 5 sec medium,SUM gusts of wind (FG2),SUM Wind speed in 2m,MIN Average temperature at 2m altitude (TM),MIN Maximum air temperature at 2m altitude (TX),MIN Minimum air temperature at 2m altitude (TN),MIN Precipitation (RR),MIN Relative humidity in 2m,MIN Relative humidity in 2m.1,MIN last minute value (UU),MIN Leaf moisture at 2m height (BT),MIN 10 min lubricant (FF2),MIN 5 sec medium,MIN gusts of wind (FG2),MIN Wind speed in 2m,MAX Average temperature at 2m altitude (TM),MAX Maximum air temperature at 2m altitude (TX),MAX Minimum air temperature at 2m altitude (TN),MAX Precipitation (RR),MAX Relative humidity in 2m,MAX Relative humidity in 2m.1,MAX last minute value (UU),MAX Leaf moisture at 2m height (BT),MAX 10 min lubricant (FF2),MAX 5 sec medium,MAX gusts of wind (FG2),MAX Wind speed in 2m,STD_DEV Average temperature at 2m altitude (TM),STD_DEV Maximum air temperature at 2m altitude (TX),STD_DEV Minimum air temperature at 2m altitude (TN),STD_DEV Precipitation (RR),STD_DEV Relative humidity in 2m,STD_DEV Relative humidity in 2m.1,STD_DEV last minute value (UU),STD_DEV Leaf moisture at 2m height (BT),STD_DEV 10 min lubricant (FF2),STD_DEV 5 sec medium,STD_DEV gusts of wind (FG2),STD_DEV Wind speed in 2m,QUANTILE_25 Average temperature at 2m altitude (TM),QUANTILE_25 Maximum air temperature at 2m altitude (TX),QUANTILE_25 Minimum air temperature at 2m altitude (TN),QUANTILE_25 Precipitation (RR),QUANTILE_25 Relative humidity in 2m,QUANTILE_25 Relative humidity in 2m.1,QUANTILE_25 last minute value (UU),QUANTILE_25 Leaf moisture at 2m height (BT),QUANTILE_25 10 min lubricant (FF2),QUANTILE_25 5 sec medium,QUANTILE_25 gusts of wind (FG2),QUANTILE_25 Wind speed in 2m,QUANTILE_50 Average temperature at 2m altitude (TM),QUANTILE_50 Maximum air temperature at 2m altitude (TX),QUANTILE_50 Minimum air temperature at 2m altitude (TN),QUANTILE_50 Precipitation (RR),QUANTILE_50 Relative humidity in 2m,QUANTILE_50 Relative humidity in 2m.1,QUANTILE_50 last minute value (UU),QUANTILE_50 Leaf moisture at 2m height (BT),QUANTILE_50 10 min lubricant (FF2),QUANTILE_50 5 sec medium,QUANTILE_50 gusts of wind (FG2),QUANTILE_50 Wind speed in 2m,QUANTILE_75 Average temperature at 2m altitude (TM),QUANTILE_75 Maximum air temperature at 2m altitude (TX),QUANTILE_75 Minimum air temperature at 2m altitude (TN),QUANTILE_75 Precipitation (RR),QUANTILE_75 Relative humidity in 2m,QUANTILE_75 Relative humidity in 2m.1,QUANTILE_75 last minute value (UU),QUANTILE_75 Leaf moisture at 2m height (BT),QUANTILE_75 10 min lubricant (FF2),QUANTILE_75 5 sec medium,QUANTILE_75 gusts of wind (FG2),QUANTILE_75 Wind speed in 2m
1654.0,621.3333333333334,GN08581,1409.0,2020-08-09,66.0,86.0,0.4305513699849413,1.1401894787947333,1.0266102602084506,2.409453610579173,4.708973010381069,10.444105450734211,26.38396482792101,3.6823627501726186,3.568783531586336,26.38396482792101,0.8232173273960748,0.5261524418989768,6.1909994137507365,6.858908160162398,9.788190915150247,5.207825851156706,7.98236439845469,-7.43749812861687,225.48493375380843,1.7123605895228429,7.2847434138663205,51.57400104705248,-1.0918748618298793,2.875872658235025,0.8927168975515625,6.457102181555145,6.1767917783488215,7.1635594760920895,6.789048087032315,18.876228633835314,76.39149390795045,67.57400104705248,-5.231147525587233,83.69774782265708,0.0,11.056249999999999,17.5125,3.7125,1.1375,56.05625,86.30000000000001,124.9375,2.14375,21.581249999999997,10.9375,9.768749999999999,10.14375,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,6.0,15.2,-1.7,0.0,40.0,94.4,0.0,2.2,26.9,7.7,9.7,7.4,176.9,280.2,59.4,18.2,896.8999999999999,1380.8000000000002,1999.0,34.300000000000004,345.29999999999995,175.0,156.29999999999998,162.3,6.0,10.0,-1.7,0.0,40.0,65.9,0.0,0.8,8.8,7.0,6.6,7.4,16.2,23.5,8.2,10.6,86.4,97.4,574.0,3.2,28.5,14.2,12.6,12.9,2.7707926062169768,3.7971699988280747,3.6645827411407517,2.8366353308100787,13.571537311594438,10.349428325596863,195.03212342244206,0.6742588523705121,6.454994836042345,2.2276669409945464,1.9119688804998893,1.8391913984139878,9.5,15.2,1.5250000000000001,0.0,47.325,79.575,0.0,1.65,16.7,9.600000000000001,8.45,8.65,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,12.799999999999999,19.049999999999997,7.025,0.05,59.675,94.42500000000001,145.0,2.7,26.924999999999997,12.850000000000001,11.274999999999999,11.8
1655.0,677.3333333333334,GN06578,1305.0,2020-08-14,69.0,91.0,0.6929356454735796,1.4615385275101274,2.001249525851259,2.9235953649040347,4.717405312073728,6.374513000577103,31.054821212316817,2.7161557862224672,3.2558667845636,31.054821212316817,0.2288918836954156,-1.1113189249862203,4.139966385369336,4.7889861374586005,7.983444702687255,3.6076664892675314,8.746367838012176,-3.9294904240129735,141.38090723970274,-2.3600126737487908,10.694667003957507,34.82124787275159,-3.0404105825246006,-1.6756802402775448,-0.9641678249707799,4.355572813354678,5.357273018382884,4.59572834132215,5.713532699367469,16.269454641194873,31.43386545990918,49.8212478727516,-8.73524740709611,40.96740768516464,0.0,11.056249999999999,17.5125,3.7125,1.1375,56.05625,86.30000000000001,124.9375,2.14375,21.581249999999997,10.9375,9.768749999999999,10.14375,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,6.0,15.2,-1.7,0.0,40.0,94.4,0.0,2.2,26.9,7.7,9.7,7.4,176.9,280.2,59.4,18.2,896.8999999999999,1380.8000000000002,1999.0,34.300000000000004,345.29999999999995,175.0,156.29999999999998,162.3,6.0,10.0,-1.7,0.0,40.0,65.9,0.0,0.8,8.8,7.0,6.6,7.4,16.2,23.5,8.2,10.6,86.4,97.4,574.0,3.2,28.5,14.2,12.6,12.9,2.7707926062169768,3.7971699988280747,3.6645827411407517,2.8366353308100787,13.571537311594438,10.349428325596863,195.03212342244206,0.6742588523705121,6.454994836042345,2.2276669409945464,1.9119688804998893,1.8391913984139878,9.5,15.2,1.5250000000000001,0.0,47.325,79.575,0.0,1.65,16.7,9.600000000000001,8.45,8.65,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,12.799999999999999,19.049999999999997,7.025,0.05,59.675,94.42500000000001,145.0,2.7,26.924999999999997,12.850000000000001,11.274999999999999,11.8
1656.0,566.6666666666666,T9040/Paros ,13.0,2020-08-05,61.0,82.0,0.41343226608586864,1.0814248538265587,0.9510151186337078,2.2410988767941844,4.171400642519194,8.127232225822775,19.699586081753736,3.220385523885486,3.089975788692635,19.699586081753736,0.798402322933541,0.5484060106729086,5.11325333644464,5.860394620497119,7.612441666943356,3.888291139258357,6.1706352863325655,-6.106628034640057,198.43952084084316,1.114505999928353,6.295957995065273,37.67601701505033,-1.019640399142461,2.113653384286714,0.8697440333167913,5.3841640436282,5.1090173095593565,5.784700161087671,5.454104546098642,15.857939253305112,53.97400442012527,50.67601701505032,-4.973743501956687,60.20225472453001,0.0,11.056249999999999,17.5125,3.7125,1.1375,56.05625,86.30000000000001,124.9375,2.14375,21.581249999999997,10.9375,9.768749999999999,10.14375,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,6.0,15.2,-1.7,0.0,40.0,94.4,0.0,2.2,26.9,7.7,9.7,7.4,176.9,280.2,59.4,18.2,896.8999999999999,1380.8000000000002,1999.0,34.300000000000004,345.29999999999995,175.0,156.29999999999998,162.3,6.0,10.0,-1.7,0.0,40.0,65.9,0.0,0.8,8.8,7.0,6.6,7.4,16.2,23.5,8.2,10.6,86.4,97.4,574.0,3.2,28.5,14.2,12.6,12.9,2.7707926062169768,3.7971699988280747,3.6645827411407517,2.8366353308100787,13.571537311594438,10.349428325596863,195.03212342244206,0.6742588523705121,6.454994836042345,2.2276669409945464,1.9119688804998893,1.8391913984139878,9.5,15.2,1.5250000000000001,0.0,47.325,79.575,0.0,1.65,16.7,9.600000000000001,8.45,8.65,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,12.799999999999999,19.049999999999997,7.025,0.05,59.675,94.42500000000001,145.0,2.7,26.924999999999997,12.850000000000001,11.274999999999999,11.8
1657.0,488.0,Milan,15.0,2020-08-16,69.0,93.0,0.47746571198028,1.0694186260419283,1.3010862545731126,2.343740524025634,4.269986981215579,8.119212631326455,28.714415497798818,2.9689007266424667,3.20056835517365,28.714415497798818,0.36028528553046424,-0.3918168448299644,4.905292610040343,5.467431789549288,9.003513619599303,4.399122214077899,8.250831195356824,-5.271663766859282,168.86733845730063,-1.2472837207482963,8.514743211319505,45.68783908814932,-2.4881343751957896,-0.05001183264635639,-0.15241177520892937,5.135478987471778,5.609461653198932,5.639214545532946,6.206503775596101,16.567947052935835,49.37704601528118,60.68783908814932,-7.008107503885006,57.53647336586485,0.0,11.056249999999999,17.5125,3.7125,1.1375,56.05625,86.30000000000001,124.9375,2.14375,21.581249999999997,10.9375,9.768749999999999,10.14375,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,6.0,15.2,-1.7,0.0,40.0,94.4,0.0,2.2,26.9,7.7,9.7,7.4,176.9,280.2,59.4,18.2,896.8999999999999,1380.8000000000002,1999.0,34.300000000000004,345.29999999999995,175.0,156.29999999999998,162.3,6.0,10.0,-1.7,0.0,40.0,65.9,0.0,0.8,8.8,7.0,6.6,7.4,16.2,23.5,8.2,10.6,86.4,97.4,574.0,3.2,28.5,14.2,12.6,12.9,2.7707926062169768,3.7971699988280747,3.6645827411407517,2.8366353308100787,13.571537311594438,10.349428325596863,195.03212342244206,0.6742588523705121,6.454994836042345,2.2276669409945464,1.9119688804998893,1.8391913984139878,9.5,15.2,1.5250000000000001,0.0,47.325,79.575,0.0,1.65,16.7,9.600000000000001,8.45,8.65,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,12.799999999999999,19.049999999999997,7.025,0.05,59.675,94.42500000000001,145.0,2.7,26.924999999999997,12.850000000000001,11.274999999999999,11.8
1658.0,640.0,GN11551,1522.0,2020-08-08,66.0,85.0,0.4016471058130293,1.1007560094197655,0.8906289935112027,2.3430427312850988,4.843537886937458,11.156678487381841,27.390553336294168,3.952908893426255,3.742781877517693,27.390553336294168,0.9092359195152986,0.7631113380193804,6.633141204760556,7.379057613713706,10.09134573386806,5.602807270570314,8.025588688143404,-8.342661776385544,245.5796142419178,2.764164191016241,6.768174697195858,55.50395113623635,-0.655099547348923,4.340227635355786,1.3778393016177646,6.924726698335023,6.437153267352604,7.670761889287991,7.041371297347091,19.542036400928115,91.17219564204521,71.50395113623635,-4.063698740271729,97.89544561605796,0.0,11.056249999999999,17.5125,3.7125,1.1375,56.05625,86.30000000000001,124.9375,2.14375,21.581249999999997,10.9375,9.768749999999999,10.14375,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,6.0,15.2,-1.7,0.0,40.0,94.4,0.0,2.2,26.9,7.7,9.7,7.4,176.9,280.2,59.4,18.2,896.8999999999999,1380.8000000000002,1999.0,34.300000000000004,345.29999999999995,175.0,156.29999999999998,162.3,6.0,10.0,-1.7,0.0,40.0,65.9,0.0,0.8,8.8,7.0,6.6,7.4,16.2,23.5,8.2,10.6,86.4,97.4,574.0,3.2,28.5,14.2,12.6,12.9,2.7707926062169768,3.7971699988280747,3.6645827411407517,2.8366353308100787,13.571537311594438,10.349428325596863,195.03212342244206,0.6742588523705121,6.454994836042345,2.2276669409945464,1.9119688804998893,1.8391913984139878,9.5,15.2,1.5250000000000001,0.0,47.325,79.575,0.0,1.65,16.7,9.600000000000001,8.45,8.65,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,12.799999999999999,19.049999999999997,7.025,0.05,59.675,94.42500000000001,145.0,2.7,26.924999999999997,12.850000000000001,11.274999999999999,11.8
1659.0,640.0,GN07501 (Rabagast),1402.0,2020-08-07,65.0,84.0,0.4347330927848826,1.2104847431182828,0.9273411134878772,2.5722077290217094,5.278072794278458,11.292638740648915,26.218149452587348,4.350731680790581,4.067588051160175,26.218149452587348,1.0588952799638056,0.97110246419906,7.006039287919279,8.002221883896915,10.0338274405342,5.530425748257884,7.824353056448688,-9.12853603298288,272.369646032651,3.183670551122659,6.955549936867664,54.45444045567522,-0.4831417136000061,5.171385668526541,1.8612029416614253,7.364952983977659,6.735870167660843,7.972810696113339,7.191650650031605,20.523790833580456,93.57301935730102,70.45444045567521,-3.8712805611425254,100.18669548724127,0.0,11.056249999999999,17.5125,3.7125,1.1375,56.05625,86.30000000000001,124.9375,2.14375,21.581249999999997,10.9375,9.768749999999999,10.14375,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,6.0,15.2,-1.7,0.0,40.0,94.4,0.0,2.2,26.9,7.7,9.7,7.4,176.9,280.2,59.4,18.2,896.8999999999999,1380.8000000000002,1999.0,34.300000000000004,345.29999999999995,175.0,156.29999999999998,162.3,6.0,10.0,-1.7,0.0,40.0,65.9,0.0,0.8,8.8,7.0,6.6,7.4,16.2,23.5,8.2,10.6,86.4,97.4,574.0,3.2,28.5,14.2,12.6,12.9,2.7707926062169768,3.7971699988280747,3.6645827411407517,2.8366353308100787,13.571537311594438,10.349428325596863,195.03212342244206,0.6742588523705121,6.454994836042345,2.2276669409945464,1.9119688804998893,1.8391913984139878,9.5,15.2,1.5250000000000001,0.0,47.325,79.575,0.0,1.65,16.7,9.600000000000001,8.45,8.65,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,12.799999999999999,19.049999999999997,7.025,0.05,59.675,94.42500000000001,145.0,2.7,26.924999999999997,12.850000000000001,11.274999999999999,11.8
1560.0,782.6666666666665,SW51114 (Amulett),60.0,2020-08-13,70.0,90.0,0.4055058941089816,1.0605425828446915,1.0417199639060195,2.2372908290786073,4.0588490055873985,7.778630559646546,20.074822949137808,3.0171290416813794,2.9983064227427065,20.074822949137808,0.6738593076743817,0.2759939410506456,4.841090028525404,5.5107927683716955,7.637872186798864,3.803300351437221,6.3472642543526545,-5.569239784433154,181.78064725842955,0.5656562433421749,6.800632492881902,38.01132286080879,-1.265931959411659,1.5947044004744628,0.5270748298032307,5.090210099708597,5.036211648775863,5.500479105998195,5.423840146658264,15.41936559547657,51.86799566120622,51.01132286080879,-5.237714839446629,58.35845901414426,0.0,11.056249999999999,17.5125,3.7125,1.1375,56.05625,86.30000000000001,124.9375,2.14375,21.581249999999997,10.9375,9.768749999999999,10.14375,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,6.0,15.2,-1.7,0.0,40.0,94.4,0.0,2.2,26.9,7.7,9.7,7.4,176.9,280.2,59.4,18.2,896.8999999999999,1380.8000000000002,1999.0,34.300000000000004,345.29999999999995,175.0,156.29999999999998,162.3,6.0,10.0,-1.7,0.0,40.0,65.9,0.0,0.8,8.8,7.0,6.6,7.4,16.2,23.5,8.2,10.6,86.4,97.4,574.0,3.2,28.5,14.2,12.6,12.9,2.7707926062169768,3.7971699988280747,3.6645827411407517,2.8366353308100787,13.571537311594438,10.349428325596863,195.03212342244206,0.6742588523705121,6.454994836042345,2.2276669409945464,1.9119688804998893,1.8391913984139878,9.5,15.2,1.5250000000000001,0.0,47.325,79.575,0.0,1.65,16.7,9.600000000000001,8.45,8.65,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,12.799999999999999,19.049999999999997,7.025,0.05,59.675,94.42500000000001,145.0,2.7,26.924999999999997,12.850000000000001,11.274999999999999,11.8
1561.0,452.0,N894037,1627.0,2020-08-03,67.0,80.0,0.251613669097424,0.713203102350236,0.622594475746152,1.415677994489672,2.6660300493240356,4.9625121639247585,12.438248433816689,2.043435573577884,1.9528269469738,12.438248433816689,0.5521980598568961,0.3937688961625194,3.184408347544659,3.6956718154400177,4.594383511546839,2.43847592949309,3.8036807777550035,-4.049272869312048,126.23047947883641,0.9906000600053032,4.106479622054372,23.805056246170526,-0.46260486799724915,1.5430812236116895,0.6079091497300154,3.361706746286652,3.165619775452307,3.5738158597269596,3.3370813192661206,9.963101591490052,38.06006168492843,31.80505624617053,-2.7812651398086623,41.90181999646428,0.0,11.056249999999999,17.5125,3.7125,1.1375,56.05625,86.30000000000001,124.9375,2.14375,21.581249999999997,10.9375,9.768749999999999,10.14375,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,6.0,15.2,-1.7,0.0,40.0,94.4,0.0,2.2,26.9,7.7,9.7,7.4,176.9,280.2,59.4,18.2,896.8999999999999,1380.8000000000002,1999.0,34.300000000000004,345.29999999999995,175.0,156.29999999999998,162.3,6.0,10.0,-1.7,0.0,40.0,65.9,0.0,0.8,8.8,7.0,6.6,7.4,16.2,23.5,8.2,10.6,86.4,97.4,574.0,3.2,28.5,14.2,12.6,12.9,2.7707926062169768,3.7971699988280747,3.6645827411407517,2.8366353308100787,13.571537311594438,10.349428325596863,195.03212342244206,0.6742588523705121,6.454994836042345,2.2276669409945464,1.9119688804998893,1.8391913984139878,9.5,15.2,1.5250000000000001,0.0,47.325,79.575,0.0,1.65,16.7,9.600000000000001,8.45,8.65,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,12.799999999999999,19.049999999999997,7.025,0.05,59.675,94.42500000000001,145.0,2.7,26.924999999999997,12.850000000000001,11.274999999999999,11.8
1562.0,728.0,Sirius,1441.0,2020-08-15,69.0,92.0,0.4813813412911218,1.1297858851806601,1.2713270235108274,2.427499272550146,4.391427938515944,8.283849922611978,26.33873034324453,3.1201009150051173,3.2616420533352843,26.33873034324453,0.5068634055593713,-0.14320854217512696,5.083740178149533,5.725152713895431,8.841787815905443,4.301034040122111,7.915774722502731,-5.633874371344421,181.5444093671003,-0.6478900592241872,8.32475241160736,43.68458312578049,-2.174484996735392,0.34349123830500267,0.0667929527177565,5.338275270180577,5.627095689055258,5.813661171327553,6.163510226056241,16.92865470251043,51.01602047354072,58.684583125780506,-6.838063093035897,59.048445241164444,0.0,11.056249999999999,17.5125,3.7125,1.1375,56.05625,86.30000000000001,124.9375,2.14375,21.581249999999997,10.9375,9.768749999999999,10.14375,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,6.0,15.2,-1.7,0.0,40.0,94.4,0.0,2.2,26.9,7.7,9.7,7.4,176.9,280.2,59.4,18.2,896.8999999999999,1380.8000000000002,1999.0,34.300000000000004,345.29999999999995,175.0,156.29999999999998,162.3,6.0,10.0,-1.7,0.0,40.0,65.9,0.0,0.8,8.8,7.0,6.6,7.4,16.2,23.5,8.2,10.6,86.4,97.4,574.0,3.2,28.5,14.2,12.6,12.9,2.7707926062169768,3.7971699988280747,3.6645827411407517,2.8366353308100787,13.571537311594438,10.349428325596863,195.03212342244206,0.6742588523705121,6.454994836042345,2.2276669409945464,1.9119688804998893,1.8391913984139878,9.5,15.2,1.5250000000000001,0.0,47.325,79.575,0.0,1.65,16.7,9.600000000000001,8.45,8.65,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,12.799999999999999,19.049999999999997,7.025,0.05,59.675,94.42500000000001,145.0,2.7,26.924999999999997,12.850000000000001,11.274999999999999,11.8
1563.0,698.6666666666665,GN12737,1606.0,2020-08-07,65.0,84.0,0.5293261657158533,1.4365385472774508,1.3743849694728827,3.013352255026499,5.2440259059270184,9.403129540334433,23.04136604568483,3.869640936454136,3.807487358649568,23.04136604568483,0.9693659593661654,0.48176554938158056,6.0318753967432395,6.988242160179643,9.096957968532239,4.323059423767075,7.455018440827972,-7.192144974185461,234.66459929943085,1.0417433482185028,8.746611207332798,44.01709741497463,-1.36347088308733,2.1338401387076686,0.7983544668361612,6.367286285075434,6.21584723056354,6.770227080161897,6.579536137664592,19.403655436453946,63.902805960010994,60.01709741497463,-6.4977009008426885,72.02533287806631,0.0,11.056249999999999,17.5125,3.7125,1.1375,56.05625,86.30000000000001,124.9375,2.14375,21.581249999999997,10.9375,9.768749999999999,10.14375,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,6.0,15.2,-1.7,0.0,40.0,94.4,0.0,2.2,26.9,7.7,9.7,7.4,176.9,280.2,59.4,18.2,896.8999999999999,1380.8000000000002,1999.0,34.300000000000004,345.29999999999995,175.0,156.29999999999998,162.3,6.0,10.0,-1.7,0.0,40.0,65.9,0.0,0.8,8.8,7.0,6.6,7.4,16.2,23.5,8.2,10.6,86.4,97.4,574.0,3.2,28.5,14.2,12.6,12.9,2.7707926062169768,3.7971699988280747,3.6645827411407517,2.8366353308100787,13.571537311594438,10.349428325596863,195.03212342244206,0.6742588523705121,6.454994836042345,2.2276669409945464,1.9119688804998893,1.8391913984139878,9.5,15.2,1.5250000000000001,0.0,47.325,79.575,0.0,1.65,16.7,9.600000000000001,8.45,8.65,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,12.799999999999999,19.049999999999997,7.025,0.05,59.675,94.42500000000001,145.0,2.7,26.924999999999997,12.850000000000001,11.274999999999999,11.8
1564.0,744.0,GN12628,1531.0,2020-08-12,69.0,89.0,0.4084005510356864,0.9609092632308579,1.1933452768794626,2.0892561410243338,3.6372193103656136,6.597472842059912,23.05863278085876,2.4438740334861517,2.6763100471347556,23.05863278085876,0.3200726985465667,-0.3897014258538228,4.015232864215383,4.4865608726496555,7.547775829510189,3.498639416559678,6.981973388463001,-4.259793999272839,137.33500146322487,-1.4286172595592284,7.828042619645853,36.57054519223935,-2.237646317572186,-0.8214386657846356,-0.36641186857436103,4.211182288368196,4.695791135100651,4.607072095133905,5.199211161508341,14.05385256314284,36.67401943443471,49.57054519223935,-6.610928435884331,44.0933212627895,0.0,11.056249999999999,17.5125,3.7125,1.1375,56.05625,86.30000000000001,124.9375,2.14375,21.581249999999997,10.9375,9.768749999999999,10.14375,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,6.0,15.2,-1.7,0.0,40.0,94.4,0.0,2.2,26.9,7.7,9.7,7.4,176.9,280.2,59.4,18.2,896.8999999999999,1380.8000000000002,1999.0,34.300000000000004,345.29999999999995,175.0,156.29999999999998,162.3,6.0,10.0,-1.7,0.0,40.0,65.9,0.0,0.8,8.8,7.0,6.6,7.4,16.2,23.5,8.2,10.6,86.4,97.4,574.0,3.2,28.5,14.2,12.6,12.9,2.7707926062169768,3.7971699988280747,3.6645827411407517,2.8366353308100787,13.571537311594438,10.349428325596863,195.03212342244206,0.6742588523705121,6.454994836042345,2.2276669409945464,1.9119688804998893,1.8391913984139878,9.5,15.2,1.5250000000000001,0.0,47.325,79.575,0.0,1.65,16.7,9.600000000000001,8.45,8.65,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,12.799999999999999,19.049999999999997,7.025,0.05,59.675,94.42500000000001,145.0,2.7,26.924999999999997,12.850000000000001,11.274999999999999,11.8
1565.0,781.3333333333335,GN13523,1566.0,2020-08-13,68.0,90.0,0.6824657875287847,1.6690374128210073,1.6328501424674604,3.6311183021248636,6.914108238586531,12.700995907232738,37.05274743049132,5.281258096119069,5.245070825765522,37.05274743049132,1.0227588956457696,0.40580610901233233,8.140117485831455,9.396958050597519,12.76307035179903,6.471282073641445,10.896414971783345,-10.008444496016715,318.32297658128607,0.6268135261702049,11.253681562341306,66.80518830609424,-2.343094109271953,3.0215164569525332,1.534093517487215,8.544976040920051,8.501246429592792,9.08756617113061,9.07721131813642,25.700845112351573,88.48940329853608,87.80518830609424,-8.016696045198325,98.86230889150423,0.0,11.056249999999999,17.5125,3.7125,1.1375,56.05625,86.30000000000001,124.9375,2.14375,21.581249999999997,10.9375,9.768749999999999,10.14375,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,6.0,15.2,-1.7,0.0,40.0,94.4,0.0,2.2,26.9,7.7,9.7,7.4,176.9,280.2,59.4,18.2,896.8999999999999,1380.8000000000002,1999.0,34.300000000000004,345.29999999999995,175.0,156.29999999999998,162.3,6.0,10.0,-1.7,0.0,40.0,65.9,0.0,0.8,8.8,7.0,6.6,7.4,16.2,23.5,8.2,10.6,86.4,97.4,574.0,3.2,28.5,14.2,12.6,12.9,2.7707926062169768,3.7971699988280747,3.6645827411407517,2.8366353308100787,13.571537311594438,10.349428325596863,195.03212342244206,0.6742588523705121,6.454994836042345,2.2276669409945464,1.9119688804998893,1.8391913984139878,9.5,15.2,1.5250000000000001,0.0,47.325,79.575,0.0,1.65,16.7,9.600000000000001,8.45,8.65,10.95,17.35,2.55,0.0,52.0,89.9,9.0,2.2,22.450000000000003,11.05,9.85,10.350000000000001,12.799999999999999,19.049999999999997,7.025,0.05,59.675,94.42500000000001,145.0,2.7,26.924999999999997,12.850000000000001,11.274999999999999,11.8
